country,year,age_group,mpr
lca,1996,60_64,48.0283
lca,1996,65,35.9732
lca,1996,total_15,75.3241
lca,1997,15_19,40.0941
lca,1997,20_24,89.2224
lca,1997,25_29,91.5099
lca,1997,30_34,92.2134
lca,1997,35_39,93.6284
lca,1997,40_44,93.6295
lca,1997,45_49,91.9543
lca,1997,50_54,90.0085
lca,1997,55_59,88.0471
lca,1997,60_64,48.2636
lca,1997,65,36.2846
lca,1997,total_15,75.5603
lca,1998,15_19,38.6199
lca,1998,20_24,88.7565
lca,1998,25_29,91.3857
lca,1998,30_34,92.1111
lca,1998,35_39,93.5776
lca,1998,40_44,93.5551
lca,1998,45_49,91.9048
lca,1998,50_54,90.1307
lca,1998,55_59,87.952
lca,1998,60_64,47.4556
lca,1998,65,35.2206
lca,1998,total_15,75.1716
lca,1999,15_19,38.2466
lca,1999,20_24,88.635
lca,1999,25_29,91.3537
lca,1999,30_34,92.0847
lca,1999,35_39,93.5646
lca,1999,40_44,93.536
lca,1999,45_49,91.8922
lca,1999,50_54,90.1617
lca,1999,55_59,87.9276
lca,1999,60_64,47.2494
lca,1999,65,34.9513
lca,1999,total_15,75.159
lca,2000,15_19,38.7146
lca,2000,20_24,88.7871
lca,2000,25_29,91.3938
lca,2000,30_34,92.1177
lca,2000,35_39,93.5809
lca,2000,40_44,93.5599
lca,2000,45_49,91.9081
lca,2000,50_54,90.1228
lca,2000,55_59,87.9582
lca,2000,60_64,47.5078
lca,2000,65,35.2889
lca,2000,total_15,75.4522
lca,2001,15_19,40.7742
lca,2001,20_24,89.43
lca,2001,25_29,91.5661
lca,2001,30_34,92.2597
lca,2001,35_39,93.6516
lca,2001,40_44,93.6632
lca,2001,45_49,91.9767
lca,2001,50_54,89.9522
lca,2001,55_59,88.0904
lca,2001,60_64,48.633
lca,2001,65,36.7758
lca,2001,total_15,76.3431
lca,2002,15_19,40.0446
lca,2002,20_24,89.2071
lca,2002,25_29,91.5058
lca,2002,30_34,92.21
lca,2002,35_39,93.6268
lca,2002,40_44,93.627
lca,2002,45_49,91.9526
lca,2002,50_54,90.0126
lca,2002,55_59,88.044
lca,2002,60_64,48.2366
lca,2002,65,36.2488
lca,2002,total_15,76.3653
lca,2003,15_19,39.7
lca,2003,20_24,89.1
lca,2003,25_29,91.4771
lca,2003,30_34,92.1863
lca,2003,35_39,93.615
lca,2003,40_44,93.6098
lca,2003,45_49,91.9411
lca,2003,50_54,90.0411
lca,2003,55_59,88.0219
lca,2003,60_64,48.0486
lca,2003,65,36
lca,2003,total_15,76.523
lca,2004,15_19,40.314
lca,2004,20_24,88.7032
lca,2004,25_29,92.9399
lca,2004,30_34,93.6635
lca,2004,35_39,93.2013
lca,2004,40_44,93.1887
lca,2004,45_49,92.1928
lca,2004,50_54,90.292
lca,2004,55_59,88.9211
lca,2004,60_64,48.9176
lca,2004,65,35.2364
lca,2004,total_15,77.103
lca,2005,15_19,40.931
lca,2005,20_24,88.2938
lca,2005,25_29,94.1677
lca,2005,30_34,94.877
lca,2005,35_39,92.7629
lca,2005,40_44,92.7421
lca,2005,45_49,92.4373
lca,2005,50_54,90.5373
lca,2005,55_59,89.7606
lca,2005,60_64,49.7873
lca,2005,65,34.4803
lca,2005,total_15,77.6228
lca,2006,15_19,36.1167
lca,2006,20_24,88.0478
lca,2006,25_29,91.4636
lca,2006,30_34,92.1728
lca,2006,35_39,93.5122
lca,2006,40_44,93.507
lca,2006,45_49,91.3598
lca,2006,50_54,89.4598
lca,2006,55_59,89.4083
lca,2006,60_64,49.435
lca,2006,65,29.1044
lca,2006,total_15,75.9755
lca,2007,15_19,32.6727
lca,2007,20_24,85.0585
lca,2007,25_29,91.6559
lca,2007,30_34,92.3652
lca,2007,35_39,93.8256
lca,2007,40_44,93.8204
lca,2007,45_49,90.7644
lca,2007,50_54,88.8644
lca,2007,55_59,88.7921
lca,2007,60_64,48.8187
lca,2007,65,34.4151
lca,2007,total_15,75.7436
lca,2008,15_19,32.7458
lca,2008,20_24,85.0862
lca,2008,25_29,91.6632
lca,2008,30_34,92.3712
lca,2008,35_39,93.8285
lca,2008,40_44,93.8247
lca,2008,45_49,90.7672
lca,2008,50_54,88.8578
lca,2008,55_59,88.7976
lca,2008,60_64,49.6788
lca,2008,65,34.7678
lca,2008,total_15,76.0675
lca,2009,15_19,34.1638
lca,2009,20_24,85.608
lca,2009,25_29,91.8023
lca,2009,30_34,92.4854
lca,2009,35_39,93.8844
lca,2009,40_44,93.9071
lca,2009,45_49,90.8205
lca,2009,50_54,88.7306
lca,2009,55_59,88.9031
lca,2009,60_64,50.5389
lca,2009,65,35.1204
lca,2009,total_15,76.7016
lca,2010,15_19,34.2228
lca,2010,20_24,85.6291
lca,2010,25_29,91.808
lca,2010,30_34,92.4901
lca,2010,35_39,93.8867
lca,2010,40_44,93.9105
lca,2010,45_49,90.8227
lca,2010,50_54,88.7254
lca,2010,55_59,88.9074
lca,2010,60_64,51.399
lca,2010,65,35.4731
lca,2010,total_15,77.0353
lca,2011,15_19,33.9505
lca,2011,20_24,85.4562
lca,2011,25_29,91.7972
lca,2011,30_34,92.4911
lca,2011,35_39,93.868
lca,2011,40_44,93.8894
lca,2011,45_49,90.9404
lca,2011,50_54,88.9528
lca,2011,55_59,88.8167
lca,2011,60_64,52.2591
lca,2011,65,35.8258
lca,2011,total_15,77.2936
lca,2012,15_19,33.6782
lca,2012,20_24,85.2833
lca,2012,25_29,91.7864
lca,2012,30_34,92.4921
lca,2012,35_39,93.8494
lca,2012,40_44,93.8684
lca,2012,45_49,91.0582
lca,2012,50_54,89.1803
lca,2012,55_59,88.7259
lca,2012,60_64,53.1192
lca,2012,65,36.1785
lca,2012,total_15,77.5593
lca,2013,15_19,33.406
lca,2013,20_24,85.1104
lca,2013,25_29,91.7756
lca,2013,30_34,92.4931
lca,2013,35_39,93.8307
lca,2013,40_44,93.8473
lca,2013,45_49,91.1759
lca,2013,50_54,89.4077
lca,2013,55_59,88.6352
lca,2013,60_64,53.9793
lca,2013,65,36.5312
lca,2013,total_15,77.8245
lca,2014,15_19,33.1337
lca,2014,20_24,84.9375
lca,2014,25_29,91.7648
lca,2014,30_34,92.4941
lca,2014,35_39,93.812
lca,2014,40_44,93.8263
lca,2014,45_49,91.2936
lca,2014,50_54,89.6352
lca,2014,55_59,88.5445
lca,2014,60_64,54.8394
lca,2014,65,36.8839
lca,2014,total_15,78.073
lca,2015,15_19,32.8614
lca,2015,20_24,84.7646
lca,2015,25_29,91.754
lca,2015,30_34,92.495
lca,2015,35_39,93.7933
lca,2015,40_44,93.8052
lca,2015,45_49,91.4113
lca,2015,50_54,89.8627
lca,2015,55_59,88.4537
lca,2015,60_64,55.6995
lca,2015,65,37.2366
lca,2015,total_15,78.2957
lca,2016,15_19,32.5891
lca,2016,20_24,84.5917
lca,2016,25_29,91.7432
lca,2016,30_34,92.496
lca,2016,35_39,93.7747
lca,2016,40_44,93.7842
lca,2016,45_49,91.5291
lca,2016,50_54,90.0901
lca,2016,55_59,88.363
lca,2016,60_64,56.5596
lca,2016,65,37.5892
lca,2016,total_15,78.4753
lca,2017,15_19,32.3168
lca,2017,20_24,84.4187
lca,2017,25_29,91.7324
lca,2017,30_34,92.497
lca,2017,35_39,93.756
lca,2017,40_44,93.7631
lca,2017,45_49,91.6468
lca,2017,50_54,90.3176
lca,2017,55_59,88.2722
lca,2017,60_64,57.4197
lca,2017,65,37.9419
lca,2017,total_15,78.6388
lca,2018,15_19,32.0446
lca,2018,20_24,84.2458
lca,2018,25_29,91.7216
lca,2018,30_34,92.498
lca,2018,35_39,93.7373
lca,2018,40_44,93.7421
lca,2018,45_49,91.7645
lca,2018,50_54,90.5451
lca,2018,55_59,88.1815
lca,2018,60_64,58.2798
lca,2018,65,38.2946
lca,2018,total_15,78.7658
lca,2019,15_19,31.7723
lca,2019,20_24,84.0729
lca,2019,25_29,91.7108
lca,2019,30_34,92.499
lca,2019,35_39,93.7187
lca,2019,40_44,93.7211
lca,2019,45_49,91.8823
lca,2019,50_54,90.7725
lca,2019,55_59,88.0907
lca,2019,60_64,59.1399
lca,2019,65,38.6473
lca,2019,total_15,78.8328
lca,2020,15_19,31.5
lca,2020,20_24,83.9
lca,2020,25_29,91.7
lca,2020,30_34,92.5
lca,2020,35_39,93.7
lca,2020,40_44,93.7
lca,2020,45_49,92
lca,2020,50_54,91
lca,2020,55_59,88
lca,2020,60_64,60
lca,2020,65,39
lca,2020,total_15,78.8309
vct,1990,15_19,56.9084
vct,1990,20_24,93.2205
vct,1990,25_29,96.1049
vct,1990,30_34,96.3042
vct,1990,35_39,96.402
vct,1990,40_44,96.1032
vct,1990,45_49,95.3021
vct,1990,50_54,90.492
vct,1990,55_59,82.2103
vct,1990,60_64,66.3536
vct,1990,65,30.5691
vct,1990,total_15,80.8067
vct,1991,15_19,56.8
vct,1991,20_24,93.2
vct,1991,25_29,96.1
vct,1991,30_34,96.3
vct,1991,35_39,96.4
vct,1991,40_44,96.1
vct,1991,45_49,95.3
vct,1991,50_54,90.5
vct,1991,55_59,82.2
vct,1991,60_64,66.3
vct,1991,65,30.5
vct,1991,total_15,80.9076
vct,1992,15_19,54.4588
vct,1992,20_24,92.7458
vct,1992,25_29,95.9941
vct,1992,30_34,96.2093
vct,1992,35_39,96.3559
vct,1992,40_44,96.0298
vct,1992,45_49,95.2549
vct,1992,50_54,90.671
vct,1992,55_59,82.0897
vct,1992,60_64,65.8069
vct,1992,65,30.1379
vct,1992,total_15,80.451
vct,1993,15_19,54.4373
vct,1993,20_24,92.7416
vct,1993,25_29,95.9931
vct,1993,30_34,96.2085
vct,1993,35_39,96.3555
vct,1993,40_44,96.0291
vct,1993,45_49,95.2545
vct,1993,50_54,90.6726
vct,1993,55_59,81.9793
vct,1993,60_64,65.3138
vct,1993,65,29.7759
vct,1993,total_15,80.5034
vct,1994,15_19,55.4612
vct,1994,20_24,92.943
vct,1994,25_29,96.0396
vct,1994,30_34,96.2483
vct,1994,35_39,96.3748
vct,1994,40_44,96.0599
vct,1994,45_49,95.2742
vct,1994,50_54,90.5984
vct,1994,55_59,81.869
vct,1994,60_64,64.8207
vct,1994,65,29.4138
vct,1994,total_15,80.7685
vct,1995,15_19,55.1299
vct,1995,20_24,92.8783
vct,1995,25_29,96.0246
vct,1995,30_34,96.2354
vct,1995,35_39,96.3685
vct,1995,40_44,96.0499
vct,1995,45_49,95.2678
vct,1995,50_54,90.6225
vct,1995,55_59,81.7586
vct,1995,60_64,64.3276
vct,1995,65,29.0517
vct,1995,total_15,80.7269
vct,1996,15_19,54.6759
vct,1996,20_24,92.7889
vct,1996,25_29,96.004
vct,1996,30_34,96.2178
vct,1996,35_39,96.36
vct,1996,40_44,96.0363
vct,1996,45_49,95.2591
vct,1996,50_54,90.6554
vct,1996,55_59,81.6483
vct,1996,60_64,63.8345
vct,1996,65,28.6897
vct,1996,total_15,80.7541
vct,1997,15_19,50.4886
vct,1997,20_24,91.92
vct,1997,25_29,95.8101
vct,1997,30_34,96.0523
vct,1997,35_39,96.2806
vct,1997,40_44,95.9091
vct,1997,45_49,95.1784
vct,1997,50_54,90.952
vct,1997,55_59,81.5379
vct,1997,60_64,63.3414
vct,1997,65,28.3276
vct,1997,total_15,79.9965
vct,1998,15_19,48.7745
vct,1998,20_24,91.5388
vct,1998,25_29,95.7284
vct,1998,30_34,95.9827
vct,1998,35_39,96.2477
vct,1998,40_44,95.8561
vct,1998,45_49,95.145
vct,1998,50_54,91.0706
vct,1998,55_59,81.4276
vct,1998,60_64,62.8483
vct,1998,65,27.9655
vct,1998,total_15,79.7455
vct,1999,15_19,47.3195
vct,1999,20_24,91.2019
vct,1999,25_29,95.6577
vct,1999,30_34,95.9227
vct,1999,35_39,96.2196
vct,1999,40_44,95.8106
vct,1999,45_49,95.1166
vct,1999,50_54,91.1704
vct,1999,55_59,81.3172
vct,1999,60_64,62.3552
vct,1999,65,27.6034
vct,1999,total_15,79.5342
vct,2000,15_19,46.7308
vct,2000,20_24,91.0619
vct,2000,25_29,95.6288
vct,2000,30_34,95.8981
vct,2000,35_39,96.2081
vct,2000,40_44,95.7919
vct,2000,45_49,95.105
vct,2000,50_54,91.2105
vct,2000,55_59,81.2069
vct,2000,60_64,61.8621
vct,2000,65,27.2414
vct,2000,total_15,79.4854
vct,2001,15_19,46.0266
vct,2001,20_24,90.8915
vct,2001,25_29,95.5938
vct,2001,30_34,95.8685
vct,2001,35_39,96.1943
vct,2001,40_44,95.7695
vct,2001,45_49,95.091
vct,2001,50_54,91.2584
vct,2001,55_59,81.0965
vct,2001,60_64,61.369
vct,2001,65,26.8793
vct,2001,total_15,79.5022
vct,2002,15_19,44.8237
vct,2002,20_24,90.5927
vct,2002,25_29,95.5333
vct,2002,30_34,95.8172
vct,2002,35_39,96.1706
vct,2002,40_44,95.7309
vct,2002,45_49,95.067
vct,2002,50_54,91.3399
vct,2002,55_59,80.9862
vct,2002,60_64,60.8759
vct,2002,65,26.5172
vct,2002,total_15,79.4253
vct,2003,15_19,43.8845
vct,2003,20_24,90.3523
vct,2003,25_29,95.4853
vct,2003,30_34,95.7766
vct,2003,35_39,96.1518
vct,2003,40_44,95.7003
vct,2003,45_49,95.0482
vct,2003,50_54,91.4033
vct,2003,55_59,80.8759
vct,2003,60_64,60.3828
vct,2003,65,26.1552
vct,2003,total_15,79.3928
vct,2004,15_19,41.8567
vct,2004,20_24,89.8101
vct,2004,25_29,95.3792
vct,2004,30_34,95.6869
vct,2004,35_39,96.1108
vct,2004,40_44,95.6331
vct,2004,45_49,95.0069
vct,2004,50_54,91.5399
vct,2004,55_59,80.7655
vct,2004,60_64,59.8897
vct,2004,65,25.7931
vct,2004,total_15,79.1359
vct,2005,15_19,41.2265
vct,2005,20_24,89.6347
vct,2005,25_29,95.3454
vct,2005,30_34,95.6584
vct,2005,35_39,96.0979
vct,2005,40_44,95.6118
vct,2005,45_49,94.9939
vct,2005,50_54,91.5823
vct,2005,55_59,80.6552
vct,2005,60_64,59.3965
vct,2005,65,25.431
vct,2005,total_15,79.121
vct,2006,15_19,38.3491
vct,2006,20_24,88.7875
vct,2006,25_29,95.1861
vct,2006,30_34,95.5241
vct,2006,35_39,96.0374
vct,2006,40_44,95.512
vct,2006,45_49,94.9332
vct,2006,50_54,91.776
vct,2006,55_59,80.5448
vct,2006,60_64,58.9034
vct,2006,65,25.069
vct,2006,total_15,78.6564
vct,2007,15_19,35.876
vct,2007,20_24,87.9904
vct,2007,25_29,95.0413
vct,2007,30_34,95.4024
vct,2007,35_39,95.9833
vct,2007,40_44,95.4222
vct,2007,45_49,94.8791
vct,2007,50_54,91.9436
vct,2007,55_59,80.4345
vct,2007,60_64,58.4104
vct,2007,65,24.7069
vct,2007,total_15,78.2421
vct,2008,15_19,35.5647
vct,2008,20_24,87.885
vct,2008,25_29,95.0225
vct,2008,30_34,95.3866
vct,2008,35_39,95.9763
vct,2008,40_44,95.4106
vct,2008,45_49,94.8722
vct,2008,50_54,91.9648
vct,2008,55_59,80.3241
vct,2008,60_64,57.9172
vct,2008,65,24.3448
vct,2008,total_15,78.215
vct,2009,15_19,36.4567
vct,2009,20_24,88.1839
vct,2009,25_29,95.076
vct,2009,30_34,95.4316
vct,2009,35_39,95.9962
vct,2009,40_44,95.4437
vct,2009,45_49,94.892
vct,2009,50_54,91.9041
vct,2009,55_59,80.2138
vct,2009,60_64,57.4241
vct,2009,65,23.9828
vct,2009,total_15,78.3883
vct,2010,15_19,37.1861
vct,2010,20_24,88.4213
vct,2010,25_29,95.119
vct,2010,30_34,95.4677
vct,2010,35_39,96.0122
vct,2010,40_44,95.4703
vct,2010,45_49,94.908
vct,2010,50_54,91.8547
vct,2010,55_59,80.1034
vct,2010,60_64,56.931
vct,2010,65,23.6207
vct,2010,total_15,78.5028
vct,2011,15_19,36.7175
vct,2011,20_24,88.0391
vct,2011,25_29,95.0771
vct,2011,30_34,95.4309
vct,2011,35_39,95.991
vct,2011,40_44,95.4433
vct,2011,45_49,94.8872
vct,2011,50_54,91.8792
vct,2011,55_59,79.9931
vct,2011,60_64,56.4379
vct,2011,65,23.2586
vct,2011,total_15,78.3502
vct,2012,15_19,36.2489
vct,2012,20_24,87.657
vct,2012,25_29,95.0352
vct,2012,30_34,95.3942
vct,2012,35_39,95.9698
vct,2012,40_44,95.4163
vct,2012,45_49,94.8664
vct,2012,50_54,91.9037
vct,2012,55_59,79.8828
vct,2012,60_64,55.9448
vct,2012,65,22.8966
vct,2012,total_15,78.1724
vct,2013,15_19,35.7803
vct,2013,20_24,87.2749
vct,2013,25_29,94.9933
vct,2013,30_34,95.3574
vct,2013,35_39,95.9485
vct,2013,40_44,95.3892
vct,2013,45_49,94.8456
vct,2013,50_54,91.9283
vct,2013,55_59,79.7724
vct,2013,60_64,55.4517
vct,2013,65,22.5345
vct,2013,total_15,77.972
vct,2014,15_19,35.3117
vct,2014,20_24,86.8928
vct,2014,25_29,94.9514
vct,2014,30_34,95.3206
vct,2014,35_39,95.9273
vct,2014,40_44,95.3622
vct,2014,45_49,94.8248
vct,2014,50_54,91.9528
vct,2014,55_59,79.6621
vct,2014,60_64,54.9586
vct,2014,65,22.1724
vct,2014,total_15,77.7451
vct,2015,15_19,34.8431
vct,2015,20_24,86.5106
vct,2015,25_29,94.9095
vct,2015,30_34,95.2839
vct,2015,35_39,95.9061
vct,2015,40_44,95.3352
vct,2015,45_49,94.804
vct,2015,50_54,91.9773
vct,2015,55_59,79.5517
vct,2015,60_64,54.4655
vct,2015,65,21.8103
vct,2015,total_15,77.4993
vct,2016,15_19,34.3745
vct,2016,20_24,86.1285
vct,2016,25_29,94.8676
vct,2016,30_34,95.2471
vct,2016,35_39,95.8849
vct,2016,40_44,95.3081
vct,2016,45_49,94.7832
vct,2016,50_54,92.0019
vct,2016,55_59,79.4414
vct,2016,60_64,53.9724
vct,2016,65,21.4483
vct,2016,total_15,77.2659
vct,2017,15_19,33.9058
vct,2017,20_24,85.7464
vct,2017,25_29,94.8257
vct,2017,30_34,95.2103
vct,2017,35_39,95.8637
vct,2017,40_44,95.2811
vct,2017,45_49,94.7624
vct,2017,50_54,92.0264
vct,2017,55_59,79.331
vct,2017,60_64,53.4793
vct,2017,65,21.0862
vct,2017,total_15,77.0261
vct,2018,15_19,33.4372
vct,2018,20_24,85.3642
vct,2018,25_29,94.7838
vct,2018,30_34,95.1735
vct,2018,35_39,95.8424
vct,2018,40_44,95.2541
vct,2018,45_49,94.7416
vct,2018,50_54,92.0509
vct,2018,55_59,79.2207
vct,2018,60_64,52.9862
vct,2018,65,20.7241
vct,2018,total_15,76.7565
vct,2019,15_19,32.9686
vct,2019,20_24,84.9821
vct,2019,25_29,94.7419
vct,2019,30_34,95.1368
vct,2019,35_39,95.8212
vct,2019,40_44,95.227
vct,2019,45_49,94.7208
vct,2019,50_54,92.0755
vct,2019,55_59,79.1103
vct,2019,60_64,52.4931
vct,2019,65,20.3621
vct,2019,total_15,76.4267
vct,2020,15_19,32.5
vct,2020,20_24,84.6
vct,2020,25_29,94.7
vct,2020,30_34,95.1
vct,2020,35_39,95.8
vct,2020,40_44,95.2
vct,2020,45_49,94.7
vct,2020,50_54,92.1
vct,2020,55_59,79
vct,2020,60_64,52
vct,2020,65,20
vct,2020,total_15,76.0256
wsm,1990,15_19,32.8434
wsm,1990,20_24,90.2345
wsm,1990,25_29,98.4799
wsm,1990,30_34,98.7855
wsm,1990,35_39,98.882
wsm,1990,40_44,98.791
wsm,1990,45_49,98.5958
wsm,1990,50_54,93.1824
wsm,1990,55_59,89.2822
wsm,1990,60_64,76.416
wsm,1990,65,28.4745
wsm,1990,total_15,76.4506
wsm,1991,15_19,33.5
wsm,1991,20_24,90.4
wsm,1991,25_29,98.5
wsm,1991,30_34,98.8
wsm,1991,35_39,98.9
wsm,1991,40_44,98.8
wsm,1991,45_49,98.6
wsm,1991,50_54,93.2
wsm,1991,55_59,89.3
wsm,1991,60_64,76.4
wsm,1991,65,28.5
wsm,1991,total_15,77.1316
wsm,1992,15_19,33.2414
wsm,1992,20_24,90.2483
wsm,1992,25_29,98.4793
wsm,1992,30_34,98.7862
wsm,1992,35_39,98.8862
wsm,1992,40_44,98.7931
wsm,1992,45_49,98.5793
wsm,1992,50_54,93.1862
wsm,1992,55_59,89.2828
wsm,1992,60_64,76.3897
wsm,1992,65,28.5079
wsm,1992,total_15,77.6674
wsm,1993,15_19,32.9828
wsm,1993,20_24,90.0965
wsm,1993,25_29,98.4586
wsm,1993,30_34,98.7724
wsm,1993,35_39,98.8724
wsm,1993,40_44,98.7862
wsm,1993,45_49,98.5586
wsm,1993,50_54,93.1724
wsm,1993,55_59,89.2655
wsm,1993,60_64,76.3793
wsm,1993,65,28.4819
wsm,1993,total_15,78.2477
wsm,1994,15_19,32.7241
wsm,1994,20_24,89.9448
wsm,1994,25_29,98.4379
wsm,1994,30_34,98.7586
wsm,1994,35_39,98.8586
wsm,1994,40_44,98.7793
wsm,1994,45_49,98.5379
wsm,1994,50_54,93.1586
wsm,1994,55_59,89.2483
wsm,1994,60_64,76.369
wsm,1994,65,28.5102
wsm,1994,total_15,78.7721
wsm,1995,15_19,32.4655
wsm,1995,20_24,89.7931
wsm,1995,25_29,98.4172
wsm,1995,30_34,98.7448
wsm,1995,35_39,98.8448
wsm,1995,40_44,98.7724
wsm,1995,45_49,98.5172
wsm,1995,50_54,93.1448
wsm,1995,55_59,89.231
wsm,1995,60_64,76.3586
wsm,1995,65,28.4654
wsm,1995,total_15,79.1777
wsm,1996,15_19,32.2069
wsm,1996,20_24,89.6414
wsm,1996,25_29,98.3966
wsm,1996,30_34,98.731
wsm,1996,35_39,98.831
wsm,1996,40_44,98.7655
wsm,1996,45_49,98.4965
wsm,1996,50_54,93.131
wsm,1996,55_59,89.2138
wsm,1996,60_64,76.3483
wsm,1996,65,28.4099
wsm,1996,total_15,79.4829
wsm,1997,15_19,31.9483
wsm,1997,20_24,89.4896
wsm,1997,25_29,98.3759
wsm,1997,30_34,98.7173
wsm,1997,35_39,98.8173
wsm,1997,40_44,98.7586
wsm,1997,45_49,98.4759
wsm,1997,50_54,93.1172
wsm,1997,55_59,89.1966
wsm,1997,60_64,76.3379
wsm,1997,65,28.4125
wsm,1997,total_15,79.6785
wsm,1998,15_19,31.6897
wsm,1998,20_24,89.3379
wsm,1998,25_29,98.3552
wsm,1998,30_34,98.7035
wsm,1998,35_39,98.8034
wsm,1998,40_44,98.7517
wsm,1998,45_49,98.4552
wsm,1998,50_54,93.1034
wsm,1998,55_59,89.1793
wsm,1998,60_64,76.3276
wsm,1998,65,28.3995
wsm,1998,total_15,79.7505
wsm,1999,15_19,31.431
wsm,1999,20_24,89.1862
wsm,1999,25_29,98.3345
wsm,1999,30_34,98.6897
wsm,1999,35_39,98.7897
wsm,1999,40_44,98.7448
wsm,1999,45_49,98.4345
wsm,1999,50_54,93.0897
wsm,1999,55_59,89.1621
wsm,1999,60_64,76.3173
wsm,1999,65,28.3862
wsm,1999,total_15,79.7061
wsm,2000,15_19,31.1724
wsm,2000,20_24,89.0345
wsm,2000,25_29,98.3138
wsm,2000,30_34,98.6759
wsm,2000,35_39,98.7759
wsm,2000,40_44,98.7379
wsm,2000,45_49,98.4138
wsm,2000,50_54,93.0759
wsm,2000,55_59,89.1448
wsm,2000,60_64,76.3069
wsm,2000,65,28.3219
wsm,2000,total_15,79.5608
wsm,2001,15_19,30.9138
wsm,2001,20_24,88.8828
wsm,2001,25_29,98.2931
wsm,2001,30_34,98.6621
wsm,2001,35_39,98.7621
wsm,2001,40_44,98.731
wsm,2001,45_49,98.3931
wsm,2001,50_54,93.0621
wsm,2001,55_59,89.1276
wsm,2001,60_64,76.2965
wsm,2001,65,28.2487
wsm,2001,total_15,79.6067
wsm,2002,15_19,30.6552
wsm,2002,20_24,88.731
wsm,2002,25_29,98.2724
wsm,2002,30_34,98.6483
wsm,2002,35_39,98.7483
wsm,2002,40_44,98.7241
wsm,2002,45_49,98.3724
wsm,2002,50_54,93.0483
wsm,2002,55_59,89.1103
wsm,2002,60_64,76.2862
wsm,2002,65,28.1996
wsm,2002,total_15,79.6057
wsm,2003,15_19,30.3966
wsm,2003,20_24,88.5793
wsm,2003,25_29,98.2517
wsm,2003,30_34,98.6345
wsm,2003,35_39,98.7345
wsm,2003,40_44,98.7172
wsm,2003,45_49,98.3517
wsm,2003,50_54,93.0345
wsm,2003,55_59,89.0931
wsm,2003,60_64,76.2759
wsm,2003,65,28.1415
wsm,2003,total_15,79.5503
wsm,2004,15_19,30.1379
wsm,2004,20_24,88.4276
wsm,2004,25_29,98.231
wsm,2004,30_34,98.6207
wsm,2004,35_39,98.7207
wsm,2004,40_44,98.7103
wsm,2004,45_49,98.331
wsm,2004,50_54,93.0207
wsm,2004,55_59,89.0759
wsm,2004,60_64,76.2655
wsm,2004,65,28.0785
wsm,2004,total_15,79.431
wsm,2005,15_19,29.8793
wsm,2005,20_24,88.2759
wsm,2005,25_29,98.2103
wsm,2005,30_34,98.6069
wsm,2005,35_39,98.7069
wsm,2005,40_44,98.7035
wsm,2005,45_49,98.3103
wsm,2005,50_54,93.0069
wsm,2005,55_59,89.0586
wsm,2005,60_64,76.2552
wsm,2005,65,28.0206
wsm,2005,total_15,79.2389
wsm,2006,15_19,29.6207
wsm,2006,20_24,88.1241
wsm,2006,25_29,98.1897
wsm,2006,30_34,98.5931
wsm,2006,35_39,98.6931
wsm,2006,40_44,98.6966
wsm,2006,45_49,98.2897
wsm,2006,50_54,92.9931
wsm,2006,55_59,89.0414
wsm,2006,60_64,76.2448
wsm,2006,65,27.989
wsm,2006,total_15,79.1146
wsm,2007,15_19,29.3621
wsm,2007,20_24,87.9724
wsm,2007,25_29,98.169
wsm,2007,30_34,98.5793
wsm,2007,35_39,98.6793
wsm,2007,40_44,98.6897
wsm,2007,45_49,98.269
wsm,2007,50_54,92.9793
wsm,2007,55_59,89.0241
wsm,2007,60_64,76.2345
wsm,2007,65,27.9541
wsm,2007,total_15,78.9353
wsm,2008,15_19,29.1034
wsm,2008,20_24,87.8207
wsm,2008,25_29,98.1483
wsm,2008,30_34,98.5655
wsm,2008,35_39,98.6655
wsm,2008,40_44,98.6828
wsm,2008,45_49,98.2483
wsm,2008,50_54,92.9655
wsm,2008,55_59,89.0069
wsm,2008,60_64,76.2241
wsm,2008,65,27.8758
wsm,2008,total_15,78.698
wsm,2009,15_19,28.8448
wsm,2009,20_24,87.669
wsm,2009,25_29,98.1276
wsm,2009,30_34,98.5517
wsm,2009,35_39,98.6517
wsm,2009,40_44,98.6759
wsm,2009,45_49,98.2276
wsm,2009,50_54,92.9517
wsm,2009,55_59,88.9896
wsm,2009,60_64,76.2138
wsm,2009,65,27.966
wsm,2009,total_15,78.4402
wsm,2010,15_19,28.5862
wsm,2010,20_24,87.5172
wsm,2010,25_29,98.1069
wsm,2010,30_34,98.5379
wsm,2010,35_39,98.6379
wsm,2010,40_44,98.669
wsm,2010,45_49,98.2069
wsm,2010,50_54,92.9379
wsm,2010,55_59,88.9724
wsm,2010,60_64,76.2035
wsm,2010,65,27.9721
wsm,2010,total_15,78.1622
wsm,2011,15_19,28.3276
wsm,2011,20_24,87.3655
wsm,2011,25_29,98.0862
wsm,2011,30_34,98.5241
wsm,2011,35_39,98.6241
wsm,2011,40_44,98.6621
wsm,2011,45_49,98.1862
wsm,2011,50_54,92.9241
wsm,2011,55_59,88.9552
wsm,2011,60_64,76.1931
wsm,2011,65,27.9448
wsm,2011,total_15,77.8187
wsm,2012,15_19,28.069
wsm,2012,20_24,87.2138
wsm,2012,25_29,98.0655
wsm,2012,30_34,98.5104
wsm,2012,35_39,98.6103
wsm,2012,40_44,98.6552
wsm,2012,45_49,98.1655
wsm,2012,50_54,92.9103
