country,year,age_group,mpop
alb,1996,40_44,92.147000
alb,1996,45_49,72.329000
alb,1996,50_54,69.708000
alb,1996,55_59,61.323000
alb,1996,60_64,50.457000
alb,1996,65,87.412000
alb,1996,total_0,1563.882000
alb,1996,total_15,1050.821000
alb,1997,00_04,162.607000
alb,1997,05_09,176.454000
alb,1997,10_14,163.868000
alb,1997,15_19,135.042000
alb,1997,20_24,118.390000
alb,1997,25_29,117.143000
alb,1997,30_34,117.582000
alb,1997,35_39,114.046000
alb,1997,40_44,96.572000
alb,1997,45_49,74.713000
alb,1997,50_54,68.073000
alb,1997,55_59,62.126000
alb,1997,60_64,52.068000
alb,1997,65,90.956000
alb,1997,total_0,1549.640000
alb,1997,total_15,1046.711000
alb,1998,00_04,157.502000
alb,1998,05_09,170.400000
alb,1998,10_14,165.375000
alb,1998,15_19,136.299000
alb,1998,20_24,112.355000
alb,1998,25_29,113.172000
alb,1998,30_34,114.355000
alb,1998,35_39,112.382000
alb,1998,40_44,101.698000
alb,1998,45_49,78.090000
alb,1998,50_54,67.039000
alb,1998,55_59,62.875000
alb,1998,60_64,53.231000
alb,1998,65,95.438000
alb,1998,total_0,1540.211000
alb,1998,total_15,1046.934000
alb,1999,00_04,152.771000
alb,1999,05_09,163.847000
alb,1999,10_14,165.908000
alb,1999,15_19,140.625000
alb,1999,20_24,106.839000
alb,1999,25_29,108.687000
alb,1999,30_34,112.333000
alb,1999,35_39,109.104000
alb,1999,40_44,106.731000
alb,1999,45_49,82.289000
alb,1999,50_54,67.325000
alb,1999,55_59,63.408000
alb,1999,60_64,54.190000
alb,1999,65,100.780000
alb,1999,total_0,1534.837000
alb,1999,total_15,1052.311000
alb,2000,00_04,147.689000
alb,2000,05_09,157.811000
alb,2000,10_14,165.227000
alb,2000,15_19,146.315000
alb,2000,20_24,103.472000
alb,2000,25_29,103.535000
alb,2000,30_34,110.599000
alb,2000,35_39,105.575000
alb,2000,40_44,110.454000
alb,2000,45_49,87.324000
alb,2000,50_54,69.158000
alb,2000,55_59,63.754000
alb,2000,60_64,55.187000
alb,2000,65,106.760000
alb,2000,total_0,1532.860000
alb,2000,total_15,1062.133000
alb,2001,00_04,144.635000
alb,2001,05_09,154.724000
alb,2001,10_14,163.631000
alb,2001,15_19,150.595000
alb,2001,20_24,107.096000
alb,2001,25_29,100.092000
alb,2001,30_34,108.973000
alb,2001,35_39,104.431000
alb,2001,40_44,110.181000
alb,2001,45_49,91.471000
alb,2001,50_54,70.396000
alb,2001,55_59,63.281000
alb,2001,60_64,55.209000
alb,2001,65,110.057000
alb,2001,total_0,1534.772000
alb,2001,total_15,1071.782000
alb,2002,00_04,138.463000
alb,2002,05_09,153.127000
alb,2002,10_14,162.105000
alb,2002,15_19,154.231000
alb,2002,20_24,113.922000
alb,2002,25_29,96.716000
alb,2002,30_34,107.045000
alb,2002,35_39,105.091000
alb,2002,40_44,108.406000
alb,2002,45_49,96.678000
alb,2002,50_54,72.807000
alb,2002,55_59,62.864000
alb,2002,60_64,55.836000
alb,2002,65,113.537000
alb,2002,total_0,1540.828000
alb,2002,total_15,1087.133000
alb,2003,00_04,130.581000
alb,2003,05_09,152.560000
alb,2003,10_14,160.613000
alb,2003,15_19,157.052000
alb,2003,20_24,122.764000
alb,2003,25_29,94.014000
alb,2003,30_34,104.650000
alb,2003,35_39,106.852000
alb,2003,40_44,105.688000
alb,2003,45_49,102.058000
alb,2003,50_54,76.282000
alb,2003,55_59,62.687000
alb,2003,60_64,56.775000
alb,2003,65,117.131000
alb,2003,total_0,1549.707000
alb,2003,total_15,1105.953000
alb,2004,00_04,123.229000
alb,2004,05_09,151.990000
alb,2004,10_14,159.282000
alb,2004,15_19,159.040000
alb,2004,20_24,131.507000
alb,2004,25_29,93.090000
alb,2004,30_34,101.781000
alb,2004,35_39,108.313000
alb,2004,40_44,103.194000
alb,2004,45_49,106.266000
alb,2004,50_54,80.521000
alb,2004,55_59,63.115000
alb,2004,60_64,57.570000
alb,2004,65,120.676000
alb,2004,total_0,1559.574000
alb,2004,total_15,1125.073000
alb,2005,00_04,117.996000
alb,2005,05_09,150.177000
alb,2005,10_14,158.333000
alb,2005,15_19,160.281000
alb,2005,20_24,138.658000
alb,2005,25_29,94.694000
alb,2005,30_34,98.568000
alb,2005,35_39,108.454000
alb,2005,40_44,101.792000
alb,2005,45_49,108.444000
alb,2005,50_54,85.186000
alb,2005,55_59,64.426000
alb,2005,60_64,57.973000
alb,2005,65,124.047000
alb,2005,total_0,1569.029000
alb,2005,total_15,1142.523000
alb,2006,00_04,111.616000
alb,2006,05_09,145.623000
alb,2006,10_14,155.297000
alb,2006,15_19,161.786000
alb,2006,20_24,145.511000
alb,2006,25_29,101.381000
alb,2006,30_34,96.977000
alb,2006,35_39,105.944000
alb,2006,40_44,102.437000
alb,2006,45_49,109.123000
alb,2006,50_54,88.639000
alb,2006,55_59,66.252000
alb,2006,60_64,58.411000
alb,2006,65,128.593000
alb,2006,total_0,1577.590000
alb,2006,total_15,1165.054000
alb,2007,00_04,108.444000
alb,2007,05_09,140.585000
alb,2007,10_14,152.151000
alb,2007,15_19,160.677000
alb,2007,20_24,151.118000
alb,2007,25_29,110.103000
alb,2007,30_34,95.434000
alb,2007,35_39,103.264000
alb,2007,40_44,102.884000
alb,2007,45_49,108.264000
alb,2007,50_54,93.017000
alb,2007,55_59,68.000000
alb,2007,60_64,58.425000
alb,2007,65,133.022000
alb,2007,total_0,1585.388000
alb,2007,total_15,1184.208000
alb,2008,00_04,107.978000
alb,2008,05_09,135.356000
alb,2008,10_14,149.235000
alb,2008,15_19,156.953000
alb,2008,20_24,155.833000
alb,2008,25_29,119.461000
alb,2008,30_34,94.469000
alb,2008,35_39,101.364000
alb,2008,40_44,102.135000
alb,2008,45_49,106.570000
alb,2008,50_54,97.971000
alb,2008,55_59,69.547000
alb,2008,60_64,58.332000
alb,2008,65,137.184000
alb,2008,total_0,1592.388000
alb,2008,total_15,1199.819000
alb,2009,00_04,108.543000
alb,2009,05_09,130.693000
alb,2009,10_14,146.335000
alb,2009,15_19,151.832000
alb,2009,20_24,159.498000
alb,2009,25_29,127.975000
alb,2009,30_34,95.251000
alb,2009,35_39,100.450000
alb,2009,40_44,99.925000
alb,2009,45_49,104.994000
alb,2009,50_54,102.496000
alb,2009,55_59,71.259000
alb,2009,60_64,58.469000
alb,2009,65,141.032000
alb,2009,total_0,1598.752000
alb,2009,total_15,1213.181000
alb,2010,00_04,108.322000
alb,2010,05_09,127.582000
alb,2010,10_14,143.117000
alb,2010,15_19,146.764000
alb,2010,20_24,161.375000
alb,2010,25_29,135.160000
alb,2010,30_34,98.424000
alb,2010,35_39,100.077000
alb,2010,40_44,97.067000
alb,2010,45_49,103.718000
alb,2010,50_54,105.767000
alb,2010,55_59,73.757000
alb,2010,60_64,58.873000
alb,2010,65,144.593000
alb,2010,total_0,1604.596000
alb,2010,total_15,1225.575000
alb,2011,00_04,105.883000
alb,2011,05_09,123.677000
alb,2011,10_14,140.916000
alb,2011,15_19,144.310000
alb,2011,20_24,160.003000
alb,2011,25_29,141.666000
alb,2011,30_34,102.427000
alb,2011,35_39,98.836000
alb,2011,40_44,96.697000
alb,2011,45_49,101.664000
alb,2011,50_54,107.558000
alb,2011,55_59,79.081000
alb,2011,60_64,59.729000
alb,2011,65,147.304000
alb,2011,total_0,1609.751000
alb,2011,total_15,1239.275000
alb,2012,00_04,105.212000
alb,2012,05_09,119.405000
alb,2012,10_14,137.959000
alb,2012,15_19,143.147000
alb,2012,20_24,156.027000
alb,2012,25_29,147.452000
alb,2012,30_34,108.478000
alb,2012,35_39,96.494000
alb,2012,40_44,97.061000
alb,2012,45_49,99.493000
alb,2012,50_54,107.216000
alb,2012,55_59,85.676000
alb,2012,60_64,60.870000
alb,2012,65,149.562000
alb,2012,total_0,1614.052000
alb,2012,total_15,1251.476000
alb,2013,00_04,105.169000
alb,2013,05_09,114.964000
alb,2013,10_14,134.487000
alb,2013,15_19,142.842000
alb,2013,20_24,150.668000
alb,2013,25_29,152.074000
alb,2013,30_34,115.872000
alb,2013,35_39,94.098000
alb,2013,40_44,97.739000
alb,2013,45_49,97.470000
alb,2013,50_54,105.411000
alb,2013,55_59,92.601000
alb,2013,60_64,62.629000
alb,2013,65,151.639000
alb,2013,total_0,1617.663000
alb,2013,total_15,1263.043000
alb,2014,00_04,105.016000
alb,2014,05_09,110.700000
alb,2014,10_14,130.754000
alb,2014,15_19,142.414000
alb,2014,20_24,145.727000
alb,2014,25_29,154.913000
alb,2014,30_34,123.396000
alb,2014,35_39,93.222000
alb,2014,40_44,97.972000
alb,2014,45_49,95.850000
alb,2014,50_54,103.182000
alb,2014,55_59,98.401000
alb,2014,60_64,65.494000
alb,2014,65,153.798000
alb,2014,total_0,1620.839000
alb,2014,total_15,1274.369000
alb,2015,00_04,104.519000
alb,2015,05_09,107.040000
alb,2015,10_14,126.837000
alb,2015,15_19,141.181000
alb,2015,20_24,142.295000
alb,2015,25_29,155.641000
alb,2015,30_34,130.188000
alb,2015,35_39,94.767000
alb,2015,40_44,97.323000
alb,2015,45_49,94.767000
alb,2015,50_54,101.166000
alb,2015,55_59,102.174000
alb,2015,60_64,69.679000
alb,2015,65,156.188000
alb,2015,total_0,1623.765000
alb,2015,total_15,1285.369000
alb,2016,00_04,105.933000
alb,2016,05_09,104.360000
alb,2016,10_14,122.369000
alb,2016,15_19,138.673000
alb,2016,20_24,139.771000
alb,2016,25_29,154.183000
alb,2016,30_34,136.464000
alb,2016,35_39,98.567000
alb,2016,40_44,95.898000
alb,2016,45_49,94.221000
alb,2016,50_54,98.961000
alb,2016,55_59,103.670000
alb,2016,60_64,74.628000
alb,2016,65,158.780000
alb,2016,total_0,1626.478000
alb,2016,total_15,1293.816000
alb,2017,00_04,105.426000
alb,2017,05_09,102.978000
alb,2017,10_14,117.839000
alb,2017,15_19,135.737000
alb,2017,20_24,138.742000
alb,2017,25_29,150.391000
alb,2017,30_34,142.300000
alb,2017,35_39,104.623000
alb,2017,40_44,93.599000
alb,2017,45_49,94.614000
alb,2017,50_54,96.863000
alb,2017,55_59,103.366000
alb,2017,60_64,80.971000
alb,2017,65,161.461000
alb,2017,total_0,1628.910000
alb,2017,total_15,1302.667000
alb,2018,00_04,103.676000
alb,2018,05_09,102.789000
alb,2018,10_14,113.352000
alb,2018,15_19,132.407000
alb,2018,20_24,138.569000
alb,2018,25_29,145.229000
alb,2018,30_34,147.079000
alb,2018,35_39,112.109000
alb,2018,40_44,91.327000
alb,2018,45_49,95.401000
alb,2018,50_54,94.984000
alb,2018,55_59,101.772000
alb,2018,60_64,87.708000
alb,2018,65,164.609000
alb,2018,total_0,1631.011000
alb,2018,total_15,1311.194000
alb,2019,00_04,101.683000
alb,2019,05_09,103.199000
alb,2019,10_14,109.351000
alb,2019,15_19,128.781000
alb,2019,20_24,138.135000
alb,2019,25_29,140.310000
alb,2019,30_34,150.003000
alb,2019,35_39,119.692000
alb,2019,40_44,90.536000
alb,2019,45_49,95.714000
alb,2019,50_54,93.481000
alb,2019,55_59,99.756000
alb,2019,60_64,93.341000
alb,2019,65,168.719000
alb,2019,total_0,1632.701000
alb,2019,total_15,1318.468000
alb,2020,00_04,100.143000
alb,2020,05_09,103.284000
alb,2020,10_14,106.342000
alb,2020,15_19,124.953000
alb,2020,20_24,136.773000
alb,2020,25_29,136.702000
alb,2020,30_34,150.657000
alb,2020,35_39,126.449000
alb,2020,40_44,92.097000
alb,2020,45_49,95.093000
alb,2020,50_54,92.460000
alb,2020,55_59,97.886000
alb,2020,60_64,96.981000
alb,2020,65,174.098000
alb,2020,total_0,1633.918000
alb,2020,total_15,1324.149000
dza,1980,00_04,1712.390000
dza,1980,05_09,1439.108000
dza,1980,10_14,1241.174000
dza,1980,15_19,1045.050000
dza,1980,20_24,810.380000
dza,1980,25_29,685.504000
dza,1980,30_34,457.844000
dza,1980,35_39,363.009000
dza,1980,40_44,358.074000
dza,1980,45_49,343.131000
dza,1980,50_54,256.161000
dza,1980,55_59,204.659000
dza,1980,60_64,170.724000
dza,1980,65,352.610000
dza,1980,total_0,9439.818000
dza,1980,total_15,5047.146000
dza,1981,00_04,1771.209000
dza,1981,05_09,1483.426000
dza,1981,10_14,1278.049000
dza,1981,15_19,1088.340000
dza,1981,20_24,848.576000
dza,1981,25_29,716.249000
dza,1981,30_34,496.354000
dza,1981,35_39,371.053000
dza,1981,40_44,355.693000
dza,1981,45_49,350.046000
dza,1981,50_54,270.216000
dza,1981,55_59,209.560000
dza,1981,60_64,173.460000
dza,1981,65,357.752000
dza,1981,total_0,9769.983000
dza,1981,total_15,5237.299000
dza,1982,00_04,1827.649000
dza,1982,05_09,1529.833000
dza,1982,10_14,1314.095000
dza,1982,15_19,1127.819000
dza,1982,20_24,894.640000
dza,1982,25_29,737.641000
dza,1982,30_34,543.374000
dza,1982,35_39,382.182000
dza,1982,40_44,352.974000
dza,1982,45_49,353.016000
dza,1982,50_54,287.074000
dza,1982,55_59,214.911000
dza,1982,60_64,176.128000
dza,1982,65,362.612000
dza,1982,total_0,10103.950000
dza,1982,total_15,5432.371000
dza,1983,00_04,1880.771000
dza,1983,05_09,1577.856000
dza,1983,10_14,1349.739000
dza,1983,15_19,1164.074000
dza,1983,20_24,945.186000
dza,1983,25_29,754.518000
dza,1983,30_34,593.910000
dza,1983,35_39,397.854000
dza,1983,40_44,351.028000
dza,1983,45_49,352.917000
dza,1983,50_54,304.624000
dza,1983,55_59,221.383000
dza,1983,60_64,179.015000
dza,1983,65,367.109000
dza,1983,total_0,10439.980000
dza,1983,total_15,5631.618000
dza,1984,00_04,1926.231000
dza,1984,05_09,1626.655000
dza,1984,10_14,1386.532000
dza,1984,15_19,1199.120000
dza,1984,20_24,994.921000
dza,1984,25_29,775.340000
dza,1984,30_34,640.503000
dza,1984,35_39,420.332000
dza,1984,40_44,351.538000
dza,1984,45_49,351.375000
dza,1984,50_54,319.820000
dza,1984,55_59,230.151000
dza,1984,60_64,182.628000
dza,1984,65,371.196000
dza,1984,total_0,10776.340000
dza,1984,total_15,5836.924000
dza,1985,00_04,1961.037000
dza,1985,05_09,1674.466000
dza,1985,10_14,1425.842000
dza,1985,15_19,1234.476000
dza,1985,20_24,1040.589000
dza,1985,25_29,805.327000
dza,1985,30_34,678.769000
dza,1985,35_39,450.721000
dza,1985,40_44,355.775000
dza,1985,45_49,349.568000
dza,1985,50_54,330.863000
dza,1985,55_59,241.792000
dza,1985,60_64,187.306000
dza,1985,65,375.018000
dza,1985,total_0,11111.550000
dza,1985,total_15,6050.204000
dza,1986,00_04,1998.589000
dza,1986,05_09,1725.718000
dza,1986,10_14,1465.891000
dza,1986,15_19,1265.691000
dza,1986,20_24,1078.941000
dza,1986,25_29,840.335000
dza,1986,30_34,706.994000
dza,1986,35_39,487.491000
dza,1986,40_44,362.762000
dza,1986,45_49,346.299000
dza,1986,50_54,336.722000
dza,1986,55_59,254.705000
dza,1986,60_64,191.434000
dza,1986,65,382.132000
dza,1986,total_0,11443.700000
dza,1986,total_15,6253.506000
dza,1987,00_04,2009.487000
dza,1987,05_09,1781.622000
dza,1987,10_14,1510.677000
dza,1987,15_19,1298.444000
dza,1987,20_24,1114.872000
dza,1987,25_29,884.132000
dza,1987,30_34,726.993000
dza,1987,35_39,533.234000
dza,1987,40_44,373.331000
dza,1987,45_49,343.322000
dza,1987,50_54,339.453000
dza,1987,55_59,270.718000
dza,1987,60_64,196.320000
dza,1987,65,389.298000
dza,1987,total_0,11771.900000
dza,1987,total_15,6470.117000
dza,1988,00_04,2001.223000
dza,1988,05_09,1839.386000
dza,1988,10_14,1558.832000
dza,1988,15_19,1333.098000
dza,1988,20_24,1148.665000
dza,1988,25_29,932.928000
dza,1988,30_34,743.255000
dza,1988,35_39,582.833000
dza,1988,40_44,388.685000
dza,1988,45_49,341.536000
dza,1988,50_54,339.706000
dza,1988,55_59,287.672000
dza,1988,60_64,202.519000
dza,1988,65,396.546000
dza,1988,total_0,12096.880000
dza,1988,total_15,6697.443000
dza,1989,00_04,1986.054000
dza,1989,05_09,1892.910000
dza,1989,10_14,1609.429000
dza,1989,15_19,1370.013000
dza,1989,20_24,1181.303000
dza,1989,25_29,980.428000
dza,1989,30_34,763.197000
dza,1989,35_39,628.313000
dza,1989,40_44,410.599000
dza,1989,45_49,342.169000
dza,1989,50_54,338.574000
dza,1989,55_59,302.345000
dza,1989,60_64,210.945000
dza,1989,65,403.846000
dza,1989,total_0,12420.120000
dza,1989,total_15,6931.732000
dza,1990,00_04,1972.919000
dza,1990,05_09,1934.746000
dza,1990,10_14,1662.683000
dza,1990,15_19,1409.653000
dza,1990,20_24,1213.864000
dza,1990,25_29,1022.833000
dza,1990,30_34,791.350000
dza,1990,35_39,664.967000
dza,1990,40_44,439.886000
dza,1990,45_49,346.209000
dza,1990,50_54,336.941000
dza,1990,55_59,312.873000
dza,1990,60_64,222.017000
dza,1990,65,411.245000
dza,1990,total_0,12742.190000
dza,1990,total_15,7171.838000
dza,1991,00_04,1944.863000
dza,1991,05_09,1967.690000
dza,1991,10_14,1720.398000
dza,1991,15_19,1453.602000
dza,1991,20_24,1249.120000
dza,1991,25_29,1063.804000
dza,1991,30_34,828.161000
dza,1991,35_39,694.887000
dza,1991,40_44,477.400000
dza,1991,45_49,353.860000
dza,1991,50_54,334.592000
dza,1991,55_59,319.150000
dza,1991,60_64,234.554000
dza,1991,65,422.146000
dza,1991,total_0,13064.230000
dza,1991,total_15,7431.276000
dza,1992,00_04,1930.816000
dza,1992,05_09,1983.210000
dza,1992,10_14,1778.904000
dza,1992,15_19,1498.250000
dza,1992,20_24,1282.938000
dza,1992,25_29,1100.160000
dza,1992,30_34,871.996000
dza,1992,35_39,715.208000
dza,1992,40_44,522.854000
dza,1992,45_49,364.344000
dza,1992,50_54,331.823000
dza,1992,55_59,321.914000
dza,1992,60_64,249.570000
dza,1992,65,432.366000
dza,1992,total_0,13384.350000
dza,1992,total_15,7691.423000
dza,1993,00_04,1923.089000
dza,1993,05_09,1981.508000
dza,1993,10_14,1835.952000
dza,1993,15_19,1544.640000
dza,1993,20_24,1316.655000
dza,1993,25_29,1133.135000
dza,1993,30_34,919.862000
dza,1993,35_39,730.924000
dza,1993,40_44,571.461000
dza,1993,45_49,379.202000
dza,1993,50_54,329.897000
dza,1993,55_59,322.077000
dza,1993,60_64,265.184000
dza,1993,65,442.939000
dza,1993,total_0,13696.530000
dza,1993,total_15,7955.976000
dza,1994,00_04,1905.630000
dza,1994,05_09,1968.487000
dza,1994,10_14,1886.285000
dza,1994,15_19,1594.575000
dza,1994,20_24,1352.543000
dza,1994,25_29,1165.305000
dza,1994,30_34,966.814000
dza,1994,35_39,750.430000
dza,1994,40_44,616.104000
dza,1994,45_49,400.735000
dza,1994,50_54,330.540000
dza,1994,55_59,321.096000
dza,1994,60_64,278.761000
dza,1994,65,455.422000
dza,1994,total_0,13992.730000
dza,1994,total_15,8232.325000
dza,1995,00_04,1867.184000
dza,1995,05_09,1952.889000
dza,1995,10_14,1923.905000
dza,1995,15_19,1648.461000
dza,1995,20_24,1391.954000
dza,1995,25_29,1198.257000
dza,1995,30_34,1009.618000
dza,1995,35_39,778.712000
dza,1995,40_44,652.555000
dza,1995,45_49,429.943000
dza,1995,50_54,334.917000
dza,1995,55_59,319.940000
dza,1995,60_64,288.786000
dza,1995,65,470.623000
dza,1995,total_0,14267.740000
dza,1995,total_15,8523.766000
dza,1996,00_04,1827.952000
dza,1996,05_09,1937.737000
dza,1996,10_14,1944.558000
dza,1996,15_19,1700.904000
dza,1996,20_24,1431.400000
dza,1996,25_29,1229.450000
dza,1996,30_34,1047.033000
dza,1996,35_39,813.066000
dza,1996,40_44,680.249000
dza,1996,45_49,465.315000
dza,1996,50_54,341.387000
dza,1996,55_59,316.908000
dza,1996,60_64,293.632000
dza,1996,65,489.570000
dza,1996,total_0,14519.160000
dza,1996,total_15,8808.914000
dza,1997,00_04,1758.581000
dza,1997,05_09,1922.866000
dza,1997,10_14,1954.633000
dza,1997,15_19,1758.647000
dza,1997,20_24,1474.043000
dza,1997,25_29,1261.653000
dza,1997,30_34,1082.033000
dza,1997,35_39,855.919000
dza,1997,40_44,699.951000
dza,1997,45_49,509.501000
dza,1997,50_54,351.324000
dza,1997,55_59,314.203000
dza,1997,60_64,296.105000
dza,1997,65,510.662000
dza,1997,total_0,14750.120000
dza,1997,total_15,9114.041000
dza,1998,00_04,1672.824000
dza,1998,05_09,1906.875000
dza,1998,10_14,1955.523000
dza,1998,15_19,1816.622000
dza,1998,20_24,1519.790000
dza,1998,25_29,1295.276000
dza,1998,30_34,1115.171000
dza,1998,35_39,903.735000
dza,1998,40_44,716.047000
dza,1998,45_49,557.628000
dza,1998,50_54,366.005000
dza,1998,55_59,312.730000
dza,1998,60_64,296.793000
dza,1998,65,532.883000
dza,1998,total_0,14967.900000
dza,1998,total_15,9432.680000
dza,1999,00_04,1596.897000
dza,1999,05_09,1884.796000
dza,1999,10_14,1950.412000
dza,1999,15_19,1866.165000
dza,1999,20_24,1568.117000
dza,1999,25_29,1330.330000
dza,1999,30_34,1147.089000
dza,1999,35_39,950.174000
dza,1999,40_44,735.559000
dza,1999,45_49,601.821000
dza,1999,50_54,387.144000
dza,1999,55_59,313.629000
dza,1999,60_64,296.423000
dza,1999,65,554.323000
dza,1999,total_0,15182.880000
dza,1999,total_15,9750.774000
dza,2000,00_04,1549.106000
dza,2000,05_09,1850.883000
dza,2000,10_14,1942.500000
dza,2000,15_19,1902.029000
dza,2000,20_24,1618.653000
dza,2000,25_29,1366.993000
dza,2000,30_34,1178.356000
dza,2000,35_39,991.372000
dza,2000,40_44,762.816000
dza,2000,45_49,637.340000
dza,2000,50_54,415.479000
dza,2000,55_59,317.826000
dza,2000,60_64,295.578000
dza,2000,65,573.938000
dza,2000,total_0,15402.870000
dza,2000,total_15,10060.380000
dza,2001,00_04,1491.745000
dza,2001,05_09,1809.394000
dza,2001,10_14,1935.475000
dza,2001,15_19,1928.839000
dza,2001,20_24,1677.304000
dza,2001,25_29,1410.568000
dza,2001,30_34,1212.962000
dza,2001,35_39,1031.882000
dza,2001,40_44,799.378000
dza,2001,45_49,666.366000
dza,2001,50_54,451.324000
dza,2001,55_59,325.133000
dza,2001,60_64,293.716000
dza,2001,65,595.921000
dza,2001,total_0,15630.010000
dza,2001,total_15,10393.390000
dza,2002,00_04,1491.068000
dza,2002,05_09,1748.527000
dza,2002,10_14,1923.088000
dza,2002,15_19,1937.798000
dza,2002,20_24,1735.300000
dza,2002,25_29,1452.760000
dza,2002,30_34,1244.694000
dza,2002,35_39,1066.668000
dza,2002,40_44,841.842000
dza,2002,45_49,685.578000
dza,2002,50_54,494.480000
dza,2002,55_59,334.683000
dza,2002,60_64,291.259000
dza,2002,65,615.291000
dza,2002,total_0,15863.040000
dza,2002,total_15,10700.350000
dza,2003,00_04,1530.299000
dza,2003,05_09,1672.996000
dza,2003,10_14,1906.439000
dza,2003,15_19,1934.578000
dza,2003,20_24,1789.689000
dza,2003,25_29,1495.633000
dza,2003,30_34,1275.850000
dza,2003,35_39,1097.702000
dza,2003,40_44,887.721000
dza,2003,45_49,700.335000
dza,2003,50_54,540.644000
dza,2003,55_59,348.213000
dza,2003,60_64,289.558000
dza,2003,65,632.568000
dza,2003,total_0,16102.220000
dza,2003,total_15,10992.490000
dza,2004,00_04,1579.836000
dza,2004,05_09,1596.876000
dza,2004,10_14,1881.855000
dza,2004,15_19,1928.033000
dza,2004,20_24,1836.523000
dza,2004,25_29,1542.472000
dza,2004,30_34,1309.749000
dza,2004,35_39,1128.466000
dza,2004,40_44,933.002000
dza,2004,45_49,719.355000
dza,2004,50_54,583.436000
dza,2004,55_59,368.365000
