country,year,age_group,fpop
bgr,1995,15_19,298.824
bgr,1995,20_24,291.784
bgr,1995,25_29,272.42
bgr,1995,30_34,272.623
bgr,1995,35_39,286.829
bgr,1995,40_44,299.705
bgr,1995,45_49,310.975
bgr,1995,50_54,258.494
bgr,1995,55_59,253.012
bgr,1995,60_64,276.406
bgr,1995,65,715.013
bgr,1995,total_0,4264.03
bgr,1995,total_15,3536.09
bgr,1996,00_04,187.751
bgr,1996,05_09,247.124
bgr,1996,10_14,264.556
bgr,1996,15_19,292.853
bgr,1996,20_24,292.728
bgr,1996,25_29,273.352
bgr,1996,30_34,269.519
bgr,1996,35_39,282.125
bgr,1996,40_44,294.596
bgr,1996,45_49,311.827
bgr,1996,50_54,265.35
bgr,1996,55_59,247.744
bgr,1996,60_64,269.757
bgr,1996,65,726.487
bgr,1996,total_0,4225.77
bgr,1996,total_15,3526.34
bgr,1997,00_04,176.857
bgr,1997,05_09,237.413
bgr,1997,10_14,261.199
bgr,1997,15_19,285.011
bgr,1997,20_24,293.314
bgr,1997,25_29,275.162
bgr,1997,30_34,267.011
bgr,1997,35_39,277.488
bgr,1997,40_44,290.426
bgr,1997,45_49,308.605
bgr,1997,50_54,275.586
bgr,1997,55_59,244.27
bgr,1997,60_64,261.55
bgr,1997,65,737.576
bgr,1997,total_0,4191.47
bgr,1997,total_15,3516
bgr,1998,00_04,170.54
bgr,1998,05_09,225.132
bgr,1998,10_14,258.975
bgr,1998,15_19,276.481
bgr,1998,20_24,293.145
bgr,1998,25_29,277.451
bgr,1998,30_34,265.253
bgr,1998,35_39,273.134
bgr,1998,40_44,286.937
bgr,1998,45_49,302.724
bgr,1998,50_54,287.048
bgr,1998,55_59,243.044
bgr,1998,60_64,252.886
bgr,1998,65,747.798
bgr,1998,total_0,4160.55
bgr,1998,total_15,3505.9
bgr,1999,00_04,166.426
bgr,1999,05_09,211.619
bgr,1999,10_14,256.03
bgr,1999,15_19,269.041
bgr,1999,20_24,291.683
bgr,1999,25_29,279.712
bgr,1999,30_34,264.504
bgr,1999,35_39,269.374
bgr,1999,40_44,283.562
bgr,1999,45_49,296.603
bgr,1999,50_54,296.536
bgr,1999,55_59,244.737
bgr,1999,60_64,245.463
bgr,1999,65,756.434
bgr,1999,total_0,4131.72
bgr,1999,total_15,3497.65
bgr,2000,00_04,162.739
bgr,2000,05_09,199.133
bgr,2000,10_14,250.59
bgr,2000,15_19,263.634
bgr,2000,20_24,288.656
bgr,2000,25_29,281.563
bgr,2000,30_34,264.817
bgr,2000,35_39,266.344
bgr,2000,40_44,279.931
bgr,2000,45_49,291.713
bgr,2000,50_54,302.061
bgr,2000,55_59,249.553
bgr,2000,60_64,240.288
bgr,2000,65,762.999
bgr,2000,total_0,4104.02
bgr,2000,total_15,3491.56
bgr,2001,00_04,160.533
bgr,2001,05_09,188.296
bgr,2001,10_14,242.687
bgr,2001,15_19,260.189
bgr,2001,20_24,284.51
bgr,2001,25_29,283.57
bgr,2001,30_34,266.37
bgr,2001,35_39,263.961
bgr,2001,40_44,276.045
bgr,2001,45_49,287.24
bgr,2001,50_54,303.145
bgr,2001,55_59,256.438
bgr,2001,60_64,235.644
bgr,2001,65,768.905
bgr,2001,total_0,4077.53
bgr,2001,total_15,3486.02
bgr,2002,00_04,159.385
bgr,2002,05_09,178.69
bgr,2002,10_14,232.394
bgr,2002,15_19,258.669
bgr,2002,20_24,278.567
bgr,2002,25_29,285.338
bgr,2002,30_34,268.849
bgr,2002,35_39,262.2
bgr,2002,40_44,272.276
bgr,2002,45_49,283.787
bgr,2002,50_54,300.343
bgr,2002,55_59,266.672
bgr,2002,60_64,232.737
bgr,2002,65,772.753
bgr,2002,total_0,4052.66
bgr,2002,total_15,3482.19
bgr,2003,00_04,158.959
bgr,2003,05_09,170.615
bgr,2003,10_14,220.356
bgr,2003,15_19,257.788
bgr,2003,20_24,271.866
bgr,2003,25_29,286.409
bgr,2003,30_34,271.849
bgr,2003,35_39,261.185
bgr,2003,40_44,268.764
bgr,2003,45_49,281.043
bgr,2003,50_54,294.991
bgr,2003,55_59,278.107
bgr,2003,60_64,231.968
bgr,2003,65,775.116
bgr,2003,total_0,4029.02
bgr,2003,total_15,3479.09
bgr,2004,00_04,159.607
bgr,2004,05_09,163.966
bgr,2004,10_14,207.962
bgr,2004,15_19,255.38
bgr,2004,20_24,265.956
bgr,2004,25_29,286.129
bgr,2004,30_34,274.778
bgr,2004,35_39,261.059
bgr,2004,40_44,265.691
bgr,2004,45_49,278.316
bgr,2004,50_54,289.324
bgr,2004,55_59,287.499
bgr,2004,60_64,233.918
bgr,2004,65,776.527
bgr,2004,total_0,4006.11
bgr,2004,total_15,3474.58
bgr,2005,00_04,161.712
bgr,2005,05_09,158.378
bgr,2005,10_14,196.392
bgr,2005,15_19,250.076
bgr,2005,20_24,261.706
bgr,2005,25_29,284.173
bgr,2005,30_34,277.231
bgr,2005,35_39,261.834
bgr,2005,40_44,263.175
bgr,2005,45_49,275.189
bgr,2005,50_54,284.753
bgr,2005,55_59,292.871
bgr,2005,60_64,238.777
bgr,2005,65,777.287
bgr,2005,total_0,3983.55
bgr,2005,total_15,3467.07
bgr,2006,00_04,167.317
bgr,2006,05_09,154.954
bgr,2006,10_14,185.977
bgr,2006,15_19,241.431
bgr,2006,20_24,258.13
bgr,2006,25_29,280.396
bgr,2006,30_34,279.29
bgr,2006,35_39,263.256
bgr,2006,40_44,260.904
bgr,2006,45_49,271.658
bgr,2006,50_54,280.695
bgr,2006,55_59,293.904
bgr,2006,60_64,245.382
bgr,2006,65,777.86
bgr,2006,total_0,3961.15
bgr,2006,total_15,3452.91
bgr,2007,00_04,171.953
bgr,2007,05_09,153.791
bgr,2007,10_14,176.758
bgr,2007,15_19,230.373
bgr,2007,20_24,256.183
bgr,2007,25_29,274.563
bgr,2007,30_34,281.034
bgr,2007,35_39,265.498
bgr,2007,40_44,259.102
bgr,2007,45_49,268.073
bgr,2007,50_54,277.555
bgr,2007,55_59,291.178
bgr,2007,60_64,255.185
bgr,2007,65,777.606
bgr,2007,total_0,3938.85
bgr,2007,total_15,3436.35
bgr,2008,00_04,175.86
bgr,2008,05_09,154.813
bgr,2008,10_14,168.775
bgr,2008,15_19,217.881
bgr,2008,20_24,254.639
bgr,2008,25_29,267.634
bgr,2008,30_34,281.99
bgr,2008,35_39,268.196
bgr,2008,40_44,257.906
bgr,2008,45_49,264.577
bgr,2008,50_54,274.993
bgr,2008,55_59,286.005
bgr,2008,60_64,266.106
bgr,2008,65,777.17
bgr,2008,total_0,3916.55
bgr,2008,total_15,3417.1
bgr,2009,00_04,178.94
bgr,2009,05_09,157.362
bgr,2009,10_14,162.25
bgr,2009,15_19,205.54
bgr,2009,20_24,251.507
bgr,2009,25_29,261.213
bgr,2009,30_34,281.539
bgr,2009,35_39,270.864
bgr,2009,40_44,257.542
bgr,2009,45_49,261.434
bgr,2009,50_54,272.381
bgr,2009,55_59,280.617
bgr,2009,60_64,275.086
bgr,2009,65,777.894
bgr,2009,total_0,3894.17
bgr,2009,total_15,3395.62
bgr,2010,00_04,181.172
bgr,2010,05_09,160.326
bgr,2010,10_14,157.585
bgr,2010,15_19,194.4
bgr,2010,20_24,245.623
bgr,2010,25_29,256.281
bgr,2010,30_34,279.345
bgr,2010,35_39,273.143
bgr,2010,40_44,258.107
bgr,2010,45_49,258.833
bgr,2010,50_54,269.372
bgr,2010,55_59,276.386
bgr,2010,60_64,280.301
bgr,2010,65,780.789
bgr,2010,total_0,3871.66
bgr,2010,total_15,3372.58
bgr,2011,00_04,183.755
bgr,2011,05_09,163.599
bgr,2011,10_14,154.688
bgr,2011,15_19,183.782
bgr,2011,20_24,237.057
bgr,2011,25_29,252.751
bgr,2011,30_34,275.464
bgr,2011,35_39,275.07
bgr,2011,40_44,259.389
bgr,2011,45_49,256.517
bgr,2011,50_54,265.833
bgr,2011,55_59,272.423
bgr,2011,60_64,281.074
bgr,2011,65,787.524
bgr,2011,total_0,3848.93
bgr,2011,total_15,3346.88
bgr,2012,00_04,183.456
bgr,2012,05_09,167.648
bgr,2012,10_14,153.869
bgr,2012,15_19,174.339
bgr,2012,20_24,226.121
bgr,2012,25_29,250.919
bgr,2012,30_34,269.677
bgr,2012,35_39,276.841
bgr,2012,40_44,261.632
bgr,2012,45_49,254.8
bgr,2012,50_54,262.392
bgr,2012,55_59,269.511
bgr,2012,60_64,278.551
bgr,2012,65,796.115
bgr,2012,total_0,3825.87
bgr,2012,total_15,3320.9
bgr,2013,00_04,181.228
bgr,2013,05_09,172.123
bgr,2013,10_14,154.71
bgr,2013,15_19,166.356
bgr,2013,20_24,213.711
bgr,2013,25_29,249.47
bgr,2013,30_34,262.874
bgr,2013,35_39,277.909
bgr,2013,40_44,264.427
bgr,2013,45_49,253.749
bgr,2013,50_54,259.126
bgr,2013,55_59,267.225
bgr,2013,60_64,273.916
bgr,2013,65,805.66
bgr,2013,total_0,3802.48
bgr,2013,total_15,3294.42
bgr,2014,00_04,178.395
bgr,2014,05_09,176.408
bgr,2014,10_14,156.695
bgr,2014,15_19,160.076
bgr,2014,20_24,201.331
bgr,2014,25_29,246.305
bgr,2014,30_34,256.533
bgr,2014,35_39,277.528
bgr,2014,40_44,267.176
bgr,2014,45_49,253.481
bgr,2014,50_54,256.18
bgr,2014,55_59,264.845
bgr,2014,60_64,269.132
bgr,2014,65,814.695
bgr,2014,total_0,3778.78
bgr,2014,total_15,3267.28
bgr,2015,00_04,175.881
bgr,2015,05_09,179.779
bgr,2015,10_14,159.548
bgr,2015,15_19,155.666
bgr,2015,20_24,190.089
bgr,2015,25_29,240.275
bgr,2015,30_34,251.59
bgr,2015,35_39,275.359
bgr,2015,40_44,269.513
bgr,2015,45_49,254.101
bgr,2015,50_54,253.728
bgr,2015,55_59,262.052
bgr,2015,60_64,265.44
bgr,2015,65,821.742
bgr,2015,total_0,3754.76
bgr,2015,total_15,3239.55
bgr,2016,00_04,170.858
bgr,2016,05_09,181.922
bgr,2016,10_14,163.125
bgr,2016,15_19,152.785
bgr,2016,20_24,179.786
bgr,2016,25_29,232.046
bgr,2016,30_34,248.268
bgr,2016,35_39,271.687
bgr,2016,40_44,271.605
bgr,2016,45_49,255.589
bgr,2016,50_54,251.667
bgr,2016,55_59,258.829
bgr,2016,60_64,261.86
bgr,2016,65,830.385
bgr,2016,total_0,3730.41
bgr,2016,total_15,3214.51
bgr,2017,00_04,168.114
bgr,2017,05_09,182.161
bgr,2017,10_14,167.451
bgr,2017,15_19,151.806
bgr,2017,20_24,170.419
bgr,2017,25_29,221.203
bgr,2017,30_34,246.435
bgr,2017,35_39,265.912
bgr,2017,40_44,273.345
bgr,2017,45_49,257.833
bgr,2017,50_54,250.004
bgr,2017,55_59,255.537
bgr,2017,60_64,259.144
bgr,2017,65,836.325
bgr,2017,total_0,3705.69
bgr,2017,total_15,3187.96
bgr,2018,00_04,166.774
bgr,2018,05_09,180.4
bgr,2018,10_14,172.086
bgr,2018,15_19,152.513
bgr,2018,20_24,162.325
bgr,2018,25_29,208.688
bgr,2018,30_34,244.854
bgr,2018,35_39,258.992
bgr,2018,40_44,274.261
bgr,2018,45_49,260.479
bgr,2018,50_54,248.876
bgr,2018,55_59,252.299
bgr,2018,60_64,256.922
bgr,2018,65,841.1
bgr,2018,total_0,3680.57
bgr,2018,total_15,3161.31
bgr,2019,00_04,165.458
bgr,2019,05_09,177.424
bgr,2019,10_14,176.232
bgr,2019,15_19,154.577
bgr,2019,20_24,155.923
bgr,2019,25_29,196.206
bgr,2019,30_34,241.651
bgr,2019,35_39,252.635
bgr,2019,40_44,273.868
bgr,2019,45_49,263.179
bgr,2019,50_54,248.63
bgr,2019,55_59,249.481
bgr,2019,60_64,254.754
bgr,2019,65,845.011
bgr,2019,total_0,3655.03
bgr,2019,total_15,3135.91
bgr,2020,00_04,163.163
bgr,2020,05_09,174.512
bgr,2020,10_14,178.993
bgr,2020,15_19,157.641
bgr,2020,20_24,151.443
bgr,2020,25_29,184.879
bgr,2020,30_34,235.664
bgr,2020,35_39,247.793
bgr,2020,40_44,271.846
bgr,2020,45_49,265.606
bgr,2020,50_54,249.392
bgr,2020,55_59,247.272
bgr,2020,60_64,252.367
bgr,2020,65,848.485
bgr,2020,total_0,3629.06
bgr,2020,total_15,3112.39
bfa,1980,00_04,673.002
bfa,1980,05_09,526.01
bfa,1980,10_14,449.837
bfa,1980,15_19,376.823
bfa,1980,20_24,310.423
bfa,1980,25_29,248.746
bfa,1980,30_34,222.867
bfa,1980,35_39,184.25
bfa,1980,40_44,153.674
bfa,1980,45_49,130.476
bfa,1980,50_54,113.479
bfa,1980,55_59,96.551
bfa,1980,60_64,76.713
bfa,1980,65,105.581
bfa,1980,total_0,3668.43
bfa,1980,total_15,2019.58
bfa,1981,00_04,698.269
bfa,1981,05_09,543.491
bfa,1981,10_14,460.3
bfa,1981,15_19,386.31
bfa,1981,20_24,318.307
bfa,1981,25_29,253.57
bfa,1981,30_34,224.422
bfa,1981,35_39,188.738
bfa,1981,40_44,156.591
bfa,1981,45_49,132.207
bfa,1981,50_54,114.338
bfa,1981,55_59,97.433
bfa,1981,60_64,77.785
bfa,1981,65,109.613
bfa,1981,total_0,3761.37
bfa,1981,total_15,2059.31
bfa,1982,00_04,717.639
bfa,1982,05_09,563.298
bfa,1982,10_14,471.964
bfa,1982,15_19,397.723
bfa,1982,20_24,326.652
bfa,1982,25_29,260.733
bfa,1982,30_34,224.837
bfa,1982,35_39,194.049
bfa,1982,40_44,159.849
bfa,1982,45_49,134.468
bfa,1982,50_54,115.485
bfa,1982,55_59,98.557
bfa,1982,60_64,79.087
bfa,1982,65,113.483
bfa,1982,total_0,3857.82
bfa,1982,total_15,2104.92
bfa,1983,00_04,733.42
bfa,1983,05_09,584.246
bfa,1983,10_14,484.969
bfa,1983,15_19,410.545
bfa,1983,20_24,335.602
bfa,1983,25_29,269.468
bfa,1983,30_34,224.961
bfa,1983,35_39,199.491
bfa,1983,40_44,163.435
bfa,1983,45_49,137.142
bfa,1983,50_54,116.9
bfa,1983,55_59,99.859
bfa,1983,60_64,80.572
bfa,1983,65,117.164
bfa,1983,total_0,3957.77
bfa,1983,total_15,2155.14
bfa,1984,00_04,748.868
bfa,1984,05_09,604.533
bfa,1984,10_14,499.491
bfa,1984,15_19,423.952
bfa,1984,20_24,345.456
bfa,1984,25_29,278.607
bfa,1984,30_34,226.171
bfa,1984,35_39,204.028
bfa,1984,40_44,167.38
bfa,1984,45_49,140.073
bfa,1984,50_54,118.586
bfa,1984,55_59,101.27
bfa,1984,60_64,82.168
bfa,1984,65,120.603
bfa,1984,total_0,4061.19
bfa,1984,total_15,2208.29
bfa,1985,00_04,766.82
bfa,1985,05_09,622.084
bfa,1985,10_14,515.381
bfa,1985,15_19,437.537
bfa,1985,20_24,356.491
bfa,1985,25_29,287.54
bfa,1985,30_34,229.328
bfa,1985,35_39,207.094
bfa,1985,40_44,171.674
bfa,1985,45_49,143.168
bfa,1985,50_54,120.552
bfa,1985,55_59,102.759
bfa,1985,60_64,83.832
bfa,1985,65,123.789
bfa,1985,total_0,4168.05
bfa,1985,total_15,2263.76
bfa,1986,00_04,786.671
bfa,1986,05_09,643.45
bfa,1986,10_14,531.09
bfa,1986,15_19,448.714
bfa,1986,20_24,367.318
bfa,1986,25_29,296.535
bfa,1986,30_34,234.687
bfa,1986,35_39,209
bfa,1986,40_44,176.316
bfa,1986,45_49,146.142
bfa,1986,50_54,122.339
bfa,1986,55_59,103.635
bfa,1986,60_64,84.666
bfa,1986,65,127.851
bfa,1986,total_0,4278.41
bfa,1986,total_15,2317.2
bfa,1987,00_04,805.756
bfa,1987,05_09,663.456
bfa,1987,10_14,549.322
bfa,1987,15_19,460.165
bfa,1987,20_24,379.167
bfa,1987,25_29,305.441
bfa,1987,30_34,242.063
bfa,1987,35_39,209.624
bfa,1987,40_44,181.6
bfa,1987,45_49,149.33
bfa,1987,50_54,124.529
bfa,1987,55_59,104.713
bfa,1987,60_64,85.655
bfa,1987,65,131.541
bfa,1987,total_0,4392.36
bfa,1987,total_15,2373.83
bfa,1988,00_04,824.993
bfa,1988,05_09,681.177
bfa,1988,10_14,569.682
bfa,1988,15_19,472.479
bfa,1988,20_24,391.79
bfa,1988,25_29,314.49
bfa,1988,30_34,250.85
bfa,1988,35_39,209.924
bfa,1988,40_44,186.943
bfa,1988,45_49,152.808
bfa,1988,50_54,127.081
bfa,1988,55_59,106.036
bfa,1988,60_64,86.817
bfa,1988,65,134.889
bfa,1988,total_0,4509.96
bfa,1988,total_15,2434.11
bfa,1989,00_04,844.83
bfa,1989,05_09,696.683
bfa,1989,10_14,590.731
bfa,1989,15_19,486.619
bfa,1989,20_24,404.797
bfa,1989,25_29,324.201
bfa,1989,30_34,260.068
bfa,1989,35_39,211.394
bfa,1989,40_44,191.484
bfa,1989,45_49,156.737
bfa,1989,50_54,129.947
bfa,1989,55_59,107.699
bfa,1989,60_64,88.172
bfa,1989,65,137.92
bfa,1989,total_0,4631.28
bfa,1989,total_15,2499.04
bfa,1990,00_04,866.091
bfa,1990,05_09,710.58
bfa,1990,10_14,610.534
bfa,1990,15_19,503.156
bfa,1990,20_24,418.03
bfa,1990,25_29,334.92
bfa,1990,30_34,269.098
bfa,1990,35_39,214.895
bfa,1990,40_44,194.753
bfa,1990,45_49,161.141
bfa,1990,50_54,133.093
bfa,1990,55_59,109.74
bfa,1990,60_64,89.716
bfa,1990,65,140.664
bfa,1990,total_0,4756.41
bfa,1990,total_15,2569.21
bfa,1991,00_04,890.942
bfa,1991,05_09,730.472
bfa,1991,10_14,627.115
bfa,1991,15_19,518.931
bfa,1991,20_24,429.784
bfa,1991,25_29,346.187
bfa,1991,30_34,278.057
bfa,1991,35_39,220.13
bfa,1991,40_44,196.579
bfa,1991,45_49,165.5
bfa,1991,50_54,135.811
bfa,1991,55_59,111.266
bfa,1991,60_64,90.363
bfa,1991,65,144.326
bfa,1991,total_0,4885.46
bfa,1991,total_15,2636.93
bfa,1992,00_04,913.365
bfa,1992,05_09,750.416
bfa,1992,10_14,644.085
bfa,1992,15_19,537.24
bfa,1992,20_24,441.572
bfa,1992,25_29,358.429
bfa,1992,30_34,287.078
bfa,1992,35_39,227.472
bfa,1992,40_44,197.312
bfa,1992,45_49,170.604
bfa,1992,50_54,138.84
bfa,1992,55_59,113.274
bfa,1992,60_64,91.267
bfa,1992,65,147.583
bfa,1992,total_0,5018.54
bfa,1992,total_15,2710.67
bfa,1993,00_04,934.594
bfa,1993,05_09,769.429
bfa,1993,10_14,661.782
bfa,1993,15_19,557.256
bfa,1993,20_24,454.006
bfa,1993,25_29,371.306
bfa,1993,30_34,296.365
bfa,1993,35_39,236.317
bfa,1993,40_44,197.837
bfa,1993,45_49,175.883
bfa,1993,50_54,142.239
bfa,1993,55_59,115.709
bfa,1993,60_64,92.489
bfa,1993,65,150.468
bfa,1993,total_0,5155.68
bfa,1993,total_15,2789.88
bfa,1994,00_04,956.265
bfa,1994,05_09,786.869
bfa,1994,10_14,680.087
bfa,1994,15_19,577.694
bfa,1994,20_24,468.03
bfa,1994,25_29,384.316
bfa,1994,30_34,306.304
bfa,1994,35_39,245.649
bfa,1994,40_44,199.536
bfa,1994,45_49,180.466
bfa,1994,50_54,146.12
bfa,1994,55_59,118.506
bfa,1994,60_64,94.103
bfa,1994,65,152.986
bfa,1994,total_0,5296.93
bfa,1994,total_15,2873.71
bfa,1995,00_04,980.219
bfa,1995,05_09,802.296
bfa,1995,10_14,698.105
bfa,1995,15_19,597.824
bfa,1995,20_24,484.242
bfa,1995,25_29,397.241
bfa,1995,30_34,317.097
bfa,1995,35_39,254.816
bfa,1995,40_44,203.234
bfa,1995,45_49,183.87
