country,year,age_group,flf
dza,2001,55_59,32.957600
dza,2001,60_64,13.740400
dza,2001,65,4.821908
dza,2001,total_15,1256.143000
dza,2002,15_19,150.703600
dza,2002,20_24,260.970100
dza,2002,25_29,296.059200
dza,2002,30_34,197.814900
dza,2002,35_39,117.351400
dza,2002,40_44,108.208500
dza,2002,45_49,70.301350
dza,2002,50_54,55.148550
dza,2002,55_59,35.583130
dza,2002,60_64,13.813720
dza,2002,65,5.052084
dza,2002,total_15,1311.007000
dza,2003,15_19,144.154200
dza,2003,20_24,255.454600
dza,2003,25_29,310.486400
dza,2003,30_34,216.005200
dza,2003,35_39,132.142400
dza,2003,40_44,118.936800
dza,2003,45_49,74.774420
dza,2003,50_54,58.908420
dza,2003,55_59,38.678440
dza,2003,60_64,13.866720
dza,2003,65,5.279205
dza,2003,total_15,1368.687000
dza,2004,15_19,137.625400
dza,2004,20_24,248.686500
dza,2004,25_29,326.140700
dza,2004,30_34,235.997400
dza,2004,35_39,148.466100
dza,2004,40_44,130.284700
dza,2004,45_49,80.014450
dza,2004,50_54,62.483630
dza,2004,55_59,42.189590
dza,2004,60_64,14.090560
dza,2004,65,5.501058
dza,2004,total_15,1431.480000
dza,2005,15_19,131.454000
dza,2005,20_24,240.476500
dza,2005,25_29,343.282500
dza,2005,30_34,258.241200
dza,2005,35_39,166.690000
dza,2005,40_44,141.895600
dza,2005,45_49,86.549350
dza,2005,50_54,65.700060
dza,2005,55_59,46.054460
dza,2005,60_64,14.606820
dza,2005,65,5.716045
dza,2005,total_15,1500.666000
dza,2006,15_19,125.138000
dza,2006,20_24,230.446500
dza,2006,25_29,360.870700
dza,2006,30_34,281.997800
dza,2006,35_39,186.342000
dza,2006,40_44,153.363800
dza,2006,45_49,94.056940
dza,2006,50_54,68.251010
dza,2006,55_59,50.097310
dza,2006,60_64,15.301140
dza,2006,65,5.907199
dza,2006,total_15,1571.772000
dza,2007,15_19,119.351900
dza,2007,20_24,219.524800
dza,2007,25_29,380.299300
dza,2007,30_34,308.338600
dza,2007,35_39,208.200300
dza,2007,40_44,165.263900
dza,2007,45_49,103.123400
dza,2007,50_54,70.427860
dza,2007,55_59,54.625500
dza,2007,60_64,16.298780
dza,2007,65,6.096901
dza,2007,total_15,1651.551000
dza,2008,15_19,113.665200
dza,2008,20_24,208.060200
dza,2008,25_29,400.321100
dza,2008,30_34,337.362200
dza,2008,35_39,232.452000
dza,2008,40_44,177.591400
dza,2008,45_49,113.419700
dza,2008,50_54,72.559730
dza,2008,55_59,59.347720
dza,2008,60_64,17.564880
dza,2008,65,6.292389
dza,2008,total_15,1738.637000
dza,2009,15_19,107.497000
dza,2009,20_24,196.559300
dza,2009,25_29,418.907000
dza,2009,30_34,369.081100
dza,2009,35_39,259.266400
dza,2009,40_44,190.403400
dza,2009,45_49,124.230200
dza,2009,50_54,75.182530
dza,2009,55_59,63.752650
dza,2009,60_64,19.033890
dza,2009,65,6.503515
dza,2009,total_15,1830.417000
dza,2010,15_19,113.509200
dza,2010,20_24,204.544000
dza,2010,25_29,419.767900
dza,2010,30_34,375.220200
dza,2010,35_39,271.029500
dza,2010,40_44,199.645400
dza,2010,45_49,132.994400
dza,2010,50_54,80.520000
dza,2010,55_59,67.488110
dza,2010,60_64,20.124760
dza,2010,65,6.346839
dza,2010,total_15,1891.190000
dza,2011,15_19,107.478800
dza,2011,20_24,205.129100
dza,2011,25_29,429.734900
dza,2011,30_34,392.173800
dza,2011,35_39,286.239600
dza,2011,40_44,211.395300
dza,2011,45_49,143.275700
dza,2011,50_54,86.734040
dza,2011,55_59,70.881280
dza,2011,60_64,22.178040
dza,2011,65,6.608272
dza,2011,total_15,1961.829000
dza,2012,15_19,100.670300
dza,2012,20_24,205.721100
dza,2012,25_29,436.661900
dza,2012,30_34,410.170400
dza,2012,35_39,302.245300
dza,2012,40_44,223.439700
dza,2012,45_49,153.495900
dza,2012,50_54,94.042020
dza,2012,55_59,73.811390
dza,2012,60_64,24.505490
dza,2012,65,6.894447
dza,2012,total_15,2031.658000
dza,2013,15_19,93.794110
dza,2013,20_24,205.743900
dza,2013,25_29,441.107500
dza,2013,30_34,428.038800
dza,2013,35_39,319.131600
dza,2013,40_44,235.896700
dza,2013,45_49,163.696100
dza,2013,50_54,102.129600
dza,2013,55_59,76.655620
dza,2013,60_64,27.000190
dza,2013,65,7.210791
dza,2013,total_15,2100.405000
dza,2014,15_19,87.866070
dza,2014,20_24,204.307100
dza,2014,25_29,444.334600
dza,2014,30_34,444.082400
dza,2014,35_39,337.118400
dza,2014,40_44,249.022400
dza,2014,45_49,174.082400
dza,2014,50_54,110.423100
dza,2014,55_59,80.070230
dza,2014,60_64,29.485260
dza,2014,65,7.566067
dza,2014,total_15,2168.358000
dza,2015,15_19,83.440010
dza,2015,20_24,200.960300
dza,2015,25_29,447.117400
dza,2015,30_34,457.159400
dza,2015,35_39,356.260200
dza,2015,40_44,263.004900
dza,2015,45_49,184.807500
dza,2015,50_54,118.522100
dza,2015,55_59,84.466100
dza,2015,60_64,31.844660
dza,2015,65,7.966717
dza,2015,total_15,2235.549000
dza,2016,15_19,80.367980
dza,2016,20_24,196.187600
dza,2016,25_29,450.042700
dza,2016,30_34,467.764100
dza,2016,35_39,376.891300
dza,2016,40_44,278.062600
dza,2016,45_49,195.917400
dza,2016,50_54,126.459100
dza,2016,55_59,89.705080
dza,2016,60_64,33.999550
dza,2016,65,8.417624
dza,2016,total_15,2303.815000
dza,2017,15_19,78.508130
dza,2017,20_24,189.409600
dza,2017,25_29,452.730700
dza,2017,30_34,474.791100
dza,2017,35_39,398.611900
dza,2017,40_44,293.755800
dza,2017,45_49,207.215800
dza,2017,50_54,134.198100
dza,2017,55_59,95.900150
dza,2017,60_64,35.961840
dza,2017,65,8.914586
dza,2017,total_15,2369.998000
dza,2018,15_19,77.503870
dza,2018,20_24,181.930300
dza,2018,25_29,454.153000
dza,2018,30_34,479.093100
dza,2018,35_39,420.467100
dza,2018,40_44,310.292200
dza,2018,45_49,218.907000
dza,2018,50_54,141.851400
dza,2018,55_59,102.730200
dza,2018,60_64,37.925550
dza,2018,65,9.451547
dza,2018,total_15,2434.305000
dza,2019,15_19,76.800770
dza,2019,20_24,175.799700
dza,2019,25_29,452.439000
dza,2019,30_34,482.196000
dza,2019,35_39,440.881700
dza,2019,40_44,327.981800
dza,2019,45_49,231.296500
dza,2019,50_54,149.644600
dza,2019,55_59,109.639400
dza,2019,60_64,40.229930
dza,2019,65,10.016290
dza,2019,total_15,2496.926000
dza,2020,15_19,76.044900
dza,2020,20_24,172.339400
dza,2020,25_29,446.540600
dza,2020,30_34,484.998800
dza,2020,35_39,458.713300
dza,2020,40_44,346.929500
dza,2020,45_49,244.592300
dza,2020,50_54,157.726200
dza,2020,55_59,116.266900
dza,2020,60_64,43.098250
dza,2020,65,10.602510
dza,2020,total_15,2557.853000
ago,1990,15_19,216.670100
ago,1990,20_24,292.584500
ago,1990,25_29,287.819900
ago,1990,30_34,246.094300
ago,1990,35_39,203.601300
ago,1990,40_44,154.501900
ago,1990,45_49,130.631800
ago,1990,50_54,103.601900
ago,1990,55_59,79.043790
ago,1990,60_64,53.266430
ago,1990,65,62.890940
ago,1990,total_15,1830.707000
ago,1991,15_19,224.305400
ago,1991,20_24,300.963300
ago,1991,25_29,296.737100
ago,1991,30_34,254.697400
ago,1991,35_39,211.658300
ago,1991,40_44,161.069900
ago,1991,45_49,133.198500
ago,1991,50_54,106.101300
ago,1991,55_59,80.761030
ago,1991,60_64,54.409890
ago,1991,65,64.919640
ago,1991,total_15,1888.822000
ago,1992,15_19,235.590800
ago,1992,20_24,313.410700
ago,1992,25_29,309.350600
ago,1992,30_34,266.999500
ago,1992,35_39,221.809800
ago,1992,40_44,171.154900
ago,1992,45_49,137.189600
ago,1992,50_54,110.228200
ago,1992,55_59,83.621050
ago,1992,60_64,56.351230
ago,1992,65,67.647640
ago,1992,total_15,1973.354000
ago,1993,15_19,254.308700
ago,1993,20_24,335.261500
ago,1993,25_29,330.780700
ago,1993,30_34,287.254600
ago,1993,35_39,238.021600
ago,1993,40_44,187.170300
ago,1993,45_49,145.300300
ago,1993,50_54,117.650500
ago,1993,55_59,89.001850
ago,1993,60_64,60.014640
ago,1993,65,72.209720
ago,1993,total_15,2116.974000
ago,1994,15_19,264.222800
ago,1994,20_24,345.837200
ago,1994,25_29,340.370500
ago,1994,30_34,297.131600
ago,1994,35_39,245.879600
ago,1994,40_44,196.426400
ago,1994,45_49,149.037100
ago,1994,50_54,120.628500
ago,1994,55_59,91.246730
ago,1994,60_64,61.571540
ago,1994,65,74.012690
ago,1994,total_15,2186.365000
ago,1995,15_19,271.950100
ago,1995,20_24,354.551000
ago,1995,25_29,347.317500
ago,1995,30_34,304.227600
ago,1995,35_39,252.176900
ago,1995,40_44,203.291800
ago,1995,45_49,152.933000
ago,1995,50_54,122.347200
ago,1995,55_59,92.862900
ago,1995,60_64,62.703630
ago,1995,65,75.103110
ago,1995,total_15,2239.465000
ago,1996,15_19,277.763400
ago,1996,20_24,361.287300
ago,1996,25_29,351.472800
ago,1996,30_34,308.574300
ago,1996,35_39,256.912800
ago,1996,40_44,208.111200
ago,1996,45_49,156.946500
ago,1996,50_54,122.790400
ago,1996,55_59,93.634920
ago,1996,60_64,63.105530
ago,1996,65,76.450110
ago,1996,total_15,2277.049000
ago,1997,15_19,284.474900
ago,1997,20_24,370.024000
ago,1997,25_29,356.695300
ago,1997,30_34,313.454000
ago,1997,35_39,262.550500
ago,1997,40_44,212.737600
ago,1997,45_49,162.660900
ago,1997,50_54,123.337700
ago,1997,55_59,94.896460
ago,1997,60_64,63.758630
ago,1997,65,77.794560
ago,1997,total_15,2322.384000
ago,1998,15_19,291.794000
ago,1998,20_24,380.159900
ago,1998,25_29,362.954700
ago,1998,30_34,318.673300
ago,1998,35_39,268.654400
ago,1998,40_44,217.263600
ago,1998,45_49,169.314800
ago,1998,50_54,124.317000
ago,1998,55_59,96.416200
ago,1998,60_64,64.614650
ago,1998,65,79.082020
ago,1998,total_15,2373.244000
ago,1999,15_19,301.025700
ago,1999,20_24,393.012500
ago,1999,25_29,372.304000
ago,1999,30_34,325.815700
ago,1999,35_39,276.130500
ago,1999,40_44,223.154900
ago,1999,45_49,176.804200
ago,1999,50_54,126.945000
ago,1999,55_59,98.430280
ago,1999,60_64,65.986120
ago,1999,65,80.689770
ago,1999,total_15,2440.299000
ago,2000,15_19,311.225600
ago,2000,20_24,407.158100
ago,2000,25_29,383.858400
ago,2000,30_34,334.007200
ago,2000,35_39,283.962600
ago,2000,40_44,229.992200
ago,2000,45_49,184.073300
ago,2000,50_54,131.156800
ago,2000,55_59,100.537600
ago,2000,60_64,67.663890
ago,2000,65,82.374530
ago,2000,total_15,2516.010000
ago,2001,15_19,321.266200
ago,2001,20_24,420.721200
ago,2001,25_29,395.734300
ago,2001,30_34,341.759300
ago,2001,35_39,291.166000
ago,2001,40_44,236.941100
ago,2001,45_49,190.567300
ago,2001,50_54,136.233700
ago,2001,55_59,102.155200
ago,2001,60_64,69.129310
ago,2001,65,84.996000
ago,2001,total_15,2590.670000
ago,2002,15_19,328.129800
ago,2002,20_24,429.872200
ago,2002,25_29,404.474200
ago,2002,30_34,345.887500
ago,2002,35_39,294.859700
ago,2002,40_44,241.468400
ago,2002,45_49,194.294700
ago,2002,50_54,140.933500
ago,2002,55_59,102.478100
ago,2002,60_64,70.025980
ago,2002,65,86.531940
ago,2002,total_15,2638.956000
ago,2003,15_19,340.255400
ago,2003,20_24,445.905100
ago,2003,25_29,420.435400
ago,2003,30_34,355.825300
ago,2003,35_39,302.905300
ago,2003,40_44,249.744900
ago,2003,45_49,200.695800
ago,2003,50_54,148.470600
ago,2003,55_59,104.640100
ago,2003,60_64,72.131860
ago,2003,65,89.330240
ago,2003,total_15,2730.340000
ago,2004,15_19,349.466300
ago,2004,20_24,458.553900
ago,2004,25_29,433.413500
ago,2004,30_34,363.698800
ago,2004,35_39,308.373100
ago,2004,40_44,255.626300
ago,2004,45_49,205.438500
ago,2004,50_54,154.602000
ago,2004,55_59,106.694800
ago,2004,60_64,73.584740
ago,2004,65,91.312430
ago,2004,total_15,2800.764000
ago,2005,15_19,354.454100
ago,2005,20_24,466.387400
ago,2005,25_29,441.652200
ago,2005,30_34,368.654900
ago,2005,35_39,310.501000
ago,2005,40_44,258.152700
ago,2005,45_49,208.078700
ago,2005,50_54,158.300300
ago,2005,55_59,108.583900
ago,2005,60_64,74.096920
ago,2005,65,92.222990
ago,2005,total_15,2841.085000
ago,2006,15_19,358.433000
ago,2006,20_24,473.167800
ago,2006,25_29,448.719100
ago,2006,30_34,373.910800
ago,2006,35_39,312.373700
ago,2006,40_44,260.045500
ago,2006,45_49,210.466200
ago,2006,50_54,160.903700
ago,2006,55_59,110.783000
ago,2006,60_64,73.956650
ago,2006,65,93.446240
ago,2006,total_15,2876.205000
ago,2007,15_19,361.927200
ago,2007,20_24,479.766600
ago,2007,25_29,455.319600
ago,2007,30_34,379.792800
ago,2007,35_39,314.019100
ago,2007,40_44,261.383000
ago,2007,45_49,212.801700
ago,2007,50_54,162.810300
ago,2007,55_59,113.771200
ago,2007,60_64,73.664960
ago,2007,65,94.467540
ago,2007,total_15,2909.724000
ago,2008,15_19,369.755900
ago,2008,20_24,492.077500
ago,2008,25_29,467.341000
ago,2008,30_34,390.849700
ago,2008,35_39,319.710800
ago,2008,40_44,265.593700
ago,2008,45_49,217.655800
ago,2008,50_54,166.355000
ago,2008,55_59,118.578700
ago,2008,60_64,74.458970
ago,2008,65,96.491070
ago,2008,total_15,2978.868000
ago,2009,15_19,386.574500
ago,2009,20_24,515.667000
ago,2009,25_29,490.514500
ago,2009,30_34,411.344500
ago,2009,35_39,333.575700
ago,2009,40_44,275.901900
ago,2009,45_49,227.373200
ago,2009,50_54,173.871900
ago,2009,55_59,126.098600
ago,2009,60_64,77.611920
ago,2009,65,100.620600
ago,2009,total_15,3119.154000
ago,2010,15_19,404.318300
ago,2010,20_24,539.473800
ago,2010,25_29,514.557800
ago,2010,30_34,432.359700
ago,2010,35_39,348.764200
ago,2010,40_44,286.456100
ago,2010,45_49,236.850800
ago,2010,50_54,181.766800
ago,2010,55_59,133.312200
ago,2010,60_64,81.657340
ago,2010,65,104.659100
ago,2010,total_15,3264.176000
ago,2011,15_19,418.969600
ago,2011,20_24,558.011000
ago,2011,25_29,534.148300
ago,2011,30_34,449.739500
ago,2011,35_39,362.267200
ago,2011,40_44,294.931900
ago,2011,45_49,243.986500
ago,2011,50_54,188.004100
ago,2011,55_59,138.553400
ago,2011,60_64,85.242200
ago,2011,65,108.173900
ago,2011,total_15,3382.028000
ago,2012,15_19,432.637800
ago,2012,20_24,574.371300
ago,2012,25_29,552.251800
ago,2012,30_34,465.573000
ago,2012,35_39,375.559400
ago,2012,40_44,302.470000
ago,2012,45_49,250.044300
ago,2012,50_54,193.814400
ago,2012,55_59,142.950800
ago,2012,60_64,89.304230
ago,2012,65,111.072900
ago,2012,total_15,3490.050000
ago,2013,15_19,450.288200
ago,2013,20_24,595.417400
ago,2013,25_29,574.919600
ago,2013,30_34,485.202000
ago,2013,35_39,392.596700
ago,2013,40_44,312.776600
ago,2013,45_49,257.977200
ago,2013,50_54,201.261600
ago,2013,55_59,148.317600
ago,2013,60_64,94.544090
ago,2013,65,114.806500
ago,2013,total_15,3628.108000
ago,2014,15_19,470.008100
ago,2014,20_24,619.069300
ago,2014,25_29,599.281500
ago,2014,30_34,506.633900
ago,2014,35_39,411.199600
ago,2014,40_44,324.817500
ago,2014,45_49,266.701400
ago,2014,50_54,209.171200
ago,2014,55_59,154.259000
ago,2014,60_64,100.075600
ago,2014,65,119.075400
ago,2014,total_15,3780.292000
ago,2015,15_19,491.826100
ago,2015,20_24,645.913100
ago,2015,25_29,625.348700
ago,2015,30_34,530.122900
ago,2015,35_39,431.214800
ago,2015,40_44,338.936000
ago,2015,45_49,276.388500
ago,2015,50_54,217.444700
ago,2015,55_59,160.976300
ago,2015,60_64,105.650200
ago,2015,65,124.060900
ago,2015,total_15,3947.882000
ago,2016,15_19,514.123200
ago,2016,20_24,673.417700
ago,2016,25_29,650.890100
ago,2016,30_34,553.896700
ago,2016,35_39,451.489300
ago,2016,40_44,354.314300
ago,2016,45_49,286.232900
ago,2016,50_54,225.239800
ago,2016,55_59,167.435600
ago,2016,60_64,110.387100
ago,2016,65,129.953800
ago,2016,total_15,4117.380000
ago,2017,15_19,538.943700
ago,2017,20_24,703.755200
ago,2017,25_29,678.179300
ago,2017,30_34,579.829500
ago,2017,35_39,473.246200
ago,2017,40_44,371.916500
ago,2017,45_49,297.130000
ago,2017,50_54,233.605100
ago,2017,55_59,174.709600
ago,2017,60_64,115.268300
ago,2017,65,136.466400
ago,2017,total_15,4303.050000
ago,2018,15_19,564.495100
ago,2018,20_24,736.452800
ago,2018,25_29,707.105800
ago,2018,30_34,607.224800
ago,2018,35_39,496.160300
ago,2018,40_44,391.134900
ago,2018,45_49,309.077800
ago,2018,50_54,242.396200
ago,2018,55_59,182.491400
ago,2018,60_64,120.347600
ago,2018,65,143.433000
ago,2018,total_15,4500.320000
ago,2019,15_19,587.986900
ago,2019,20_24,770.896500
ago,2019,25_29,737.565200
ago,2019,30_34,635.025800
ago,2019,35_39,519.791500
ago,2019,40_44,411.040300
ago,2019,45_49,322.094200
ago,2019,50_54,251.430200
ago,2019,55_59,190.332400
ago,2019,60_64,125.706000
ago,2019,65,150.596900
ago,2019,total_15,4702.466000
ago,2020,15_19,607.644700
ago,2020,20_24,806.589400
ago,2020,25_29,769.523800
ago,2020,30_34,662.639500
ago,2020,35_39,543.889000
ago,2020,40_44,431.063000
ago,2020,45_49,336.195500
ago,2020,50_54,260.637600
ago,2020,55_59,197.968600
ago,2020,60_64,131.368600
ago,2020,65,157.826800
ago,2020,total_15,4905.346000
arg,1990,15_19,472.277400
arg,1990,20_24,667.926800
arg,1990,25_29,649.328600
arg,1990,30_34,607.904800
arg,1990,35_39,549.515300
arg,1990,40_44,512.827100
arg,1990,45_49,443.534400
arg,1990,50_54,347.746100
arg,1990,55_59,246.292300
arg,1990,60_64,150.161700
arg,1990,65,151.970400
arg,1990,total_15,4799.485000
arg,1991,15_19,465.171000
arg,1991,20_24,673.398800
arg,1991,25_29,648.795800
arg,1991,30_34,607.983700
arg,1991,35_39,559.682700
arg,1991,40_44,523.030200
arg,1991,45_49,446.129400
arg,1991,50_54,348.559100
arg,1991,55_59,246.367800
arg,1991,60_64,148.944300
arg,1991,65,152.122500
arg,1991,total_15,4820.185000
arg,1992,15_19,461.270500
arg,1992,20_24,683.303800
arg,1992,25_29,650.339900
arg,1992,30_34,610.136400
arg,1992,35_39,571.504600
arg,1992,40_44,534.957800
arg,1992,45_49,451.480600
arg,1992,50_54,351.681100
arg,1992,55_59,247.736800
arg,1992,60_64,148.235800
arg,1992,65,153.144200
arg,1992,total_15,4863.792000
arg,1993,15_19,468.885900
arg,1993,20_24,701.444800
arg,1993,25_29,658.977400
arg,1993,30_34,618.173300
arg,1993,35_39,586.340500
arg,1993,40_44,550.208400
arg,1993,45_49,464.758400
arg,1993,50_54,360.162400
arg,1993,55_59,252.428500
arg,1993,60_64,150.799400
arg,1993,65,157.997200
arg,1993,total_15,4970.176000
arg,1994,15_19,472.799200
arg,1994,20_24,723.672500
arg,1994,25_29,669.682300
arg,1994,30_34,626.122900
arg,1994,35_39,600.526700
arg,1994,40_44,564.890100
arg,1994,45_49,478.695700
arg,1994,50_54,369.879900
arg,1994,55_59,257.726800
arg,1994,60_64,153.356400
arg,1994,65,162.901300
arg,1994,total_15,5080.254000
arg,1995,15_19,490.926400
arg,1995,20_24,756.668300
arg,1995,25_29,691.246500
arg,1995,30_34,641.247500
arg,1995,35_39,617.234100
arg,1995,40_44,582.533700
arg,1995,45_49,503.146800
arg,1995,50_54,386.601000
arg,1995,55_59,267.486200
arg,1995,60_64,161.034200
arg,1995,65,173.657600
arg,1995,total_15,5271.782000
arg,1996,15_19,450.272500
arg,1996,20_24,772.732700
arg,1996,25_29,717.683400
arg,1996,30_34,654.368800
arg,1996,35_39,630.924100
arg,1996,40_44,602.638800
arg,1996,45_49,524.142600
arg,1996,50_54,401.890300
arg,1996,55_59,286.021700
arg,1996,60_64,166.803400
arg,1996,65,172.687300
arg,1996,total_15,5380.165000
arg,1997,15_19,406.655000
arg,1997,20_24,792.472100
arg,1997,25_29,746.479600
arg,1997,30_34,667.589800
arg,1997,35_39,644.621300
arg,1997,40_44,621.661400
arg,1997,45_49,545.564900
arg,1997,50_54,418.547500
arg,1997,55_59,306.096800
arg,1997,60_64,172.934000
arg,1997,65,171.463200
arg,1997,total_15,5494.086000
arg,1998,15_19,363.344300
arg,1998,20_24,811.293800
arg,1998,25_29,778.473000
arg,1998,30_34,681.606000
arg,1998,35_39,658.159600
arg,1998,40_44,639.665300
arg,1998,45_49,566.903700
arg,1998,50_54,436.268300
arg,1998,55_59,327.766100
arg,1998,60_64,179.504900
arg,1998,65,170.001800
arg,1998,total_15,5612.987000
arg,1999,15_19,323.806700
arg,1999,20_24,822.790800
arg,1999,25_29,815.146400
arg,1999,30_34,697.613000
arg,1999,35_39,671.368700
arg,1999,40_44,657.022100
arg,1999,45_49,587.566800
arg,1999,50_54,454.667800
arg,1999,55_59,351.141500
arg,1999,60_64,186.675000
arg,1999,65,168.341400
arg,1999,total_15,5736.140000
arg,2000,15_19,289.411700
arg,2000,20_24,823.533400
arg,2000,25_29,857.140100
arg,2000,30_34,716.471700
arg,2000,35_39,684.256800
arg,2000,40_44,674.007300
arg,2000,45_49,607.140800
arg,2000,50_54,473.434400
arg,2000,55_59,376.303500
arg,2000,60_64,194.579900
arg,2000,65,166.513700
arg,2000,total_15,5862.793000
arg,2001,15_19,278.893000
arg,2001,20_24,850.660000
arg,2001,25_29,893.753100
arg,2001,30_34,751.270300
arg,2001,35_39,703.450300
arg,2001,40_44,694.560200
arg,2001,45_49,635.287000
arg,2001,50_54,492.776100
arg,2001,55_59,387.431600
arg,2001,60_64,196.540200
arg,2001,65,163.770400
arg,2001,total_15,6048.392000
arg,2002,15_19,270.028100
arg,2002,20_24,867.346100
arg,2002,25_29,935.841100
arg,2002,30_34,788.351600
arg,2002,35_39,722.495300
arg,2002,40_44,714.873400
arg,2002,45_49,662.098800
arg,2002,50_54,512.460500
arg,2002,55_59,399.714500
arg,2002,60_64,199.100200
arg,2002,65,160.876200
arg,2002,total_15,6233.186000
arg,2003,15_19,262.295000
arg,2003,20_24,877.202200
arg,2003,25_29,978.421200
arg,2003,30_34,828.837500
arg,2003,35_39,742.317000
arg,2003,40_44,734.958300
arg,2003,45_49,687.730700
arg,2003,50_54,532.145100
arg,2003,55_59,412.927600
arg,2003,60_64,202.296600
arg,2003,65,157.916200
arg,2003,total_15,6417.047000
arg,2004,15_19,312.301500
arg,2004,20_24,893.174600
arg,2004,25_29,1082.880000
arg,2004,30_34,895.813400
arg,2004,35_39,800.788800
arg,2004,40_44,798.599700
arg,2004,45_49,725.266700
arg,2004,50_54,618.460300
arg,2004,55_59,473.938900
arg,2004,60_64,283.150400
arg,2004,65,221.810100
arg,2004,total_15,7106.185000
arg,2005,15_19,324.180100
arg,2005,20_24,832.383300
arg,2005,25_29,1079.469000
arg,2005,30_34,903.652300
arg,2005,35_39,836.257900
arg,2005,40_44,768.666600
arg,2005,45_49,769.724700
arg,2005,50_54,618.483800
arg,2005,55_59,489.737500
arg,2005,60_64,301.298500
arg,2005,65,272.009900
arg,2005,total_15,7195.864000
arg,2006,15_19,368.632500
arg,2006,20_24,849.179900
arg,2006,25_29,1051.819000
arg,2006,30_34,948.504200
arg,2006,35_39,832.579600
arg,2006,40_44,795.991900
arg,2006,45_49,727.974200
arg,2006,50_54,634.123000
arg,2006,55_59,506.494600
arg,2006,60_64,304.075400
arg,2006,65,256.342800
arg,2006,total_15,7275.717000
arg,2007,15_19,338.387300
arg,2007,20_24,848.490300
arg,2007,25_29,1058.195000
arg,2007,30_34,999.622400
arg,2007,35_39,855.978800
arg,2007,40_44,803.891800
arg,2007,45_49,744.968600
arg,2007,50_54,651.000900
arg,2007,55_59,519.801500
arg,2007,60_64,303.347200
arg,2007,65,250.996600
arg,2007,total_15,7374.680000
arg,2008,15_19,309.640300
