country,year,age_group,mfpop
alb,1995,total_15,2121.207000
alb,1996,00_04,329.895000
alb,1996,05_09,351.036000
alb,1996,10_14,318.382000
alb,1996,15_19,277.711000
alb,1996,20_24,251.284000
alb,1996,25_29,245.086000
alb,1996,30_34,244.606000
alb,1996,35_39,224.854000
alb,1996,40_44,180.007000
alb,1996,45_49,139.222000
alb,1996,50_54,135.452000
alb,1996,55_59,117.248000
alb,1996,60_64,98.039000
alb,1996,65,199.775000
alb,1996,total_0,3112.597000
alb,1996,total_15,2113.284000
alb,1997,00_04,315.988000
alb,1997,05_09,342.672000
alb,1997,10_14,322.929000
alb,1997,15_19,274.054000
alb,1997,20_24,242.124000
alb,1997,25_29,239.154000
alb,1997,30_34,237.254000
alb,1997,35_39,226.545000
alb,1997,40_44,189.456000
alb,1997,45_49,144.409000
alb,1997,50_54,132.145000
alb,1997,55_59,119.821000
alb,1997,60_64,100.648000
alb,1997,65,204.703000
alb,1997,total_0,3091.902000
alb,1997,total_15,2110.313000
alb,1998,00_04,305.461000
alb,1998,05_09,331.820000
alb,1998,10_14,326.094000
alb,1998,15_19,277.502000
alb,1998,20_24,232.031000
alb,1998,25_29,232.072000
alb,1998,30_34,232.886000
alb,1998,35_39,223.471000
alb,1998,40_44,200.137000
alb,1998,45_49,151.557000
alb,1998,50_54,129.889000
alb,1998,55_59,122.101000
alb,1998,60_64,102.799000
alb,1998,65,211.217000
alb,1998,total_0,3079.037000
alb,1998,total_15,2115.662000
alb,1999,00_04,295.503000
alb,1999,05_09,319.780000
alb,1999,10_14,326.761000
alb,1999,15_19,286.951000
alb,1999,20_24,223.056000
alb,1999,25_29,223.609000
alb,1999,30_34,231.223000
alb,1999,35_39,217.249000
alb,1999,40_44,210.398000
alb,1999,45_49,160.215000
alb,1999,50_54,130.294000
alb,1999,55_59,123.532000
alb,1999,60_64,104.891000
alb,1999,65,219.263000
alb,1999,total_0,3072.725000
alb,1999,total_15,2130.681000
alb,2000,00_04,285.016000
alb,2000,05_09,308.248000
alb,2000,10_14,324.828000
alb,2000,15_19,298.779000
alb,2000,20_24,218.219000
alb,2000,25_29,214.016000
alb,2000,30_34,229.884000
alb,2000,35_39,210.965000
alb,2000,40_44,217.793000
alb,2000,45_49,170.352000
alb,2000,50_54,133.839000
alb,2000,55_59,124.187000
alb,2000,60_64,107.249000
alb,2000,65,228.481000
alb,2000,total_0,3071.856000
alb,2000,total_15,2153.764000
alb,2001,00_04,278.195000
alb,2001,05_09,302.047000
alb,2001,10_14,320.832000
alb,2001,15_19,305.374000
alb,2001,20_24,225.576000
alb,2001,25_29,207.839000
alb,2001,30_34,227.134000
alb,2001,35_39,210.443000
alb,2001,40_44,217.758000
alb,2001,45_49,179.063000
alb,2001,50_54,136.532000
alb,2001,55_59,123.512000
alb,2001,60_64,107.977000
alb,2001,65,235.096000
alb,2001,total_0,3077.378000
alb,2001,total_15,2176.304000
alb,2002,00_04,266.248000
alb,2002,05_09,298.169000
alb,2002,10_14,317.309000
alb,2002,15_19,310.062000
alb,2002,20_24,238.698000
alb,2002,25_29,202.238000
alb,2002,30_34,222.849000
alb,2002,35_39,213.863000
alb,2002,40_44,214.468000
alb,2002,45_49,189.735000
alb,2002,50_54,141.498000
alb,2002,55_59,122.668000
alb,2002,60_64,109.723000
alb,2002,65,242.250000
alb,2002,total_0,3089.778000
alb,2002,total_15,2208.052000
alb,2003,00_04,251.570000
alb,2003,05_09,295.801000
alb,2003,10_14,314.098000
alb,2003,15_19,312.867000
alb,2003,20_24,255.231000
alb,2003,25_29,198.173000
alb,2003,30_34,217.147000
alb,2003,35_39,219.536000
alb,2003,40_44,209.284000
alb,2003,45_49,200.627000
alb,2003,50_54,148.545000
alb,2003,55_59,122.132000
alb,2003,60_64,111.904000
alb,2003,65,249.786000
alb,2003,total_0,3106.701000
alb,2003,total_15,2245.232000
alb,2004,00_04,237.913000
alb,2004,05_09,293.268000
alb,2004,10_14,311.148000
alb,2004,15_19,314.305000
alb,2004,20_24,271.060000
alb,2004,25_29,197.370000
alb,2004,30_34,210.724000
alb,2004,35_39,224.187000
alb,2004,40_44,204.862000
alb,2004,45_49,209.125000
alb,2004,50_54,157.099000
alb,2004,55_59,122.768000
alb,2004,60_64,113.627000
alb,2004,65,257.405000
alb,2004,total_0,3124.861000
alb,2004,total_15,2282.532000
alb,2005,00_04,227.895000
alb,2005,05_09,288.621000
alb,2005,10_14,308.621000
alb,2005,15_19,314.880000
alb,2005,20_24,283.350000
alb,2005,25_29,200.986000
alb,2005,30_34,204.278000
alb,2005,35_39,225.477000
alb,2005,40_44,203.113000
alb,2005,45_49,213.590000
alb,2005,50_54,166.487000
alb,2005,55_59,125.225000
alb,2005,60_64,114.417000
alb,2005,65,264.860000
alb,2005,total_0,3141.800000
alb,2005,total_15,2316.663000
alb,2006,00_04,216.009000
alb,2006,05_09,279.323000
alb,2006,10_14,301.887000
alb,2006,15_19,316.063000
alb,2006,20_24,294.547000
alb,2006,25_29,213.935000
alb,2006,30_34,201.319000
alb,2006,35_39,220.605000
alb,2006,40_44,205.813000
alb,2006,45_49,215.278000
alb,2006,50_54,173.450000
alb,2006,55_59,128.847000
alb,2006,60_64,115.600000
alb,2006,65,273.931000
alb,2006,total_0,3156.607000
alb,2006,total_15,2359.388000
alb,2007,00_04,209.630000
alb,2007,05_09,269.304000
alb,2007,10_14,294.887000
alb,2007,15_19,312.994000
alb,2007,20_24,302.653000
alb,2007,25_29,230.536000
alb,2007,30_34,199.030000
alb,2007,35_39,214.563000
alb,2007,40_44,208.630000
alb,2007,45_49,213.803000
alb,2007,50_54,182.388000
alb,2007,55_59,132.324000
alb,2007,60_64,115.721000
alb,2007,65,283.202000
alb,2007,total_0,3169.665000
alb,2007,total_15,2395.844000
alb,2008,00_04,207.961000
alb,2008,05_09,259.099000
alb,2008,10_14,288.354000
alb,2008,15_19,305.593000
alb,2008,20_24,308.678000
alb,2008,25_29,248.074000
alb,2008,30_34,198.185000
alb,2008,35_39,209.669000
alb,2008,40_44,209.266000
alb,2008,45_49,210.681000
alb,2008,50_54,192.678000
alb,2008,55_59,135.448000
alb,2008,60_64,115.371000
alb,2008,65,292.340000
alb,2008,total_0,3181.397000
alb,2008,total_15,2425.983000
alb,2009,00_04,208.311000
alb,2009,05_09,250.018000
alb,2009,10_14,282.045000
alb,2009,15_19,295.779000
alb,2009,20_24,312.946000
alb,2009,25_29,263.601000
alb,2009,30_34,200.627000
alb,2009,35_39,207.017000
alb,2009,40_44,206.629000
alb,2009,45_49,208.082000
alb,2009,50_54,202.252000
alb,2009,55_59,138.973000
alb,2009,60_64,115.327000
alb,2009,65,301.116000
alb,2009,total_0,3192.723000
alb,2009,total_15,2452.349000
alb,2010,00_04,207.681000
alb,2010,05_09,243.757000
alb,2010,10_14,275.405000
alb,2010,15_19,285.976000
alb,2010,20_24,314.545000
alb,2010,25_29,276.071000
alb,2010,30_34,207.357000
alb,2010,35_39,206.132000
alb,2010,40_44,201.958000
alb,2010,45_49,206.562000
alb,2010,50_54,209.359000
alb,2010,55_59,144.151000
alb,2010,60_64,115.829000
alb,2010,65,309.501000
alb,2010,total_0,3204.284000
alb,2010,total_15,2477.441000
alb,2011,00_04,203.272000
alb,2011,05_09,236.085000
alb,2011,10_14,270.476000
alb,2011,15_19,280.793000
alb,2011,20_24,310.886000
alb,2011,25_29,286.563000
alb,2011,30_34,215.457000
alb,2011,35_39,204.197000
alb,2011,40_44,201.575000
alb,2011,45_49,203.988000
alb,2011,50_54,213.296000
alb,2011,55_59,155.296000
alb,2011,60_64,117.460000
alb,2011,65,316.644000
alb,2011,total_0,3215.988000
alb,2011,total_15,2506.155000
alb,2012,00_04,202.310000
alb,2012,05_09,227.948000
alb,2012,10_14,264.330000
alb,2012,15_19,277.879000
alb,2012,20_24,303.174000
alb,2012,25_29,295.097000
alb,2012,30_34,227.316000
alb,2012,35_39,200.726000
alb,2012,40_44,201.906000
alb,2012,45_49,201.834000
alb,2012,50_54,212.819000
alb,2012,55_59,169.166000
alb,2012,60_64,119.856000
alb,2012,65,323.012000
alb,2012,total_0,3227.373000
alb,2012,total_15,2532.785000
alb,2013,00_04,202.677000
alb,2013,05_09,219.662000
alb,2013,10_14,257.356000
alb,2013,15_19,276.456000
alb,2013,20_24,293.361000
alb,2013,25_29,301.194000
alb,2013,30_34,241.429000
alb,2013,35_39,197.459000
alb,2013,40_44,202.487000
alb,2013,45_49,200.203000
alb,2013,50_54,209.419000
alb,2013,55_59,183.780000
alb,2013,60_64,123.641000
alb,2013,65,329.192000
alb,2013,total_0,3238.316000
alb,2013,total_15,2558.621000
alb,2014,00_04,202.826000
alb,2014,05_09,211.800000
alb,2014,10_14,249.983000
alb,2014,15_19,274.818000
alb,2014,20_24,284.281000
alb,2014,25_29,304.271000
alb,2014,30_34,255.269000
alb,2014,35_39,196.998000
alb,2014,40_44,202.437000
alb,2014,45_49,198.958000
alb,2014,50_54,205.479000
alb,2014,55_59,196.065000
alb,2014,60_64,129.726000
alb,2014,65,335.744000
alb,2014,total_0,3248.655000
alb,2014,total_15,2584.046000
alb,2015,00_04,202.195000
alb,2015,05_09,205.104000
alb,2015,10_14,242.335000
alb,2015,15_19,271.766000
alb,2015,20_24,277.659000
alb,2015,25_29,304.055000
alb,2015,30_34,267.080000
alb,2015,35_39,200.806000
alb,2015,40_44,201.271000
alb,2015,45_49,197.971000
alb,2015,50_54,202.469000
alb,2015,55_59,204.116000
alb,2015,60_64,138.487000
alb,2015,65,342.945000
alb,2015,total_0,3258.259000
alb,2015,total_15,2608.625000
alb,2016,00_04,205.200000
alb,2016,05_09,200.331000
alb,2016,10_14,233.760000
alb,2016,15_19,266.421000
alb,2016,20_24,272.500000
alb,2016,25_29,300.396000
alb,2016,30_34,277.284000
alb,2016,35_39,208.618000
alb,2016,40_44,199.085000
alb,2016,45_49,197.353000
alb,2016,50_54,199.708000
alb,2016,55_59,207.658000
alb,2016,60_64,149.093000
alb,2016,65,349.659000
alb,2016,total_0,3267.066000
alb,2016,total_15,2627.775000
alb,2017,00_04,204.259000
alb,2017,05_09,198.063000
alb,2017,10_14,225.146000
alb,2017,15_19,260.319000
alb,2017,20_24,269.853000
alb,2017,25_29,293.030000
alb,2017,30_34,285.946000
alb,2017,35_39,220.513000
alb,2017,40_44,195.700000
alb,2017,45_49,197.760000
alb,2017,50_54,197.681000
alb,2017,55_59,207.263000
alb,2017,60_64,162.620000
alb,2017,65,356.901000
alb,2017,total_0,3275.054000
alb,2017,total_15,2647.586000
alb,2018,00_04,200.749000
alb,2018,05_09,198.088000
alb,2018,10_14,216.698000
alb,2018,15_19,253.548000
alb,2018,20_24,268.622000
alb,2018,25_29,283.506000
alb,2018,30_34,292.299000
alb,2018,35_39,234.783000
alb,2018,40_44,192.624000
alb,2018,45_49,198.518000
alb,2018,50_54,196.257000
alb,2018,55_59,204.170000
alb,2018,60_64,176.987000
alb,2018,65,365.329000
alb,2018,total_0,3282.178000
alb,2018,total_15,2666.643000
alb,2019,00_04,196.738000
alb,2019,05_09,199.239000
alb,2019,10_14,209.246000
alb,2019,15_19,246.305000
alb,2019,20_24,266.893000
alb,2019,25_29,274.383000
alb,2019,30_34,295.469000
alb,2019,35_39,248.692000
alb,2019,40_44,192.269000
alb,2019,45_49,198.569000
alb,2019,50_54,195.141000
alb,2019,55_59,200.503000
alb,2019,60_64,189.034000
alb,2019,65,375.927000
alb,2019,total_0,3288.408000
alb,2019,total_15,2683.185000
alb,2020,00_04,193.660000
alb,2020,05_09,199.691000
alb,2020,10_14,203.755000
alb,2020,15_19,238.771000
alb,2020,20_24,263.536000
alb,2020,25_29,267.365000
alb,2020,30_34,295.058000
alb,2020,35_39,260.395000
alb,2020,40_44,196.055000
alb,2020,45_49,197.397000
alb,2020,50_54,194.173000
alb,2020,55_59,197.636000
alb,2020,60_64,196.865000
alb,2020,65,389.353000
alb,2020,total_0,3293.710000
alb,2020,total_15,2696.604000
dza,1980,00_04,3358.998000
dza,1980,05_09,2826.244000
dza,1980,10_14,2437.326000
dza,1980,15_19,2049.940000
dza,1980,20_24,1588.738000
dza,1980,25_29,1349.888000
dza,1980,30_34,953.476000
dza,1980,35_39,747.620000
dza,1980,40_44,746.441000
dza,1980,45_49,689.846000
dza,1980,50_54,530.453000
dza,1980,55_59,421.942000
dza,1980,60_64,353.888000
dza,1980,65,756.399000
dza,1980,total_0,18811.200000
dza,1980,total_15,10188.630000
dza,1981,00_04,3469.975000
dza,1981,05_09,2909.985000
dza,1981,10_14,2507.870000
dza,1981,15_19,2133.772000
dza,1981,20_24,1662.570000
dza,1981,25_29,1403.688000
dza,1981,30_34,1022.676000
dza,1981,35_39,765.981000
dza,1981,40_44,741.778000
dza,1981,45_49,706.347000
dza,1981,50_54,555.965000
dza,1981,55_59,432.875000
dza,1981,60_64,359.579000
dza,1981,65,769.362000
dza,1981,total_0,19442.420000
dza,1981,total_15,10554.590000
dza,1982,00_04,3579.139000
dza,1982,05_09,2999.718000
dza,1982,10_14,2578.402000
dza,1982,15_19,2211.714000
dza,1982,20_24,1752.984000
dza,1982,25_29,1443.495000
dza,1982,30_34,1104.285000
dza,1982,35_39,794.140000
dza,1982,40_44,733.798000
dza,1982,45_49,718.610000
dza,1982,50_54,585.619000
dza,1982,55_59,445.756000
dza,1982,60_64,365.017000
dza,1982,65,782.971000
dza,1982,total_0,20095.650000
dza,1982,total_15,10938.390000
dza,1983,00_04,3683.587000
dza,1983,05_09,3093.927000
dza,1983,10_14,2649.167000
dza,1983,15_19,2284.401000
dza,1983,20_24,1853.102000
dza,1983,25_29,1477.550000
dza,1983,30_34,1190.704000
dza,1983,35_39,832.439000
dza,1983,40_44,726.254000
dza,1983,45_49,726.442000
dza,1983,50_54,616.537000
dza,1983,55_59,461.129000
dza,1983,60_64,370.936000
dza,1983,65,796.592000
dza,1983,total_0,20762.770000
dza,1983,total_15,11336.090000
dza,1984,00_04,3773.378000
dza,1984,05_09,3189.977000
dza,1984,10_14,2722.287000
dza,1984,15_19,2354.909000
dza,1984,20_24,1952.122000
dza,1984,25_29,1520.183000
dza,1984,30_34,1270.784000
dza,1984,35_39,881.290000
dza,1984,40_44,725.080000
dza,1984,45_49,730.076000
dza,1984,50_54,644.651000
dza,1984,55_59,480.077000
dza,1984,60_64,378.650000
dza,1984,65,809.606000
dza,1984,total_0,21433.070000
dza,1984,total_15,11747.430000
dza,1985,00_04,3841.645000
dza,1985,05_09,3283.705000
dza,1985,10_14,2799.765000
dza,1985,15_19,2425.548000
dza,1985,20_24,2043.207000
dza,1985,25_29,1580.167000
dza,1985,30_34,1337.989000
dza,1985,35_39,940.448000
dza,1985,40_44,734.239000
dza,1985,45_49,730.096000
dza,1985,50_54,667.416000
dza,1985,55_59,503.071000
dza,1985,60_64,388.973000
dza,1985,65,822.029000
dza,1985,total_0,22098.300000
dza,1985,total_15,12173.180000
dza,1986,00_04,3914.800000
dza,1986,05_09,3383.843000
dza,1986,10_14,2878.434000
dza,1986,15_19,2487.913000
dza,1986,20_24,2119.958000
dza,1986,25_29,1649.830000
dza,1986,30_34,1388.564000
dza,1986,35_39,1007.281000
dza,1986,40_44,751.275000
dza,1986,45_49,724.429000
dza,1986,50_54,682.544000
dza,1986,55_59,527.172000
dza,1986,60_64,398.957000
dza,1986,65,838.511000
dza,1986,total_0,22753.510000
dza,1986,total_15,12576.430000
dza,1987,00_04,3935.021000
dza,1987,05_09,3492.641000
dza,1987,10_14,2965.848000
dza,1987,15_19,2552.724000
dza,1987,20_24,2191.802000
dza,1987,25_29,1736.584000
dza,1987,30_34,1426.132000
dza,1987,35_39,1086.858000
dza,1987,40_44,778.424000
dza,1987,45_49,716.165000
dza,1987,50_54,694.288000
dza,1987,55_59,555.662000
dza,1987,60_64,411.122000
dza,1987,65,855.199000
dza,1987,total_0,23398.470000
dza,1987,total_15,13004.960000
dza,1988,00_04,3917.285000
dza,1988,05_09,3604.721000
dza,1988,10_14,3059.449000
dza,1988,15_19,2620.703000
dza,1988,20_24,2259.283000
dza,1988,25_29,1833.078000
dza,1988,30_34,1458.581000
dza,1988,35_39,1171.432000
dza,1988,40_44,815.753000
dza,1988,45_49,708.787000
dza,1988,50_54,702.297000
dza,1988,55_59,585.602000
dza,1988,60_64,425.885000
dza,1988,65,872.381000
dza,1988,total_0,24035.240000
dza,1988,total_15,13453.780000
dza,1989,00_04,3886.139000
dza,1989,05_09,3708.333000
dza,1989,10_14,3157.618000
dza,1989,15_19,2692.749000
dza,1989,20_24,2324.339000
dza,1989,25_29,1927.203000
dza,1989,30_34,1498.875000
dza,1989,35_39,1249.115000
dza,1989,40_44,863.060000
dza,1989,45_49,707.540000
dza,1989,50_54,706.164000
dza,1989,55_59,612.658000
dza,1989,60_64,444.021000
dza,1989,65,890.286000
dza,1989,total_0,24668.100000
dza,1989,total_15,13916.010000
dza,1990,00_04,3859.465000
dza,1990,05_09,3789.017000
dza,1990,10_14,3260.920000
dza,1990,15_19,2769.940000
dza,1990,20_24,2389.037000
dza,1990,25_29,2011.630000
dza,1990,30_34,1554.932000
dza,1990,35_39,1313.043000
dza,1990,40_44,919.795000
dza,1990,45_49,716.003000
dza,1990,50_54,706.122000
dza,1990,55_59,634.286000
dza,1990,60_64,465.848000
dza,1990,65,909.144000
dza,1990,total_0,25299.180000
dza,1990,total_15,14389.780000
dza,1991,00_04,3803.895000
dza,1991,05_09,3852.695000
dza,1991,10_14,3373.339000
dza,1991,15_19,2855.872000
dza,1991,20_24,2458.641000
dza,1991,25_29,2093.146000
dza,1991,30_34,1627.938000
dza,1991,35_39,1366.728000
dza,1991,40_44,988.187000
dza,1991,45_49,734.342000
dza,1991,50_54,702.152000
dza,1991,55_59,650.241000
dza,1991,60_64,489.460000
dza,1991,65,933.924000
dza,1991,total_0,25930.560000
dza,1991,total_15,14900.630000
dza,1992,00_04,3776.238000
dza,1992,05_09,3882.093000
dza,1992,10_14,3487.165000
dza,1992,15_19,2942.965000
dza,1992,20_24,2525.166000
dza,1992,25_29,2165.615000
dza,1992,30_34,1714.688000
dza,1992,35_39,1404.773000
dza,1992,40_44,1067.303000
dza,1992,45_49,761.236000
dza,1992,50_54,694.253000
dza,1992,55_59,661.873000
dza,1992,60_64,516.365000
dza,1992,65,958.236000
dza,1992,total_0,26557.970000
dza,1992,total_15,15412.470000
dza,1993,00_04,3761.349000
dza,1993,05_09,3877.713000
dza,1993,10_14,3598.060000
dza,1993,15_19,3033.275000
dza,1993,20_24,2591.333000
dza,1993,25_29,2231.434000
dza,1993,30_34,1809.332000
dza,1993,35_39,1436.116000
dza,1993,40_44,1150.103000
dza,1993,45_49,797.436000
dza,1993,50_54,686.651000
dza,1993,55_59,669.380000
dza,1993,60_64,544.121000
dza,1993,65,983.600000
dza,1993,total_0,27169.900000
dza,1993,total_15,15932.780000
dza,1994,00_04,3727.531000
dza,1994,05_09,3851.276000
dza,1994,10_14,3695.784000
dza,1994,15_19,3130.407000
dza,1994,20_24,2661.698000
dza,1994,25_29,2295.617000
dza,1994,30_34,1902.346000
dza,1994,35_39,1475.617000
dza,1994,40_44,1226.359000
dza,1994,45_49,843.871000
dza,1994,50_54,685.529000
dza,1994,55_59,673.206000
dza,1994,60_64,569.416000
dza,1994,65,1012.429000
dza,1994,total_0,27751.090000
dza,1994,total_15,16476.500000
dza,1995,00_04,3652.573000
dza,1995,05_09,3820.062000
dza,1995,10_14,3768.591000
dza,1995,15_19,3235.246000
dza,1995,20_24,2738.933000
dza,1995,25_29,2361.229000
dza,1995,30_34,1987.514000
dza,1995,35_39,1532.015000
dza,1995,40_44,1290.078000
dza,1995,45_49,900.448000
dza,1995,50_54,694.718000
dza,1995,55_59,673.891000
dza,1995,60_64,590.261000
dza,1995,65,1046.032000
dza,1995,total_0,28291.590000
dza,1995,total_15,17050.360000
dza,1996,00_04,3576.303000
dza,1996,05_09,3789.904000
dza,1996,10_14,3808.269000
dza,1996,15_19,3337.932000
dza,1996,20_24,2816.502000
dza,1996,25_29,2423.388000
dza,1996,30_34,2062.466000
dza,1996,35_39,1600.292000
dza,1996,40_44,1339.635000
dza,1996,45_49,964.797000
dza,1996,50_54,710.684000
dza,1996,55_59,668.432000
dza,1996,60_64,603.421000
dza,1996,65,1084.830000
dza,1996,total_0,28786.850000
dza,1996,total_15,17612.380000
dza,1997,00_04,3440.502000
dza,1997,05_09,3760.683000
dza,1997,10_14,3827.099000
dza,1997,15_19,3450.882000
dza,1997,20_24,2900.374000
dza,1997,25_29,2487.484000
dza,1997,30_34,2132.831000
dza,1997,35_39,1685.358000
dza,1997,40_44,1376.699000
dza,1997,45_49,1041.855000
dza,1997,50_54,736.495000
dza,1997,55_59,660.780000
dza,1997,60_64,614.308000
dza,1997,65,1127.567000
dza,1997,total_0,29242.920000
dza,1997,total_15,18214.630000
dza,1998,00_04,3272.240000
dza,1998,05_09,3729.628000
dza,1998,10_14,3827.861000
dza,1998,15_19,3564.009000
dza,1998,20_24,2990.330000
dza,1998,25_29,2554.327000
dza,1998,30_34,2199.575000
dza,1998,35_39,1780.303000
dza,1998,40_44,1408.991000
dza,1998,45_49,1124.229000
dza,1998,50_54,772.413000
dza,1998,55_59,654.354000
dza,1998,60_64,622.523000
dza,1998,65,1172.911000
dza,1998,total_0,29673.690000
dza,1998,total_15,18843.970000
dza,1999,00_04,3123.126000
dza,1999,05_09,3686.817000
dza,1999,10_14,3816.908000
dza,1999,15_19,3660.258000
dza,1999,20_24,3085.227000
dza,1999,25_29,2623.927000
dza,1999,30_34,2263.833000
dza,1999,35_39,1872.802000
dza,1999,40_44,1448.678000
dza,1999,45_49,1200.007000
dza,1999,50_54,818.195000
dza,1999,55_59,653.974000
dza,1999,60_64,627.181000
dza,1999,65,1218.077000
dza,1999,total_0,30099.010000
dza,1999,total_15,19472.160000
dza,2000,00_04,3029.187000
dza,2000,05_09,3620.719000
dza,2000,10_14,3800.673000
dza,2000,15_19,3729.392000
dza,2000,20_24,3184.201000
dza,2000,25_29,2696.606000
dza,2000,30_34,2326.683000
dza,2000,35_39,1955.292000
dza,2000,40_44,1503.250000
dza,2000,45_49,1262.137000
dza,2000,50_54,873.190000
dza,2000,55_59,662.905000
dza,2000,60_64,628.170000
dza,2000,65,1261.422000
dza,2000,total_0,30533.830000
dza,2000,total_15,20083.250000
dza,2001,00_04,2916.213000
dza,2001,05_09,3539.641000
dza,2001,10_14,3786.798000
dza,2001,15_19,3781.333000
dza,2001,20_24,3298.759000
dza,2001,25_29,2782.323000
dza,2001,30_34,2395.731000
dza,2001,35_39,2036.298000
dza,2001,40_44,1575.937000
dza,2001,45_49,1314.615000
dza,2001,50_54,938.822000
dza,2001,55_59,680.723000
dza,2001,60_64,625.071000
dza,2001,65,1309.950000
dza,2001,total_0,30982.210000
dza,2001,total_15,20739.560000
dza,2002,00_04,2914.406000
dza,2002,05_09,3420.450000
dza,2002,10_14,3762.618000
dza,2002,15_19,3798.088000
dza,2002,20_24,3411.988000
dza,2002,25_29,2865.282000
dza,2002,30_34,2458.964000
dza,2002,35_39,2106.144000
dza,2002,40_44,1660.229000
dza,2002,45_49,1350.819000
dza,2002,50_54,1014.132000
dza,2002,55_59,705.736000
dza,2002,60_64,617.994000
dza,2002,65,1354.998000
dza,2002,total_0,31441.850000
dza,2002,total_15,21344.370000
dza,2003,00_04,2990.909000
dza,2003,05_09,3272.371000
dza,2003,10_14,3730.236000
dza,2003,15_19,3790.757000
dza,2003,20_24,3518.121000
dza,2003,25_29,2949.552000
dza,2003,30_34,2520.896000
dza,2003,35_39,2168.654000
dza,2003,40_44,1751.299000
dza,2003,45_49,1380.403000
