country,year,age_group,mlf0
ukr,2011,total_15,11582.790000
ukr,2012,15_19,474.067300
ukr,2012,20_24,870.273100
ukr,2012,25_29,1677.571000
ukr,2012,30_34,1576.231000
ukr,2012,35_39,1429.726000
ukr,2012,40_44,1249.051000
ukr,2012,45_49,1232.872000
ukr,2012,50_54,1209.631000
ukr,2012,55_59,891.379400
ukr,2012,60_64,357.996800
ukr,2012,65,550.554900
ukr,2012,total_15,11519.350000
ukr,2013,15_19,446.658700
ukr,2013,20_24,824.378400
ukr,2013,25_29,1664.074000
ukr,2013,30_34,1609.879000
ukr,2013,35_39,1439.073000
ukr,2013,40_44,1271.907000
ukr,2013,45_49,1187.592000
ukr,2013,50_54,1194.511000
ukr,2013,55_59,902.957400
ukr,2013,60_64,367.755800
ukr,2013,65,547.619800
ukr,2013,total_15,11456.410000
ukr,2014,15_19,423.139500
ukr,2014,20_24,777.388000
ukr,2014,25_29,1637.608000
ukr,2014,30_34,1637.969000
ukr,2014,35_39,1453.310000
ukr,2014,40_44,1296.445000
ukr,2014,45_49,1153.182000
ukr,2014,50_54,1173.886000
ukr,2014,55_59,910.827300
ukr,2014,60_64,377.292900
ukr,2014,65,544.296700
ukr,2014,total_15,11385.340000
ukr,2015,15_19,404.118300
ukr,2015,20_24,731.994700
ukr,2015,25_29,1596.705000
ukr,2015,30_34,1655.472000
ukr,2015,35_39,1475.136000
ukr,2015,40_44,1316.204000
ukr,2015,45_49,1135.042000
ukr,2015,50_54,1147.544000
ukr,2015,55_59,913.924000
ukr,2015,60_64,386.588700
ukr,2015,65,540.292100
ukr,2015,total_15,11303.020000
ukr,2016,15_19,389.630300
ukr,2016,20_24,688.188900
ukr,2016,25_29,1541.427000
ukr,2016,30_34,1662.977000
ukr,2016,35_39,1502.393000
ukr,2016,40_44,1331.375000
ukr,2016,45_49,1130.580000
ukr,2016,50_54,1114.248000
ukr,2016,55_59,910.713300
ukr,2016,60_64,394.388700
ukr,2016,65,546.261800
ukr,2016,total_15,11212.180000
ukr,2017,15_19,379.660200
ukr,2017,20_24,646.404100
ukr,2017,25_29,1471.657000
ukr,2017,30_34,1660.270000
ukr,2017,35_39,1534.220000
ukr,2017,40_44,1341.518000
ukr,2017,45_49,1141.612000
ukr,2017,50_54,1074.839000
ukr,2017,55_59,903.861100
ukr,2017,60_64,401.245500
ukr,2017,65,551.316400
ukr,2017,total_15,11106.600000
ukr,2018,15_19,374.689700
ukr,2018,20_24,608.336000
ukr,2018,25_29,1392.827000
ukr,2018,30_34,1646.239000
ukr,2018,35_39,1566.774000
ukr,2018,40_44,1350.467000
ukr,2018,45_49,1162.890000
ukr,2018,50_54,1035.947000
ukr,2018,55_59,893.499200
ukr,2018,60_64,406.948000
ukr,2018,65,555.369000
ukr,2018,total_15,10993.990000
ukr,2019,15_19,375.235000
ukr,2019,20_24,575.813700
ukr,2019,25_29,1312.701000
ukr,2019,30_34,1619.621000
ukr,2019,35_39,1594.336000
ukr,2019,40_44,1364.654000
ukr,2019,45_49,1186.076000
ukr,2019,50_54,1007.100000
ukr,2019,55_59,879.436500
ukr,2019,60_64,411.119300
ukr,2019,65,558.773900
ukr,2019,total_15,10884.870000
ukr,2020,15_19,381.265000
ukr,2020,20_24,549.993800
ukr,2020,25_29,1236.391000
ukr,2020,30_34,1579.850000
ukr,2020,35_39,1612.892000
ukr,2020,40_44,1387.280000
ukr,2020,45_49,1206.093000
ukr,2020,50_54,993.602400
ukr,2020,55_59,861.810700
ukr,2020,60_64,413.513900
ukr,2020,65,561.644500
ukr,2020,total_15,10784.340000
are,2010,15_19,32.702380
are,2010,20_24,414.450300
are,2010,25_29,895.337500
are,2010,30_34,945.735800
are,2010,35_39,744.418800
are,2010,40_44,512.510900
are,2010,45_49,328.627500
are,2010,50_54,201.040200
are,2010,55_59,89.584270
are,2010,60_64,26.630690
are,2010,65,5.015412
are,2010,total_15,4196.054000
are,2011,15_19,32.854160
are,2011,20_24,379.567000
are,2011,25_29,874.584200
are,2011,30_34,998.528900
are,2011,35_39,818.061900
are,2011,40_44,571.030200
are,2011,45_49,368.705700
are,2011,50_54,227.963800
are,2011,55_59,107.905600
are,2011,60_64,33.677400
are,2011,65,5.878940
are,2011,total_15,4418.758000
are,2012,15_19,33.829120
are,2012,20_24,339.346200
are,2012,25_29,816.730800
are,2012,30_34,1022.621000
are,2012,35_39,875.299100
are,2012,40_44,620.581300
are,2012,45_49,403.636700
are,2012,50_54,250.534900
are,2012,55_59,126.436600
are,2012,60_64,40.919990
are,2012,65,6.869679
are,2012,total_15,4536.806000
are,2013,15_19,35.074700
are,2013,20_24,299.408800
are,2013,25_29,739.354900
are,2013,30_34,1021.615000
are,2013,35_39,917.525100
are,2013,40_44,663.782800
are,2013,45_49,434.789600
are,2013,50_54,270.420000
are,2013,55_59,144.600800
are,2013,60_64,48.454590
are,2013,65,8.049817
are,2013,total_15,4583.076000
are,2014,15_19,35.788690
are,2014,20_24,265.490500
are,2014,25_29,662.737400
are,2014,30_34,1002.336000
are,2014,35_39,950.263500
are,2014,40_44,706.416300
are,2014,45_49,466.410100
are,2014,50_54,291.034900
are,2014,55_59,162.389400
are,2014,60_64,56.905990
are,2014,65,9.514173
are,2014,total_15,4609.287000
are,2015,15_19,35.709220
are,2015,20_24,240.636400
are,2015,25_29,596.825900
are,2015,30_34,971.234700
are,2015,35_39,978.778900
are,2015,40_44,753.015600
are,2015,45_49,502.610700
are,2015,50_54,314.988000
are,2015,55_59,180.464800
are,2015,60_64,66.929540
are,2015,65,11.361350
are,2015,total_15,4652.555000
are,2016,15_19,36.548600
are,2016,20_24,233.003900
are,2016,25_29,533.427200
are,2016,30_34,923.858900
are,2016,35_39,1000.710000
are,2016,40_44,800.974900
are,2016,45_49,544.558800
are,2016,50_54,341.853700
are,2016,55_59,198.712500
are,2016,60_64,78.769200
are,2016,65,13.660150
are,2016,total_15,4706.078000
are,2017,15_19,36.557930
are,2017,20_24,236.643000
are,2017,25_29,479.846900
are,2017,30_34,864.744000
are,2017,35_39,1019.268000
are,2017,40_44,851.885100
are,2017,45_49,590.752500
are,2017,50_54,372.323000
are,2017,55_59,217.942200
are,2017,60_64,92.462840
are,2017,65,16.436110
are,2017,total_15,4778.862000
are,2018,15_19,35.868880
are,2018,20_24,245.748000
are,2018,25_29,437.578100
are,2018,30_34,798.326100
are,2018,35_39,1029.820000
are,2018,40_44,902.945300
are,2018,45_49,640.184400
are,2018,50_54,406.582600
are,2018,55_59,238.755800
are,2018,60_64,107.461400
are,2018,65,19.810770
are,2018,total_15,4863.081000
are,2019,15_19,34.884870
are,2019,20_24,252.937100
are,2019,25_29,406.948200
are,2019,30_34,731.875500
are,2019,35_39,1025.436000
are,2019,40_44,948.894500
are,2019,45_49,691.191500
are,2019,50_54,444.217300
are,2019,55_59,261.595600
are,2019,60_64,122.840100
are,2019,65,23.901410
are,2019,total_15,4944.723000
are,2020,15_19,34.003650
are,2020,20_24,254.026300
are,2020,25_29,386.609200
are,2020,30_34,671.259600
are,2020,35_39,1002.749000
are,2020,40_44,985.558100
are,2020,45_49,742.387900
are,2020,50_54,484.466100
are,2020,55_59,286.596500
are,2020,60_64,138.095000
are,2020,65,28.764790
are,2020,total_15,5014.516000
gbr,2010,15_19,850.758100
gbr,2010,20_24,1697.512000
gbr,2010,25_29,1946.651000
gbr,2010,30_34,1822.270000
gbr,2010,35_39,1928.104000
gbr,2010,40_44,2110.526000
gbr,2010,45_49,2042.797000
gbr,2010,50_54,1730.907000
gbr,2010,55_59,1430.994000
gbr,2010,60_64,1066.302000
gbr,2010,65,510.879200
gbr,2010,total_15,17137.700000
gbr,2011,15_19,849.553500
gbr,2011,20_24,1703.773000
gbr,2011,25_29,1983.117000
gbr,2011,30_34,1840.648000
gbr,2011,35_39,1886.327000
gbr,2011,40_44,2083.422000
gbr,2011,45_49,2066.848000
gbr,2011,50_54,1773.651000
gbr,2011,55_59,1430.040000
gbr,2011,60_64,1063.092000
gbr,2011,65,523.962600
gbr,2011,total_15,17204.430000
gbr,2012,15_19,845.718800
gbr,2012,20_24,1711.206000
gbr,2012,25_29,2016.629000
gbr,2012,30_34,1880.026000
gbr,2012,35_39,1848.819000
gbr,2012,40_44,2048.293000
gbr,2012,45_49,2083.708000
gbr,2012,50_54,1821.578000
gbr,2012,55_59,1447.623000
gbr,2012,60_64,1043.293000
gbr,2012,65,539.088800
gbr,2012,total_15,17285.980000
gbr,2013,15_19,837.322300
gbr,2013,20_24,1720.786000
gbr,2013,25_29,2046.270000
gbr,2013,30_34,1932.418000
gbr,2013,35_39,1820.098000
gbr,2013,40_44,2007.403000
gbr,2013,45_49,2091.630000
gbr,2013,50_54,1870.203000
gbr,2013,55_59,1479.193000
gbr,2013,60_64,1015.462000
gbr,2013,65,555.066800
gbr,2013,total_15,17375.850000
gbr,2014,15_19,824.699200
gbr,2014,20_24,1729.603000
gbr,2014,25_29,2072.821000
gbr,2014,30_34,1985.964000
gbr,2014,35_39,1806.057000
gbr,2014,40_44,1964.645000
gbr,2014,45_49,2088.730000
gbr,2014,50_54,1913.544000
gbr,2014,55_59,1516.984000
gbr,2014,60_64,993.066000
gbr,2014,65,570.016100
gbr,2014,total_15,17466.130000
gbr,2015,15_19,809.855100
gbr,2015,20_24,1732.177000
gbr,2015,25_29,2098.319000
gbr,2015,30_34,2033.688000
gbr,2015,35_39,1809.888000
gbr,2015,40_44,1923.850000
gbr,2015,45_49,2074.511000
gbr,2015,50_54,1947.794000
gbr,2015,55_59,1556.037000
gbr,2015,60_64,984.353600
gbr,2015,65,582.830100
gbr,2015,total_15,17553.300000
gbr,2016,15_19,803.872900
gbr,2016,20_24,1715.641000
gbr,2016,25_29,2115.827000
gbr,2016,30_34,2076.497000
gbr,2016,35_39,1830.171000
gbr,2016,40_44,1886.994000
gbr,2016,45_49,2051.302000
gbr,2016,50_54,1974.012000
gbr,2016,55_59,1596.979000
gbr,2016,60_64,985.867800
gbr,2016,65,594.356100
gbr,2016,total_15,17631.520000
gbr,2017,15_19,797.066500
gbr,2017,20_24,1694.595000
gbr,2017,25_29,2128.910000
gbr,2017,30_34,2111.852000
gbr,2017,35_39,1867.974000
gbr,2017,40_44,1850.918000
gbr,2017,45_49,2016.879000
gbr,2017,50_54,1990.425000
gbr,2017,55_59,1640.349000
gbr,2017,60_64,998.456700
gbr,2017,65,603.813400
gbr,2017,total_15,17701.240000
gbr,2018,15_19,789.388700
gbr,2018,20_24,1673.731000
gbr,2018,25_29,2136.724000
gbr,2018,30_34,2140.508000
gbr,2018,35_39,1917.674000
gbr,2018,40_44,1821.140000
gbr,2018,45_49,1975.422000
gbr,2018,50_54,1996.777000
gbr,2018,55_59,1683.303000
gbr,2018,60_64,1019.718000
gbr,2018,65,612.013300
gbr,2018,total_15,17766.400000
gbr,2019,15_19,783.277500
gbr,2019,20_24,1656.159000
gbr,2019,25_29,2138.637000
gbr,2019,30_34,2165.575000
gbr,2019,35_39,1969.616000
gbr,2019,40_44,1805.474000
gbr,2019,45_49,1932.917000
gbr,2019,50_54,1993.343000
gbr,2019,55_59,1722.136000
gbr,2019,60_64,1045.592000
gbr,2019,65,620.257600
gbr,2019,total_15,17832.980000
gbr,2020,15_19,781.200700
gbr,2020,20_24,1640.519000
gbr,2020,25_29,2135.451000
gbr,2020,30_34,2189.128000
gbr,2020,35_39,2016.846000
gbr,2020,40_44,1808.434000
gbr,2020,45_49,1893.477000
gbr,2020,50_54,1980.468000
gbr,2020,55_59,1754.048000
gbr,2020,60_64,1073.353000
gbr,2020,65,629.350300
gbr,2020,total_15,17902.280000
usa,2010,15_19,3337.702000
usa,2010,20_24,8312.384000
usa,2010,25_29,10007.320000
usa,2010,30_34,9214.188000
usa,2010,35_39,9504.918000
usa,2010,40_44,9364.045000
usa,2010,45_49,10048.600000
usa,2010,50_54,9296.753000
usa,2010,55_59,7393.987000
usa,2010,60_64,4789.778000
usa,2010,65,3808.921000
usa,2010,total_15,85078.590000
usa,2011,15_19,3317.133000
usa,2011,20_24,8342.646000
usa,2011,25_29,10107.740000
usa,2011,30_34,9395.950000
usa,2011,35_39,9477.656000
usa,2011,40_44,9280.708000
usa,2011,45_49,9902.647000
usa,2011,50_54,9419.487000
usa,2011,55_59,7571.558000
usa,2011,60_64,4935.769000
usa,2011,65,3931.544000
usa,2011,total_15,85682.840000
usa,2012,15_19,3276.123000
usa,2012,20_24,8416.367000
usa,2012,25_29,10116.010000
usa,2012,30_34,9672.769000
usa,2012,35_39,9412.484000
usa,2012,40_44,9280.930000
usa,2012,45_49,9685.828000
usa,2012,50_54,9515.723000
usa,2012,55_59,7771.071000
usa,2012,60_64,5050.423000
usa,2012,65,4067.642000
usa,2012,total_15,86265.370000
usa,2013,15_19,3228.549000
usa,2013,20_24,8510.402000
usa,2013,25_29,10067.460000
usa,2013,30_34,9992.297000
usa,2013,35_39,9347.976000
usa,2013,40_44,9332.919000
usa,2013,45_49,9439.402000
usa,2013,50_54,9573.161000
usa,2013,55_59,7977.542000
usa,2013,60_64,5149.264000
usa,2013,65,4214.159000
usa,2013,total_15,86833.140000
usa,2014,15_19,3195.807000
usa,2014,20_24,8579.769000
usa,2014,25_29,10026.700000
usa,2014,30_34,10270.790000
usa,2014,35_39,9346.939000
usa,2014,40_44,9380.996000
usa,2014,45_49,9226.908000
usa,2014,50_54,9574.390000
usa,2014,55_59,8167.064000
usa,2014,60_64,5257.050000
usa,2014,65,4365.808000
usa,2014,total_15,87392.220000
usa,2015,15_19,3188.925000
usa,2015,20_24,8595.519000
usa,2015,25_29,10036.000000
usa,2015,30_34,10455.780000
usa,2015,35_39,9443.825000
usa,2015,40_44,9391.680000
usa,2015,45_49,9087.328000
usa,2015,50_54,9511.078000
usa,2015,55_59,8323.174000
usa,2015,60_64,5387.288000
usa,2015,65,4518.965000
usa,2015,total_15,87939.560000
usa,2016,15_19,3202.366000
usa,2016,20_24,8540.533000
usa,2016,25_29,10092.450000
usa,2016,30_34,10562.180000
usa,2016,35_39,9630.624000
usa,2016,40_44,9370.303000
usa,2016,45_49,9016.417000
usa,2016,50_54,9379.813000
usa,2016,55_59,8438.393000
usa,2016,60_64,5522.563000
usa,2016,65,4677.453000
usa,2016,total_15,88433.100000
usa,2017,15_19,3241.513000
usa,2017,20_24,8429.372000
usa,2017,25_29,10190.120000
usa,2017,30_34,10570.660000
usa,2017,35_39,9910.019000
usa,2017,40_44,9308.702000
usa,2017,45_49,9021.571000
usa,2017,50_54,9179.376000
usa,2017,55_59,8528.275000
usa,2017,60_64,5672.408000
usa,2017,65,4835.820000
usa,2017,total_15,88887.840000
usa,2018,15_19,3298.380000
usa,2018,20_24,8300.796000
usa,2018,25_29,10297.470000
usa,2018,30_34,10521.350000
usa,2018,35_39,10230.610000
usa,2018,40_44,9246.842000
usa,2018,45_49,9072.851000
usa,2018,50_54,8950.800000
usa,2018,55_59,8583.396000
usa,2018,60_64,5826.157000
usa,2018,65,4996.974000
usa,2018,total_15,89325.640000
usa,2019,15_19,3357.922000
usa,2019,20_24,8211.648000
usa,2019,25_29,10363.850000
usa,2019,30_34,10481.690000
usa,2019,35_39,10510.210000
usa,2019,40_44,9247.747000
usa,2019,45_49,9118.950000
usa,2019,50_54,8755.667000
usa,2019,55_59,8589.475000
usa,2019,60_64,5967.698000
usa,2019,65,5165.105000
usa,2019,total_15,89769.960000
usa,2020,15_19,3408.556000
usa,2020,20_24,8194.303000
usa,2020,25_29,10363.380000
usa,2020,30_34,10491.410000
usa,2020,35_39,10698.040000
usa,2020,40_44,9345.928000
usa,2020,45_49,9130.446000
usa,2020,50_54,8630.937000
usa,2020,55_59,8539.871000
usa,2020,60_64,6086.658000
usa,2020,65,5342.351000
usa,2020,total_15,90231.880000
vir,2010,15_19,1.763338
vir,2010,20_24,2.917148
vir,2010,25_29,2.864099
vir,2010,30_34,1.950669
vir,2010,35_39,2.496819
vir,2010,40_44,3.135749
vir,2010,45_49,3.416863
vir,2010,50_54,3.300708
vir,2010,55_59,2.740000
vir,2010,60_64,2.314092
vir,2010,65,2.345836
vir,2010,total_15,29.245320
vir,2011,15_19,1.741622
vir,2011,20_24,2.990388
vir,2011,25_29,2.969322
vir,2011,30_34,2.005724
vir,2011,35_39,2.311129
vir,2011,40_44,3.001143
vir,2011,45_49,3.356048
vir,2011,50_54,3.313337
vir,2011,55_59,2.732493
vir,2011,60_64,2.269464
vir,2011,65,2.458983
vir,2011,total_15,29.149650
vir,2012,15_19,1.695822
vir,2012,20_24,3.085445
vir,2012,25_29,3.023780
vir,2012,30_34,2.150956
vir,2012,35_39,2.108298
vir,2012,40_44,2.854214
vir,2012,45_49,3.284941
vir,2012,50_54,3.302512
vir,2012,55_59,2.770027
vir,2012,60_64,2.195960
vir,2012,65,2.571110
vir,2012,total_15,29.043070
vir,2013,15_19,1.637386
vir,2013,20_24,3.182839
vir,2013,25_29,3.047778
vir,2013,30_34,2.345549
vir,2013,35_39,1.920703
vir,2013,40_44,2.694962
vir,2013,45_49,3.199800
vir,2013,50_54,3.273646
vir,2013,55_59,2.832584
vir,2013,60_64,2.113266
vir,2013,65,2.678820
vir,2013,total_15,28.927330
vir,2014,15_19,1.582898
vir,2014,20_24,3.249846
vir,2014,25_29,3.080083
vir,2014,30_34,2.529699
vir,2014,35_39,1.793101
vir,2014,40_44,2.521491
vir,2014,45_49,3.099690
vir,2014,50_54,3.231248
vir,2014,55_59,2.890971
vir,2014,60_64,2.050919
vir,2014,65,2.777016
vir,2014,total_15,28.806960
vir,2015,15_19,1.541046
vir,2015,20_24,3.269325
vir,2015,25_29,3.142848
vir,2015,30_34,2.667338
vir,2015,35_39,1.752154
vir,2015,40_44,2.337593
vir,2015,45_49,2.978060
vir,2015,50_54,3.183438
vir,2015,55_59,2.926837
vir,2015,60_64,2.024011
vir,2015,65,2.862641
vir,2015,total_15,28.685290
vir,2016,15_19,1.501562
vir,2016,20_24,3.239717
vir,2016,25_29,3.245302
vir,2016,30_34,2.781245
vir,2016,35_39,1.810241
vir,2016,40_44,2.153695
vir,2016,45_49,2.845203
vir,2016,50_54,3.124803
vir,2016,55_59,2.936846
vir,2016,60_64,2.019416
vir,2016,65,2.932635
vir,2016,total_15,28.590670
vir,2017,15_19,1.473134
vir,2017,20_24,3.159464
vir,2017,25_29,3.370831
vir,2017,30_34,2.845793
vir,2017,35_39,1.958794
vir,2017,40_44,1.955577
vir,2017,45_49,2.702989
vir,2017,50_54,3.058049
vir,2017,55_59,2.926837
vir,2017,60_64,2.048950
vir,2017,65,2.988019
vir,2017,total_15,28.488440
vir,2018,15_19,1.454182
vir,2018,20_24,3.049604
vir,2018,25_29,3.495437
vir,2018,30_34,2.879016
vir,2018,35_39,2.159720
vir,2018,40_44,1.774523
vir,2018,45_49,2.550484
vir,2018,50_54,2.980470
vir,2018,55_59,2.902648
vir,2018,60_64,2.096859
vir,2018,65,3.035589
vir,2018,total_15,28.378530
vir,2019,15_19,1.439178
vir,2019,20_24,2.943639
vir,2019,25_29,3.580354
vir,2019,30_34,2.921731
vir,2019,35_39,2.353028
vir,2019,40_44,1.653188
vir,2019,45_49,2.384881
vir,2019,50_54,2.888458
vir,2019,55_59,2.870119
vir,2019,60_64,2.142800
vir,2019,65,3.083158
vir,2019,total_15,28.260530
vir,2020,15_19,1.424569
vir,2020,20_24,2.861049
vir,2020,25_29,3.603430
vir,2020,30_34,2.993873
vir,2020,35_39,2.498724
vir,2020,40_44,1.620010
vir,2020,45_49,2.211792
vir,2020,50_54,2.778404
vir,2020,55_59,2.831750
vir,2020,60_64,2.172989
vir,2020,65,3.135823
vir,2020,total_15,28.132410
ury,2010,15_19,56.677030
ury,2010,20_24,105.234800
ury,2010,25_29,108.945000
ury,2010,30_34,116.082700
ury,2010,35_39,109.876900
ury,2010,40_44,96.636800
ury,2010,45_49,96.404560
ury,2010,50_54,88.527500
ury,2010,55_59,73.086360
ury,2010,60_64,49.554310
ury,2010,65,47.451020
ury,2010,total_15,948.476900
ury,2011,15_19,56.575050
ury,2011,20_24,106.577100
ury,2011,25_29,109.113300
ury,2011,30_34,114.963800
ury,2011,35_39,111.833000
ury,2011,40_44,97.897850
ury,2011,45_49,95.895930
ury,2011,50_54,89.589230
ury,2011,55_59,74.345150
ury,2011,60_64,50.105990
ury,2011,65,47.978050
ury,2011,total_15,954.874400
ury,2012,15_19,56.263290
ury,2012,20_24,107.883700
ury,2012,25_29,110.249900
ury,2012,30_34,112.972700
ury,2012,35_39,113.495000
ury,2012,40_44,100.087800
ury,2012,45_49,94.964410
ury,2012,50_54,90.591250
ury,2012,55_59,75.815390
ury,2012,60_64,50.757510
ury,2012,65,48.484480
ury,2012,total_15,961.565500
ury,2013,15_19,55.812780
ury,2013,20_24,109.060000
ury,2013,25_29,112.037000
ury,2013,30_34,110.672600
ury,2013,35_39,114.652200
ury,2013,40_44,102.849100
ury,2013,45_49,94.010730
ury,2013,50_54,91.425460
ury,2013,55_59,77.399900
ury,2013,60_64,51.536520
ury,2013,65,48.979940
ury,2013,total_15,968.436400
ury,2014,15_19,55.339690
ury,2014,20_24,109.965700
ury,2014,25_29,113.973700
ury,2014,30_34,108.904100
ury,2014,35_39,115.084300
ury,2014,40_44,105.592100
ury,2014,45_49,93.657200
ury,2014,50_54,91.948750
ury,2014,55_59,78.959210
ury,2014,60_64,52.480530
ury,2014,65,49.480110
ury,2014,total_15,975.385300
ury,2015,15_19,54.912170
ury,2015,20_24,110.506900
ury,2015,25_29,115.759900
ury,2015,30_34,108.163400
ury,2015,35_39,114.721200
ury,2015,40_44,107.906000
ury,2015,45_49,94.264080
ury,2015,50_54,92.110840
ury,2015,55_59,80.392560
ury,2015,60_64,53.604410
ury,2015,65,49.993840
ury,2015,total_15,982.335200
ury,2016,15_19,54.450790
ury,2016,20_24,110.606500
ury,2016,25_29,117.714400
ury,2016,30_34,108.554900
ury,2016,35_39,113.801800
ury,2016,40_44,109.810100
ury,2016,45_49,95.579000
ury,2016,50_54,91.704160
ury,2016,55_59,81.406620
ury,2016,60_64,54.605070
ury,2016,65,50.731430
ury,2016,total_15,988.964900
ury,2017,15_19,54.015320
ury,2017,20_24,110.218000
ury,2017,25_29,119.596600
ury,2017,30_34,109.930900
ury,2017,35_39,112.045600
ury,2017,40_44,111.464400
ury,2017,45_49,97.804260
ury,2017,50_54,90.896490
ury,2017,55_59,82.381080
ury,2017,60_64,55.766490
ury,2017,65,51.465890
ury,2017,total_15,995.585100
ury,2018,15_19,53.613700
ury,2018,20_24,109.492500
ury,2018,25_29,121.239000
ury,2018,30_34,112.004500
ury,2018,35_39,109.961300
ury,2018,40_44,112.698400
ury,2018,45_49,100.581500
ury,2018,50_54,90.066060
ury,2018,55_59,83.224170
ury,2018,60_64,57.011470
ury,2018,65,52.212350
ury,2018,total_15,1002.105000
ury,2019,15_19,53.244260
ury,2019,20_24,108.663200
ury,2019,25_29,122.457400
ury,2019,30_34,114.258500
ury,2019,35_39,108.367200
ury,2019,40_44,113.294000
ury,2019,45_49,103.331700
ury,2019,50_54,89.805370
ury,2019,55_59,83.796420
ury,2019,60_64,58.235210
ury,2019,65,52.989070
ury,2019,total_15,1008.442000
ury,2020,15_19,52.905330
ury,2020,20_24,107.875400
ury,2020,25_29,123.157700
ury,2020,30_34,116.330200
ury,2020,35_39,107.787700
ury,2020,40_44,113.137100
ury,2020,45_49,105.670700
ury,2020,50_54,90.461370
ury,2020,55_59,84.035770
ury,2020,60_64,59.365470
ury,2020,65,53.807290
ury,2020,total_15,1014.534000
uzb,2010,15_19,567.061200
uzb,2010,20_24,1166.037000
uzb,2010,25_29,1135.383000
uzb,2010,30_34,940.683600
uzb,2010,35_39,827.216100
uzb,2010,40_44,695.811400
uzb,2010,45_49,674.007000
uzb,2010,50_54,519.300800
uzb,2010,55_59,332.823000
uzb,2010,60_64,131.249200
uzb,2010,65,106.702800
uzb,2010,total_15,7096.275000
uzb,2011,15_19,556.705400
uzb,2011,20_24,1187.240000
uzb,2011,25_29,1178.275000
uzb,2011,30_34,964.939900
uzb,2011,35_39,841.257800
uzb,2011,40_44,705.354100
uzb,2011,45_49,674.036100
uzb,2011,50_54,540.677500
uzb,2011,55_59,358.024100
uzb,2011,60_64,142.263200
uzb,2011,65,107.153600
uzb,2011,total_15,7255.926000
uzb,2012,15_19,542.679300
uzb,2012,20_24,1204.532000
uzb,2012,25_29,1225.659000
uzb,2012,30_34,994.853000
uzb,2012,35_39,852.775400
uzb,2012,40_44,724.057400
uzb,2012,45_49,668.837300
uzb,2012,50_54,561.013900
uzb,2012,55_59,384.727800
uzb,2012,60_64,154.735500
uzb,2012,65,108.039300
uzb,2012,total_15,7421.909000
uzb,2013,15_19,526.244100
uzb,2013,20_24,1215.749000
uzb,2013,25_29,1273.989000
uzb,2013,30_34,1029.701000
uzb,2013,35_39,863.807900
uzb,2013,40_44,748.057400
uzb,2013,45_49,661.965700
uzb,2013,50_54,578.842700
uzb,2013,55_59,411.882700
uzb,2013,60_64,168.532200
uzb,2013,65,109.412200
uzb,2013,total_15,7588.183000
uzb,2014,15_19,509.556300
uzb,2014,20_24,1218.018000
uzb,2014,25_29,1318.229000
uzb,2014,30_34,1068.555000
uzb,2014,35_39,878.033100
uzb,2014,40_44,771.134800
uzb,2014,45_49,659.028100
uzb,2014,50_54,592.097000
uzb,2014,55_59,437.955100
uzb,2014,60_64,183.536000
uzb,2014,65,111.355300
uzb,2014,total_15,7747.498000
uzb,2015,15_19,494.249500
uzb,2015,20_24,1209.985000
uzb,2015,25_29,1355.159000
uzb,2015,30_34,1110.720000
uzb,2015,35_39,897.843300
uzb,2015,40_44,789.657400
uzb,2015,45_49,663.495000
uzb,2015,50_54,599.864000
uzb,2015,55_59,461.891000
uzb,2015,60_64,199.598200
uzb,2015,65,113.965600
uzb,2015,total_15,7896.428000
uzb,2016,15_19,480.205000
uzb,2016,20_24,1191.715000
uzb,2016,25_29,1386.773000
uzb,2016,30_34,1159.192000
uzb,2016,35_39,924.863000
uzb,2016,40_44,805.718000
uzb,2016,45_49,675.024400
uzb,2016,50_54,601.578100
uzb,2016,55_59,482.378000
uzb,2016,60_64,215.724700
uzb,2016,65,118.406300
uzb,2016,total_15,8041.577000
uzb,2017,15_19,467.493500
uzb,2017,20_24,1162.882000
uzb,2017,25_29,1410.766000
uzb,2017,30_34,1210.215000
uzb,2017,35_39,956.163300
uzb,2017,40_44,818.263400
uzb,2017,45_49,694.401900
uzb,2017,50_54,597.729700
uzb,2017,55_59,501.336200
uzb,2017,60_64,232.482500
uzb,2017,65,123.391900
uzb,2017,total_15,8175.126000
uzb,2018,15_19,457.097700
uzb,2018,20_24,1127.468000
uzb,2018,25_29,1425.361000
uzb,2018,30_34,1260.726000
uzb,2018,35_39,991.701500
uzb,2018,40_44,829.916300
uzb,2018,45_49,718.316200
uzb,2018,50_54,592.043300
uzb,2018,55_59,517.792700
uzb,2018,60_64,249.312300
uzb,2018,65,129.052100
uzb,2018,total_15,8298.786000
uzb,2019,15_19,450.229900
uzb,2019,20_24,1091.535000
uzb,2019,25_29,1428.535000
uzb,2019,30_34,1306.688000
uzb,2019,35_39,1031.462000
uzb,2019,40_44,845.069700
uzb,2019,45_49,741.472400
uzb,2019,50_54,590.220700
uzb,2019,55_59,530.320400
uzb,2019,60_64,265.488200
uzb,2019,65,135.569500
uzb,2019,total_15,8416.590000
uzb,2020,15_19,447.467900
uzb,2020,20_24,1059.116000
uzb,2020,25_29,1419.382000
uzb,2020,30_34,1345.220000
uzb,2020,35_39,1074.927000
uzb,2020,40_44,866.291700
uzb,2020,45_49,760.739800
uzb,2020,50_54,595.564600
uzb,2020,55_59,538.231300
uzb,2020,60_64,280.512400
uzb,2020,65,143.011000
uzb,2020,total_15,8530.463000
vut,2010,15_19,6.552861
