country,year,age_group,mflf
pan,2015,45_49,194.397200
pan,2015,50_54,160.338500
pan,2015,55_59,114.476800
pan,2015,60_64,67.886090
pan,2015,65,74.781350
pan,2015,total_15,1828.181000
pan,2016,15_19,98.019990
pan,2016,20_24,213.159200
pan,2016,25_29,244.980100
pan,2016,30_34,233.007500
pan,2016,35_39,222.790600
pan,2016,40_44,217.318200
pan,2016,45_49,199.387000
pan,2016,50_54,166.348300
pan,2016,55_59,119.870200
pan,2016,60_64,71.232370
pan,2016,65,78.218670
pan,2016,total_15,1864.332000
pan,2017,15_19,98.293160
pan,2017,20_24,216.001200
pan,2017,25_29,246.688500
pan,2017,30_34,237.302700
pan,2017,35_39,225.209700
pan,2017,40_44,218.467100
pan,2017,45_49,204.099900
pan,2017,50_54,172.356400
pan,2017,55_59,125.536900
pan,2017,60_64,74.785220
pan,2017,65,81.849490
pan,2017,total_15,1900.590000
pan,2018,15_19,98.387500
pan,2018,20_24,219.177200
pan,2018,25_29,248.016100
pan,2018,30_34,241.670200
pan,2018,35_39,228.153800
pan,2018,40_44,219.170000
pan,2018,45_49,208.352900
pan,2018,50_54,178.277100
pan,2018,55_59,131.428400
pan,2018,60_64,78.566620
pan,2018,65,85.697390
pan,2018,total_15,1936.897000
pan,2019,15_19,98.328720
pan,2019,20_24,222.213400
pan,2019,25_29,249.725600
pan,2019,30_34,245.584700
pan,2019,35_39,231.482500
pan,2019,40_44,220.081500
pan,2019,45_49,211.882300
pan,2019,50_54,184.000100
pan,2019,55_59,137.482600
pan,2019,60_64,82.612530
pan,2019,65,89.786770
pan,2019,total_15,1973.181000
pan,2020,15_19,98.135620
pan,2020,20_24,224.796700
pan,2020,25_29,252.280900
pan,2020,30_34,248.738400
pan,2020,35_39,235.082000
pan,2020,40_44,221.621900
pan,2020,45_49,214.558800
pan,2020,50_54,189.425200
pan,2020,55_59,143.650800
pan,2020,60_64,86.933260
pan,2020,65,94.138470
pan,2020,total_15,2009.362000
png,1990,15_19,263.141300
png,1990,20_24,273.907000
png,1990,25_29,249.834700
png,1990,30_34,219.885800
png,1990,35_39,192.376600
png,1990,40_44,152.342000
png,1990,45_49,123.688600
png,1990,50_54,95.795040
png,1990,55_59,71.093610
png,1990,60_64,46.706250
png,1990,65,50.879690
png,1990,total_15,1739.651000
png,1991,15_19,261.615900
png,1991,20_24,285.451800
png,1991,25_29,256.430800
png,1991,30_34,225.310000
png,1991,35_39,197.586800
png,1991,40_44,158.090300
png,1991,45_49,126.965200
png,1991,50_54,98.232330
png,1991,55_59,73.004680
png,1991,60_64,48.126120
png,1991,65,53.319260
png,1991,total_15,1784.133000
png,1992,15_19,252.264000
png,1992,20_24,297.405600
png,1992,25_29,262.397100
png,1992,30_34,230.923900
png,1992,35_39,201.874800
png,1992,40_44,164.468300
png,1992,45_49,130.309000
png,1992,50_54,100.714200
png,1992,55_59,75.053660
png,1992,60_64,49.672740
png,1992,65,55.777570
png,1992,total_15,1820.861000
png,1993,15_19,236.193500
png,1993,20_24,307.927600
png,1993,25_29,268.586200
png,1993,30_34,236.687700
png,1993,35_39,205.526000
png,1993,40_44,171.092400
png,1993,45_49,133.943800
png,1993,50_54,103.297400
png,1993,55_59,77.233080
png,1993,60_64,51.373140
png,1993,65,58.240390
png,1993,total_15,1850.101000
png,1994,15_19,234.213000
png,1994,20_24,321.127400
png,1994,25_29,278.218500
png,1994,30_34,243.383500
png,1994,35_39,210.119900
png,1994,40_44,177.727000
png,1994,45_49,138.347600
png,1994,50_54,106.185600
png,1994,55_59,79.566070
png,1994,60_64,52.954170
png,1994,65,60.090590
png,1994,total_15,1901.933000
png,1995,15_19,245.159600
png,1995,20_24,335.489000
png,1995,25_29,291.752900
png,1995,30_34,251.044600
png,1995,35_39,215.913200
png,1995,40_44,184.035800
png,1995,45_49,143.663900
png,1995,50_54,109.426200
png,1995,55_59,82.039310
png,1995,60_64,54.506100
png,1995,65,61.422210
png,1995,total_15,1974.453000
png,1996,15_19,242.037600
png,1996,20_24,341.556500
png,1996,25_29,305.814800
png,1996,30_34,258.148000
png,1996,35_39,220.957200
png,1996,40_44,189.190700
png,1996,45_49,149.070100
png,1996,50_54,112.324000
png,1996,55_59,84.147520
png,1996,60_64,56.134440
png,1996,65,64.062720
png,1996,total_15,2023.444000
png,1997,15_19,255.205100
png,1997,20_24,350.093800
png,1997,25_29,324.311600
png,1997,30_34,266.107900
png,1997,35_39,227.511500
png,1997,40_44,194.210800
png,1997,45_49,155.450100
png,1997,50_54,115.542200
png,1997,55_59,86.451680
png,1997,60_64,57.635140
png,1997,65,66.017430
png,1997,total_15,2098.537000
png,1998,15_19,268.960900
png,1998,20_24,356.704600
png,1998,25_29,343.819900
png,1998,30_34,274.979900
png,1998,35_39,234.638600
png,1998,40_44,199.061200
png,1998,45_49,162.284000
png,1998,50_54,119.135500
png,1998,55_59,88.946750
png,1998,60_64,59.262780
png,1998,65,67.816600
png,1998,total_15,2175.611000
png,1999,15_19,274.740100
png,1999,20_24,360.537800
png,1999,25_29,360.548600
png,1999,30_34,285.607900
png,1999,35_39,241.777500
png,1999,40_44,204.001400
png,1999,45_49,168.898200
png,1999,50_54,123.295800
png,1999,55_59,91.644900
png,1999,60_64,61.166740
png,1999,65,69.797620
png,1999,total_15,2242.016000
png,2000,15_19,286.171200
png,2000,20_24,367.688500
png,2000,25_29,374.628800
png,2000,30_34,299.103800
png,2000,35_39,249.682300
png,2000,40_44,209.510100
png,2000,45_49,175.058000
png,2000,50_54,128.228000
png,2000,55_59,94.598020
png,2000,60_64,63.014720
png,2000,65,71.436140
png,2000,total_15,2319.119000
png,2001,15_19,293.313300
png,2001,20_24,372.655500
png,2001,25_29,384.159100
png,2001,30_34,314.426500
png,2001,35_39,257.157000
png,2001,40_44,214.915600
png,2001,45_49,180.148300
png,2001,50_54,133.254500
png,2001,55_59,97.254970
png,2001,60_64,64.775850
png,2001,65,74.390340
png,2001,total_15,2386.451000
png,2002,15_19,300.356200
png,2002,20_24,378.992600
png,2002,25_29,390.507100
png,2002,30_34,332.696800
png,2002,35_39,264.990100
png,2002,40_44,221.067200
png,2002,45_49,185.002900
png,2002,50_54,139.130700
png,2002,55_59,100.172000
png,2002,60_64,66.699530
png,2002,65,77.292630
png,2002,total_15,2456.908000
png,2003,15_19,304.244000
png,2003,20_24,386.019700
png,2003,25_29,394.757800
png,2003,30_34,351.975200
png,2003,35_39,273.833100
png,2003,40_44,227.831100
png,2003,45_49,189.794700
png,2003,50_54,145.448700
png,2003,55_59,103.466000
png,2003,60_64,68.805600
png,2003,65,80.106710
png,2003,total_15,2526.283000
png,2004,15_19,308.131400
png,2004,20_24,392.602800
png,2004,25_29,398.842300
png,2004,30_34,369.304000
png,2004,35_39,284.719800
png,2004,40_44,234.996400
png,2004,45_49,194.810200
png,2004,50_54,151.610100
png,2004,55_59,107.320400
png,2004,60_64,71.097520
png,2004,65,82.788270
png,2004,total_15,2596.223000
png,2005,15_19,311.968100
png,2005,20_24,398.165000
png,2005,25_29,404.033000
png,2005,30_34,382.899500
png,2005,35_39,298.162000
png,2005,40_44,242.510700
png,2005,45_49,200.238600
png,2005,50_54,157.288800
png,2005,55_59,111.827600
png,2005,60_64,73.582700
png,2005,65,85.343540
png,2005,total_15,2666.020000
png,2006,15_19,318.537700
png,2006,20_24,403.304000
png,2006,25_29,410.516300
png,2006,30_34,393.376200
png,2006,35_39,314.066000
png,2006,40_44,250.279600
png,2006,45_49,205.817400
png,2006,50_54,162.239000
png,2006,55_59,116.559700
png,2006,60_64,75.919390
png,2006,65,89.060560
png,2006,total_15,2739.676000
png,2007,15_19,319.026400
png,2007,20_24,407.547100
png,2007,25_29,417.881400
png,2007,30_34,400.048500
png,2007,35_39,332.504300
png,2007,40_44,258.059300
png,2007,45_49,211.841900
png,2007,50_54,166.783000
png,2007,55_59,121.895000
png,2007,60_64,78.344070
png,2007,65,92.615790
png,2007,total_15,2806.547000
png,2008,15_19,320.880300
png,2008,20_24,411.740500
png,2008,25_29,425.694500
png,2008,30_34,404.333800
png,2008,35_39,351.754000
png,2008,40_44,266.664800
png,2008,45_49,218.357800
png,2008,50_54,171.192900
png,2008,55_59,127.557900
png,2008,60_64,81.040030
png,2008,65,96.044980
png,2008,total_15,2875.261000
png,2009,15_19,326.887400
png,2009,20_24,417.173000
png,2009,25_29,433.121700
png,2009,30_34,408.599800
png,2009,35_39,369.177200
png,2009,40_44,277.380300
png,2009,45_49,225.381600
png,2009,50_54,175.886400
png,2009,55_59,133.149600
png,2009,60_64,84.252910
png,2009,65,99.411480
png,2009,total_15,2950.422000
png,2010,15_19,329.231800
png,2010,20_24,424.615100
png,2010,25_29,439.684600
png,2010,30_34,414.265000
png,2010,35_39,383.143600
png,2010,40_44,290.829300
png,2010,45_49,232.936100
png,2010,50_54,181.112400
png,2010,55_59,138.444900
png,2010,60_64,88.091800
png,2010,65,102.769400
png,2010,total_15,3025.124000
png,2011,15_19,339.949700
png,2011,20_24,433.471100
png,2011,25_29,445.343900
png,2011,30_34,420.676100
png,2011,35_39,393.369400
png,2011,40_44,306.229000
png,2011,45_49,240.258300
png,2011,50_54,186.146200
png,2011,55_59,142.802400
png,2011,60_64,91.934710
png,2011,65,107.249500
png,2011,total_15,3107.430000
png,2012,15_19,351.755200
png,2012,20_24,444.100200
png,2012,25_29,450.509100
png,2012,30_34,428.479100
png,2012,35_39,400.283300
png,2012,40_44,324.482600
png,2012,45_49,247.890500
png,2012,50_54,191.823700
png,2012,55_59,147.014200
png,2012,60_64,96.365480
png,2012,65,111.677000
png,2012,total_15,3194.380000
png,2013,15_19,363.909200
png,2013,20_24,456.403600
png,2013,25_29,455.880100
png,2013,30_34,437.021500
png,2013,35_39,405.117000
png,2013,40_44,343.757500
png,2013,45_49,256.542800
png,2013,50_54,198.091300
png,2013,55_59,151.265000
png,2013,60_64,101.139300
png,2013,65,116.144500
png,2013,total_15,3285.272000
png,2014,15_19,375.271800
png,2014,20_24,470.132600
png,2014,25_29,462.515400
png,2014,30_34,445.097700
png,2014,35_39,409.905400
png,2014,40_44,361.212900
png,2014,45_49,267.275500
png,2014,50_54,204.815700
png,2014,55_59,155.802000
png,2014,60_64,105.874400
png,2014,65,120.775300
png,2014,total_15,3378.679000
png,2015,15_19,385.147400
png,2015,20_24,485.058300
png,2015,25_29,471.123800
png,2015,30_34,452.071300
png,2015,35_39,415.921700
png,2015,40_44,375.146600
png,2015,45_49,280.599500
png,2015,50_54,211.976500
png,2015,55_59,160.782100
png,2015,60_64,110.362900
png,2015,65,125.657300
png,2015,total_15,3473.847000
png,2016,15_19,393.603200
png,2016,20_24,501.300500
png,2016,25_29,481.736800
png,2016,30_34,458.375700
png,2016,35_39,422.828600
png,2016,40_44,385.565900
png,2016,45_49,295.816200
png,2016,50_54,218.955300
png,2016,55_59,165.546400
png,2016,60_64,114.083100
png,2016,65,132.016200
png,2016,total_15,3569.828000
png,2017,15_19,400.446900
png,2017,20_24,518.788300
png,2017,25_29,494.011900
png,2017,30_34,463.912900
png,2017,35_39,430.897900
png,2017,40_44,392.568500
png,2017,45_49,313.677600
png,2017,50_54,226.109600
png,2017,55_59,170.824900
png,2017,60_64,117.650300
png,2017,65,138.513200
png,2017,total_15,3667.402000
png,2018,15_19,406.169000
png,2018,20_24,536.532300
png,2018,25_29,507.955000
png,2018,30_34,469.506800
png,2018,35_39,439.579000
png,2018,40_44,397.440900
png,2018,45_49,332.462600
png,2018,50_54,234.150500
png,2018,55_59,176.613600
png,2018,60_64,121.270700
png,2018,65,145.070800
png,2018,total_15,3766.751000
png,2019,15_19,411.638300
png,2019,20_24,553.108400
png,2019,25_29,523.524200
png,2019,30_34,476.464300
png,2019,35_39,447.869600
png,2019,40_44,402.348600
png,2019,45_49,349.562800
png,2019,50_54,244.184500
png,2019,55_59,182.888900
png,2019,60_64,125.198800
png,2019,65,151.613400
png,2019,total_15,3868.402000
png,2020,15_19,417.374700
png,2020,20_24,567.613000
png,2020,25_29,540.561400
png,2020,30_34,485.584800
png,2020,35_39,455.205900
png,2020,40_44,408.611400
png,2020,45_49,363.390400
png,2020,50_54,256.756800
png,2020,55_59,189.666700
png,2020,60_64,129.568300
png,2020,65,158.126500
png,2020,total_15,3972.460000
pry,1990,15_19,294.894300
pry,1990,20_24,289.066700
pry,1990,25_29,274.423500
pry,1990,30_34,235.088000
pry,1990,35_39,177.838200
pry,1990,40_44,142.936100
pry,1990,45_49,109.284200
pry,1990,50_54,88.945570
pry,1990,55_59,60.412630
pry,1990,60_64,51.202640
pry,1990,65,77.556990
pry,1990,total_15,1801.649000
pry,1991,15_19,302.336300
pry,1991,20_24,292.984600
pry,1991,25_29,283.265900
pry,1991,30_34,243.036800
pry,1991,35_39,184.867600
pry,1991,40_44,150.893200
pry,1991,45_49,113.903400
pry,1991,50_54,92.514040
pry,1991,55_59,62.865970
pry,1991,60_64,51.814020
pry,1991,65,81.234480
pry,1991,total_15,1859.716000
pry,1992,15_19,310.731300
pry,1992,20_24,295.634000
pry,1992,25_29,291.940100
pry,1992,30_34,250.917700
pry,1992,35_39,191.119800
pry,1992,40_44,159.592200
pry,1992,45_49,118.953400
pry,1992,50_54,95.618100
pry,1992,55_59,66.281490
pry,1992,60_64,51.952170
pry,1992,65,84.987900
pry,1992,total_15,1917.728000
pry,1993,15_19,320.103000
pry,1993,20_24,298.386700
pry,1993,25_29,299.971000
pry,1993,30_34,258.754800
pry,1993,35_39,196.968100
pry,1993,40_44,168.658800
pry,1993,45_49,124.549600
pry,1993,50_54,98.563510
pry,1993,55_59,70.250470
pry,1993,60_64,52.031760
pry,1993,65,88.738850
pry,1993,total_15,1976.976000
pry,1994,15_19,330.545500
pry,1994,20_24,302.970900
pry,1994,25_29,306.836600
pry,1994,30_34,266.576500
pry,1994,35_39,203.032100
pry,1994,40_44,177.496600
pry,1994,45_49,130.854200
pry,1994,50_54,101.854700
pry,1994,55_59,74.132710
pry,1994,60_64,52.680060
pry,1994,65,92.371990
pry,1994,total_15,2039.352000
pry,1995,15_19,340.653300
pry,1995,20_24,310.057400
pry,1995,25_29,312.234800
pry,1995,30_34,274.113300
pry,1995,35_39,209.618800
pry,1995,40_44,185.582400
pry,1995,45_49,137.686600
pry,1995,50_54,105.655100
pry,1995,55_59,77.463660
pry,1995,60_64,54.227030
pry,1995,65,95.598530
pry,1995,total_15,2102.891000
pry,1996,15_19,335.932900
pry,1996,20_24,302.990500
pry,1996,25_29,307.123100
pry,1996,30_34,273.169000
pry,1996,35_39,216.638900
pry,1996,40_44,192.979300
pry,1996,45_49,145.424400
pry,1996,50_54,110.026000
pry,1996,55_59,80.323630
pry,1996,60_64,56.356360
pry,1996,65,89.398620
pry,1996,total_15,2110.363000
pry,1997,15_19,330.404700
pry,1997,20_24,295.936200
pry,1997,25_29,300.469100
pry,1997,30_34,271.168600
pry,1997,35_39,223.937700
pry,1997,40_44,199.591300
pry,1997,45_49,153.646700
pry,1997,50_54,114.690700
pry,1997,55_59,82.722770
pry,1997,60_64,59.357190
pry,1997,65,82.946390
pry,1997,total_15,2114.871000
pry,1998,15_19,323.198400
pry,1998,20_24,288.547100
pry,1998,25_29,293.403700
pry,1998,30_34,267.821500
pry,1998,35_39,231.393000
pry,1998,40_44,205.992500
pry,1998,45_49,162.539500
pry,1998,50_54,120.110000
pry,1998,55_59,85.144490
pry,1998,60_64,62.942600
pry,1998,65,76.591790
pry,1998,total_15,2117.685000
pry,1999,15_19,334.633000
pry,1999,20_24,299.091400
pry,1999,25_29,301.126600
pry,1999,30_34,275.562900
pry,1999,35_39,238.742900
pry,1999,40_44,212.594600
pry,1999,45_49,171.524600
pry,1999,50_54,126.424100
pry,1999,55_59,88.036500
pry,1999,60_64,66.572200
pry,1999,65,88.568200
pry,1999,total_15,2202.877000
pry,2000,15_19,344.414100
pry,2000,20_24,310.671400
pry,2000,25_29,310.986900
pry,2000,30_34,282.265300
pry,2000,35_39,245.753600
pry,2000,40_44,219.585500
pry,2000,45_49,180.258600
pry,2000,50_54,133.731400
pry,2000,55_59,91.696100
pry,2000,60_64,69.947880
pry,2000,65,91.376680
pry,2000,total_15,2280.688000
pry,2001,15_19,351.931500
pry,2001,20_24,322.315500
pry,2001,25_29,322.324200
pry,2001,30_34,289.284900
pry,2001,35_39,253.473800
pry,2001,40_44,226.409100
pry,2001,45_49,187.674800
pry,2001,50_54,141.233000
pry,2001,55_59,95.474750
pry,2001,60_64,72.766110
pry,2001,65,94.767560
pry,2001,total_15,2357.655000
pry,2002,15_19,347.729500
pry,2002,20_24,343.703900
pry,2002,25_29,332.318700
pry,2002,30_34,294.053100
pry,2002,35_39,261.267800
pry,2002,40_44,233.652300
pry,2002,45_49,194.855400
pry,2002,50_54,149.840900
pry,2002,55_59,99.936140
pry,2002,60_64,75.472890
pry,2002,65,98.773500
pry,2002,total_15,2431.604000
pry,2003,15_19,341.922900
pry,2003,20_24,365.830800
pry,2003,25_29,344.162400
pry,2003,30_34,298.451200
pry,2003,35_39,268.900100
pry,2003,40_44,240.928300
pry,2003,45_49,201.213300
pry,2003,50_54,158.647200
pry,2003,55_59,104.849700
pry,2003,60_64,78.197320
pry,2003,65,103.044800
pry,2003,total_15,2506.148000
pry,2004,15_19,335.281000
pry,2004,20_24,387.410000
pry,2004,25_29,357.680700
pry,2004,30_34,303.796500
pry,2004,35_39,275.822100
pry,2004,40_44,248.333900
pry,2004,45_49,207.637200
pry,2004,50_54,167.336900
pry,2004,55_59,110.454300
pry,2004,60_64,81.327410
pry,2004,65,107.466000
pry,2004,total_15,2582.546000
pry,2005,15_19,328.250300
pry,2005,20_24,407.518600
pry,2005,25_29,372.608600
pry,2005,30_34,311.142900
pry,2005,35_39,281.737600
pry,2005,40_44,255.795000
pry,2005,45_49,214.616400
pry,2005,50_54,175.663400
pry,2005,55_59,116.854900
pry,2005,60_64,85.095370
pry,2005,65,111.988700
pry,2005,total_15,2661.272000
pry,2006,15_19,320.340600
pry,2006,20_24,425.978800
pry,2006,25_29,389.981600
pry,2006,30_34,322.135700
pry,2006,35_39,287.247000
pry,2006,40_44,262.641800
pry,2006,45_49,220.908400
pry,2006,50_54,182.800100
pry,2006,55_59,123.446600
pry,2006,60_64,88.931080
pry,2006,65,116.622900
pry,2006,total_15,2741.035000
pry,2007,15_19,311.970200
pry,2007,20_24,442.279400
pry,2007,25_29,408.613600
pry,2007,30_34,335.530200
pry,2007,35_39,292.052000
pry,2007,40_44,269.713000
pry,2007,45_49,227.178800
pry,2007,50_54,189.093100
pry,2007,55_59,130.685800
pry,2007,60_64,93.218400
pry,2007,65,121.385700
pry,2007,total_15,2821.720000
pry,2008,15_19,327.868700
pry,2008,20_24,455.043000
pry,2008,25_29,426.435900
pry,2008,30_34,338.599600
pry,2008,35_39,289.970700
pry,2008,40_44,267.611000
pry,2008,45_49,230.810300
pry,2008,50_54,195.284200
pry,2008,55_59,141.656800
pry,2008,60_64,96.044460
pry,2008,65,124.238100
pry,2008,total_15,2893.563000
pry,2009,15_19,350.863100
pry,2009,20_24,481.026200
pry,2009,25_29,438.577100
pry,2009,30_34,365.415500
pry,2009,35_39,300.386600
pry,2009,40_44,259.875600
pry,2009,45_49,239.104300
pry,2009,50_54,195.191300
pry,2009,55_59,156.454900
pry,2009,60_64,96.419850
pry,2009,65,127.284800
pry,2009,total_15,3010.599000
pry,2010,15_19,345.753300
pry,2010,20_24,488.262700
pry,2010,25_29,454.410600
pry,2010,30_34,383.406400
pry,2010,35_39,309.075600
pry,2010,40_44,264.567100
pry,2010,45_49,244.355800
pry,2010,50_54,200.200600
pry,2010,55_59,163.322600
pry,2010,60_64,101.997200
pry,2010,65,132.332600
pry,2010,total_15,3087.684000
pry,2011,15_19,345.828700
pry,2011,20_24,494.039500
pry,2011,25_29,467.320400
pry,2011,30_34,401.904100
pry,2011,35_39,319.248200
pry,2011,40_44,269.292200
pry,2011,45_49,249.887100
pry,2011,50_54,205.802600
pry,2011,55_59,169.381600
pry,2011,60_64,107.839100
pry,2011,65,137.717300
pry,2011,total_15,3168.261000
pry,2012,15_19,345.669000
pry,2012,20_24,499.255100
pry,2012,25_29,477.620000
pry,2012,30_34,421.568900
pry,2012,35_39,331.660000
pry,2012,40_44,273.338100
pry,2012,45_49,255.550200
pry,2012,50_54,211.520900
pry,2012,55_59,174.757800
pry,2012,60_64,114.332100
pry,2012,65,143.310100
pry,2012,total_15,3248.582000
pry,2013,15_19,345.354900
pry,2013,20_24,504.042000
pry,2013,25_29,485.896500
pry,2013,30_34,441.404500
pry,2013,35_39,346.039600
pry,2013,40_44,277.646500
pry,2013,45_49,261.146000
pry,2013,50_54,217.272800
pry,2013,55_59,179.729500
pry,2013,60_64,121.153000
pry,2013,65,149.243000
pry,2013,total_15,3328.928000
pry,2014,15_19,344.970000
pry,2014,20_24,508.510100
pry,2014,25_29,493.277000
pry,2014,30_34,459.908900
pry,2014,35_39,361.986400
pry,2014,40_44,283.658300
pry,2014,45_49,266.293900
pry,2014,50_54,222.986800
pry,2014,55_59,184.745000
pry,2014,60_64,127.827100
pry,2014,65,155.699200
pry,2014,total_15,3409.863000
pry,2015,15_19,344.534500
pry,2015,20_24,512.738300
pry,2015,25_29,500.492200
pry,2015,30_34,476.069800
pry,2015,35_39,379.179200
pry,2015,40_44,292.244000
pry,2015,45_49,270.806300
pry,2015,50_54,228.656900
pry,2015,55_59,190.054800
pry,2015,60_64,134.047700
pry,2015,65,162.786700
pry,2015,total_15,3491.611000
pry,2016,15_19,343.686800
pry,2016,20_24,516.341000
pry,2016,25_29,507.149500
pry,2016,30_34,489.670500
pry,2016,35_39,397.831800
pry,2016,40_44,303.074000
pry,2016,45_49,274.495900
pry,2016,50_54,234.349500
pry,2016,55_59,195.206500
pry,2016,60_64,139.308500
pry,2016,65,170.246700
pry,2016,total_15,3571.361000
pry,2017,15_19,342.971500
pry,2017,20_24,519.929000
pry,2017,25_29,513.538400
pry,2017,30_34,500.804100
pry,2017,35_39,417.915200
pry,2017,40_44,316.413400
pry,2017,45_49,277.637300
pry,2017,50_54,240.344000
pry,2017,55_59,200.672400
pry,2017,60_64,144.203700
pry,2017,65,178.292400
pry,2017,total_15,3652.721000
pry,2018,15_19,342.261700
pry,2018,20_24,523.430800
pry,2018,25_29,519.594800
pry,2018,30_34,510.002600
pry,2018,35_39,438.178700
pry,2018,40_44,332.017700
pry,2018,45_49,281.135800
pry,2018,50_54,246.283300
pry,2018,55_59,206.351300
pry,2018,60_64,148.908400
pry,2018,65,186.817600
pry,2018,total_15,3734.983000
pry,2019,15_19,341.350700
pry,2019,20_24,526.739700
pry,2019,25_29,525.183000
pry,2019,30_34,518.206000
pry,2019,35_39,456.899400
pry,2019,40_44,349.367200
pry,2019,45_49,286.335000
pry,2019,50_54,251.679400
pry,2019,55_59,212.070100
pry,2019,60_64,153.717900
pry,2019,65,195.621400
pry,2019,total_15,3817.170000
pry,2020,15_19,340.152200
pry,2020,20_24,529.831200
pry,2020,25_29,530.306800
pry,2020,30_34,526.032600
pry,2020,35_39,473.054500
pry,2020,40_44,367.988900
pry,2020,45_49,294.081600
pry,2020,50_54,256.361600
pry,2020,55_59,217.713900
pry,2020,60_64,158.805300
pry,2020,65,204.585800
pry,2020,total_15,3898.914000
per,1986,15_19,872.632300
per,1986,20_24,1240.951000
per,1986,25_29,1229.579000
per,1986,30_34,1035.274000
per,1986,35_39,818.292400
per,1986,40_44,687.119800
per,1986,45_49,554.821100
per,1986,50_54,432.747100
per,1986,55_59,325.617400
per,1986,60_64,240.930800
per,1986,65,240.896200
per,1987,15_19,862.531900
per,1987,20_24,1296.020000
per,1987,25_29,1188.691000
per,1987,30_34,1040.751000
per,1987,35_39,867.236900
per,1987,40_44,714.802100
per,1987,45_49,557.591800
per,1987,50_54,448.798600
per,1987,55_59,325.970100
per,1987,60_64,219.440000
per,1987,65,215.927300
per,1988,15_19,893.401600
per,1988,20_24,1312.659000
per,1988,25_29,1241.147000
per,1988,30_34,1066.240000
per,1988,35_39,887.150600
per,1988,40_44,721.679000
per,1988,45_49,582.295100
per,1988,50_54,460.950700
per,1988,55_59,349.713900
per,1988,60_64,234.591700
per,1988,65,239.383400
per,1989,15_19,925.839800
per,1989,20_24,1328.854000
per,1989,25_29,1292.876000
per,1989,30_34,1090.175000
per,1989,35_39,906.128700
per,1989,40_44,730.143400
per,1989,45_49,607.960400
per,1989,50_54,472.794400
per,1989,55_59,375.110300
per,1989,60_64,249.692200
per,1989,65,265.470100
per,1990,15_19,854.820100
per,1990,20_24,1327.490000
per,1990,25_29,1336.781000
per,1990,30_34,1132.387000
per,1990,35_39,920.538900
per,1990,40_44,741.394500
per,1990,45_49,605.486800
per,1990,50_54,478.780200
per,1990,55_59,361.766100
per,1990,60_64,245.793400
per,1990,65,268.037900
per,1990,total_15,8273.276000
per,1991,15_19,783.205600
per,1991,20_24,1320.320000
per,1991,25_29,1373.687000
per,1991,30_34,1175.066000
per,1991,35_39,931.182900
per,1991,40_44,753.054100
per,1991,45_49,601.556500
per,1991,50_54,483.013300
per,1991,55_59,347.357500
per,1991,60_64,236.767500
per,1991,65,271.724900
per,1991,total_15,8276.935000
per,1992,15_19,823.756000
per,1992,20_24,1398.333000
per,1992,25_29,1436.799000
per,1992,30_34,1231.010000
per,1992,35_39,970.825400
per,1992,40_44,793.767200
per,1992,45_49,629.860300
per,1992,50_54,509.675500
per,1992,55_59,367.109200
per,1992,60_64,253.814500
per,1992,65,282.163700
per,1992,total_15,8697.113000
per,1993,15_19,866.232900
per,1993,20_24,1476.107000
per,1993,25_29,1496.965000
per,1993,30_34,1288.778000
per,1993,35_39,1010.857000
per,1993,40_44,837.390500
per,1993,45_49,659.580200
per,1993,50_54,534.983300
per,1993,55_59,387.876000
per,1993,60_64,272.213900
per,1993,65,293.124100
per,1993,total_15,9124.108000
per,1994,15_19,908.487900
per,1994,20_24,1553.878000
per,1994,25_29,1555.500000
per,1994,30_34,1345.619000
per,1994,35_39,1052.561000
per,1994,40_44,882.145400
per,1994,45_49,691.480300
per,1994,50_54,559.662800
per,1994,55_59,409.480900
per,1994,60_64,291.614200
per,1994,65,304.656900
per,1994,total_15,9555.087000
per,1995,15_19,1034.713000
per,1995,20_24,1612.040000
per,1995,25_29,1578.985000
per,1995,30_34,1376.690000
per,1995,35_39,1156.877000
per,1995,40_44,946.844200
per,1995,45_49,723.245800
per,1995,50_54,546.027800
per,1995,55_59,414.146000
per,1995,60_64,293.595100
per,1995,65,363.135800
per,1995,total_15,10046.300000
per,1996,15_19,1106.536000
per,1996,20_24,1642.773000
per,1996,25_29,1616.998000
per,1996,30_34,1440.645000
per,1996,35_39,1208.548000
per,1996,40_44,992.066000
per,1996,45_49,773.090500
per,1996,50_54,593.602100
per,1996,55_59,463.132600
per,1996,60_64,329.909700
per,1996,65,428.095100
per,1996,total_15,10595.400000
per,1997,15_19,1176.920000
per,1997,20_24,1675.683000
per,1997,25_29,1654.043000
per,1997,30_34,1502.129000
per,1997,35_39,1262.432000
per,1997,40_44,1037.137000
per,1997,45_49,825.802200
per,1997,50_54,642.624900
per,1997,55_59,512.764200
per,1997,60_64,364.843100
per,1997,65,503.671900
per,1997,total_15,11158.050000
per,1998,15_19,1243.330000
per,1998,20_24,1740.475000
per,1998,25_29,1701.908000
per,1998,30_34,1521.744000
per,1998,35_39,1335.454000
per,1998,40_44,1086.677000
per,1998,45_49,859.983600
per,1998,50_54,680.082400
per,1998,55_59,527.663500
per,1998,60_64,386.547000
per,1998,65,488.549500
per,1998,total_15,11572.410000
per,1999,15_19,1300.004000
per,1999,20_24,1830.190000
per,1999,25_29,1752.013000
per,1999,30_34,1608.629000
per,1999,35_39,1393.575000
per,1999,40_44,1134.611000
per,1999,45_49,928.192100
