country,year,age_group,mlf
prt,2000,15_19,101.772900
prt,2000,20_24,284.803100
prt,2000,25_29,367.524800
prt,2000,30_34,357.245600
prt,2000,35_39,352.591500
prt,2000,40_44,331.217000
prt,2000,45_49,307.830900
prt,2000,50_54,268.632100
prt,2000,55_59,192.987500
prt,2000,60_64,143.355600
prt,2000,65,174.279100
prt,2000,total_15,2882.240000
prt,2001,15_19,102.258000
prt,2001,20_24,286.076800
prt,2001,25_29,371.929200
prt,2001,30_34,360.466000
prt,2001,35_39,360.569000
prt,2001,40_44,338.784900
prt,2001,45_49,312.047400
prt,2001,50_54,272.205300
prt,2001,55_59,193.211900
prt,2001,60_64,140.100400
prt,2001,65,183.605200
prt,2001,total_15,2921.254000
prt,2002,15_19,98.897870
prt,2002,20_24,283.948300
prt,2002,25_29,373.767100
prt,2002,30_34,370.952100
prt,2002,35_39,361.848800
prt,2002,40_44,345.668500
prt,2002,45_49,313.717800
prt,2002,50_54,275.262500
prt,2002,55_59,204.908400
prt,2002,60_64,134.956700
prt,2002,65,185.554200
prt,2002,total_15,2949.482000
prt,2003,15_19,86.597560
prt,2003,20_24,257.524600
prt,2003,25_29,370.987100
prt,2003,30_34,379.588100
prt,2003,35_39,362.025700
prt,2003,40_44,352.269600
prt,2003,45_49,317.703500
prt,2003,50_54,279.881000
prt,2003,55_59,211.865500
prt,2003,60_64,137.572800
prt,2003,65,188.796700
prt,2003,total_15,2944.812000
prt,2004,15_19,78.379110
prt,2004,20_24,248.187700
prt,2004,25_29,371.808500
prt,2004,30_34,385.313400
prt,2004,35_39,364.343300
prt,2004,40_44,356.817900
prt,2004,45_49,324.508000
prt,2004,50_54,280.431900
prt,2004,55_59,212.159100
prt,2004,60_64,129.701000
prt,2004,65,190.353000
prt,2004,total_15,2942.003000
prt,2005,15_19,62.662350
prt,2005,20_24,248.109700
prt,2005,25_29,372.690200
prt,2005,30_34,393.140100
prt,2005,35_39,369.693900
prt,2005,40_44,357.549400
prt,2005,45_49,331.439400
prt,2005,50_54,285.132700
prt,2005,55_59,218.645300
prt,2005,60_64,126.872000
prt,2005,65,185.375300
prt,2005,total_15,2951.310000
prt,2006,15_19,62.054950
prt,2006,20_24,237.768500
prt,2006,25_29,367.972700
prt,2006,30_34,398.761600
prt,2006,35_39,371.890700
prt,2006,40_44,364.187700
prt,2006,45_49,339.752200
prt,2006,50_54,291.802100
prt,2006,55_59,218.368200
prt,2006,60_64,134.926900
prt,2006,65,187.954700
prt,2006,total_15,2975.440000
prt,2007,15_19,59.016410
prt,2007,20_24,227.858200
prt,2007,25_29,358.610000
prt,2007,30_34,401.080500
prt,2007,35_39,379.761600
prt,2007,40_44,364.269800
prt,2007,45_49,345.699100
prt,2007,50_54,298.209000
prt,2007,55_59,221.929500
prt,2007,60_64,141.013200
prt,2007,65,186.748400
prt,2007,total_15,2984.196000
prt,2008,15_19,53.845480
prt,2008,20_24,221.957700
prt,2008,25_29,355.076600
prt,2008,30_34,403.342200
prt,2008,35_39,385.110800
prt,2008,40_44,367.235500
prt,2008,45_49,348.418500
prt,2008,50_54,307.488500
prt,2008,55_59,227.135000
prt,2008,60_64,141.896700
prt,2008,65,182.655000
prt,2008,total_15,2994.162000
prt,2009,15_19,45.960240
prt,2009,20_24,202.044000
prt,2009,25_29,341.418300
prt,2009,30_34,401.959900
prt,2009,35_39,387.429700
prt,2009,40_44,361.775400
prt,2009,45_49,353.384100
prt,2009,50_54,311.427200
prt,2009,55_59,233.921100
prt,2009,60_64,140.480500
prt,2009,65,175.258400
prt,2009,total_15,2955.059000
prt,2010,15_19,40.800350
prt,2010,20_24,188.490400
prt,2010,25_29,329.215500
prt,2010,30_34,399.341900
prt,2010,35_39,399.757200
prt,2010,40_44,363.933100
prt,2010,45_49,358.926300
prt,2010,50_54,314.485000
prt,2010,55_59,236.157400
prt,2010,60_64,142.675900
prt,2010,65,177.683400
prt,2010,total_15,2951.466000
prt,2011,15_19,41.572290
prt,2011,20_24,186.014400
prt,2011,25_29,319.032700
prt,2011,30_34,394.383200
prt,2011,35_39,403.910300
prt,2011,40_44,368.812600
prt,2011,45_49,361.230300
prt,2011,50_54,320.308700
prt,2011,55_59,240.125300
prt,2011,60_64,146.932200
prt,2011,65,182.198200
prt,2011,total_15,2964.520000
prt,2012,15_19,42.294160
prt,2012,20_24,184.747100
prt,2012,25_29,308.028100
prt,2012,30_34,387.041700
prt,2012,35_39,406.679100
prt,2012,40_44,375.316600
prt,2012,45_49,361.627900
prt,2012,50_54,326.690600
prt,2012,55_59,244.078500
prt,2012,60_64,150.847300
prt,2012,65,186.854600
prt,2012,total_15,2974.206000
prt,2013,15_19,43.028710
prt,2013,20_24,184.384200
prt,2013,25_29,296.966900
prt,2013,30_34,377.824500
prt,2013,35_39,407.738200
prt,2013,40_44,382.685900
prt,2013,45_49,361.257900
prt,2013,50_54,333.016400
prt,2013,55_59,248.164600
prt,2013,60_64,154.574800
prt,2013,65,191.668900
prt,2013,total_15,2981.311000
prt,2014,15_19,43.892490
prt,2014,20_24,184.341300
prt,2014,25_29,286.957000
prt,2014,30_34,367.459500
prt,2014,35_39,406.767600
prt,2014,40_44,389.670700
prt,2014,45_49,361.923700
prt,2014,50_54,338.367500
prt,2014,55_59,252.628400
prt,2014,60_64,158.403600
prt,2014,65,196.627000
prt,2014,total_15,2987.039000
prt,2015,15_19,44.950940
prt,2015,20_24,184.242700
prt,2015,25_29,278.692000
prt,2015,30_34,356.438400
prt,2015,35_39,403.601200
prt,2015,40_44,395.379800
prt,2015,45_49,364.664200
prt,2015,50_54,342.229300
prt,2015,55_59,257.569900
prt,2015,60_64,162.494300
prt,2015,65,201.696100
prt,2015,total_15,2991.959000
prt,2016,15_19,46.242600
prt,2016,20_24,184.453600
prt,2016,25_29,272.443500
prt,2016,30_34,344.568400
prt,2016,35_39,398.087800
prt,2016,40_44,399.622300
prt,2016,45_49,368.859100
prt,2016,50_54,344.430900
prt,2016,55_59,262.566300
prt,2016,60_64,166.234600
prt,2016,65,206.770500
prt,2016,total_15,2994.280000
prt,2017,15_19,47.728980
prt,2017,20_24,184.600800
prt,2017,25_29,268.243100
prt,2017,30_34,332.082400
prt,2017,35_39,390.414700
prt,2017,40_44,402.726300
prt,2017,45_49,374.809700
prt,2017,50_54,345.020300
prt,2017,55_59,268.226700
prt,2017,60_64,170.129200
prt,2017,65,211.941500
prt,2017,total_15,2995.924000
prt,2018,15_19,49.278510
prt,2018,20_24,184.899900
prt,2018,25_29,265.539100
prt,2018,30_34,319.797700
prt,2018,35_39,380.953700
prt,2018,40_44,404.331600
prt,2018,45_49,381.698500
prt,2018,50_54,344.980100
prt,2018,55_59,274.001500
prt,2018,60_64,174.255900
prt,2018,65,217.212100
prt,2018,total_15,2996.949000
prt,2019,15_19,50.659760
prt,2019,20_24,185.750400
prt,2019,25_29,263.369800
prt,2019,30_34,308.766900
prt,2019,35_39,370.277500
prt,2019,40_44,403.960200
prt,2019,45_49,388.149100
prt,2019,50_54,345.873000
prt,2019,55_59,279.017500
prt,2019,60_64,178.722000
prt,2019,65,222.568900
prt,2019,total_15,2997.115000
prt,2020,15_19,51.710940
prt,2020,20_24,187.374900
prt,2020,25_29,261.134100
prt,2020,30_34,299.631000
prt,2020,35_39,358.890000
prt,2020,40_44,401.330100
prt,2020,45_49,393.234900
prt,2020,50_54,348.633100
prt,2020,55_59,282.772700
prt,2020,60_64,183.570200
prt,2020,65,228.023300
prt,2020,total_15,2996.305000
pri,1981,20_24,92.370790
pri,1981,25_29,97.392360
pri,1981,30_34,92.635430
pri,1981,35_39,80.993430
pri,1981,40_44,66.747730
pri,1981,45_49,54.757140
pri,1981,50_54,45.274090
pri,1981,55_59,36.486160
pri,1981,60_64,20.086980
pri,1981,65,17.676290
pri,1982,20_24,95.339480
pri,1982,25_29,101.662800
pri,1982,30_34,94.790090
pri,1982,35_39,84.241820
pri,1982,40_44,69.748350
pri,1982,45_49,56.822510
pri,1982,50_54,46.907420
pri,1982,55_59,35.613860
pri,1982,60_64,19.320080
pri,1982,65,15.529610
pri,1983,15_19,26.930570
pri,1983,20_24,91.302760
pri,1983,25_29,101.120800
pri,1983,30_34,93.463260
pri,1983,35_39,84.180590
pri,1983,40_44,71.742800
pri,1983,45_49,60.330780
pri,1983,50_54,49.701240
pri,1983,55_59,37.315410
pri,1983,60_64,20.490430
pri,1983,65,16.639230
pri,1984,15_19,35.293970
pri,1984,20_24,84.852770
pri,1984,25_29,101.958200
pri,1984,30_34,94.784830
pri,1984,35_39,83.906160
pri,1984,40_44,71.395550
pri,1984,45_49,61.725790
pri,1984,50_54,50.484870
pri,1984,55_59,37.868970
pri,1984,60_64,20.264440
pri,1984,65,15.933150
pri,1985,15_19,32.023210
pri,1985,20_24,88.769790
pri,1985,25_29,105.038900
pri,1985,30_34,99.428250
pri,1985,35_39,87.643820
pri,1985,40_44,77.076120
pri,1985,45_49,62.452450
pri,1985,50_54,50.686570
pri,1985,55_59,37.392490
pri,1985,60_64,19.090510
pri,1985,65,15.435050
pri,1986,15_19,25.408580
pri,1986,20_24,86.887830
pri,1986,25_29,103.387400
pri,1986,30_34,97.563310
pri,1986,35_39,88.822230
pri,1986,40_44,78.449990
pri,1986,45_49,62.921940
pri,1986,50_54,50.624340
pri,1986,55_59,38.645220
pri,1986,60_64,20.339810
pri,1986,65,19.520100
pri,1987,15_19,27.083100
pri,1987,20_24,89.282500
pri,1987,25_29,108.238500
pri,1987,30_34,101.415800
pri,1987,35_39,92.126950
pri,1987,40_44,79.523340
pri,1987,45_49,65.651570
pri,1987,50_54,52.412080
pri,1987,55_59,39.120300
pri,1987,60_64,21.006000
pri,1987,65,18.980060
pri,1988,15_19,32.210970
pri,1988,20_24,88.920300
pri,1988,25_29,112.585400
pri,1988,30_34,104.663500
pri,1988,35_39,93.742910
pri,1988,40_44,82.185590
pri,1988,45_49,69.164340
pri,1988,50_54,54.689230
pri,1988,55_59,40.741120
pri,1988,60_64,22.494510
pri,1988,65,18.721210
pri,1989,15_19,30.263210
pri,1989,20_24,92.265100
pri,1989,25_29,112.030500
pri,1989,30_34,104.043800
pri,1989,35_39,94.959400
pri,1989,40_44,84.901310
pri,1989,45_49,72.561240
pri,1989,50_54,54.805630
pri,1989,55_59,40.487290
pri,1989,60_64,21.769180
pri,1989,65,20.650060
pri,1990,15_19,28.623870
pri,1990,20_24,94.907230
pri,1990,25_29,110.743200
pri,1990,30_34,103.536300
pri,1990,35_39,95.797780
pri,1990,40_44,87.373880
pri,1990,45_49,76.256990
pri,1990,50_54,55.110880
pri,1990,55_59,40.349500
pri,1990,60_64,20.991660
pri,1990,65,22.773260
pri,1990,total_15,736.464600
pri,1991,15_19,37.815670
pri,1991,20_24,96.187480
pri,1991,25_29,110.579500
pri,1991,30_34,105.632300
pri,1991,35_39,96.735540
pri,1991,40_44,92.141650
pri,1991,45_49,75.170850
pri,1991,50_54,61.290810
pri,1991,55_59,43.285560
pri,1991,60_64,22.915620
pri,1991,65,22.250430
pri,1991,total_15,764.005400
pri,1992,15_19,32.148580
pri,1992,20_24,93.582860
pri,1992,25_29,110.412900
pri,1992,30_34,108.895600
pri,1992,35_39,97.802710
pri,1992,40_44,92.104350
pri,1992,45_49,78.498150
pri,1992,50_54,61.655250
pri,1992,55_59,44.236690
pri,1992,60_64,23.419330
pri,1992,65,22.481300
pri,1992,total_15,765.237700
pri,1993,15_19,36.282550
pri,1993,20_24,100.021400
pri,1993,25_29,109.128000
pri,1993,30_34,111.261200
pri,1993,35_39,102.083600
pri,1993,40_44,92.473720
pri,1993,45_49,81.050550
pri,1993,50_54,61.148390
pri,1993,55_59,47.189340
pri,1993,60_64,22.983750
pri,1993,65,22.728710
pri,1993,total_15,786.351200
pri,1994,15_19,34.461220
pri,1994,20_24,99.834700
pri,1994,25_29,106.833500
pri,1994,30_34,109.694500
pri,1994,35_39,103.567600
pri,1994,40_44,92.643500
pri,1994,45_49,80.985130
pri,1994,50_54,65.536040
pri,1994,55_59,49.605770
pri,1994,60_64,23.356530
pri,1994,65,21.942230
pri,1994,total_15,788.460700
pri,1995,15_19,32.643360
pri,1995,20_24,99.657130
pri,1995,25_29,105.003900
pri,1995,30_34,107.075500
pri,1995,35_39,104.755000
pri,1995,40_44,93.235650
pri,1995,45_49,80.316390
pri,1995,50_54,69.842310
pri,1995,55_59,52.332160
pri,1995,60_64,23.787150
pri,1995,65,21.194380
pri,1995,total_15,789.843000
pri,1996,15_19,33.093100
pri,1996,20_24,107.905400
pri,1996,25_29,112.006200
pri,1996,30_34,109.625700
pri,1996,35_39,104.294300
pri,1996,40_44,93.370220
pri,1996,45_49,86.589020
pri,1996,50_54,70.492140
pri,1996,55_59,51.267760
pri,1996,60_64,25.859570
pri,1996,65,21.719100
pri,1996,total_15,816.222600
pri,1997,15_19,37.266940
pri,1997,20_24,109.810400
pri,1997,25_29,115.836800
pri,1997,30_34,109.156000
pri,1997,35_39,109.649000
pri,1997,40_44,93.532600
pri,1997,45_49,86.499920
pri,1997,50_54,71.956930
pri,1997,55_59,49.227640
pri,1997,60_64,27.413270
pri,1997,65,26.376120
pri,1997,total_15,836.725600
pri,1998,15_19,36.063310
pri,1998,20_24,112.776500
pri,1998,25_29,120.961500
pri,1998,30_34,108.497700
pri,1998,35_39,107.787700
pri,1998,40_44,96.415340
pri,1998,45_49,85.565410
pri,1998,50_54,74.720520
pri,1998,55_59,49.860040
pri,1998,60_64,30.546570
pri,1998,65,23.597210
pri,1998,total_15,846.791800
pri,1999,15_19,35.467870
pri,1999,20_24,106.373000
pri,1999,25_29,120.603300
pri,1999,30_34,109.796200
pri,1999,35_39,107.402000
pri,1999,40_44,94.532170
pri,1999,45_49,84.277700
pri,1999,50_54,76.230520
pri,1999,55_59,46.572670
pri,1999,60_64,24.146160
pri,1999,65,21.453970
pri,1999,total_15,826.855700
pri,2000,15_19,31.872100
pri,2000,20_24,101.674100
pri,2000,25_29,117.839900
pri,2000,30_34,113.321600
pri,2000,35_39,103.564000
pri,2000,40_44,94.109910
pri,2000,45_49,84.505800
pri,2000,50_54,72.236100
pri,2000,55_59,51.465460
pri,2000,60_64,23.571390
pri,2000,65,24.490830
pri,2000,total_15,818.651200
pri,2001,15_19,30.750810
pri,2001,20_24,103.117000
pri,2001,25_29,118.415800
pri,2001,30_34,112.499800
pri,2001,35_39,105.242000
pri,2001,40_44,96.368420
pri,2001,45_49,85.103450
pri,2001,50_54,71.720860
pri,2001,55_59,53.185830
pri,2001,60_64,24.146250
pri,2001,65,22.925170
pri,2001,total_15,823.475300
pri,2002,15_19,29.667240
pri,2002,20_24,103.981200
pri,2002,25_29,118.913200
pri,2002,30_34,111.324100
pri,2002,35_39,106.645200
pri,2002,40_44,98.254690
pri,2002,45_49,85.906000
pri,2002,50_54,70.879330
pri,2002,55_59,54.723630
pri,2002,60_64,24.736830
pri,2002,65,21.388700
pri,2002,total_15,826.420100
pri,2003,15_19,33.879730
pri,2003,20_24,101.930400
pri,2003,25_29,120.660100
pri,2003,30_34,111.739500
pri,2003,35_39,107.846000
pri,2003,40_44,99.666380
pri,2003,45_49,86.043980
pri,2003,50_54,69.986660
pri,2003,55_59,53.033620
pri,2003,60_64,23.210780
pri,2003,65,23.499290
pri,2003,total_15,831.496300
pri,2004,15_19,31.617910
pri,2004,20_24,102.917600
pri,2004,25_29,121.937300
pri,2004,30_34,111.966000
pri,2004,35_39,108.433300
pri,2004,40_44,100.221600
pri,2004,45_49,86.346050
pri,2004,50_54,70.269700
pri,2004,55_59,54.256780
pri,2004,60_64,24.773520
pri,2004,65,22.871740
pri,2004,total_15,835.611600
pri,2005,15_19,33.254190
pri,2005,20_24,106.699300
pri,2005,25_29,121.721800
pri,2005,30_34,111.452800
pri,2005,35_39,107.705900
pri,2005,40_44,99.487470
pri,2005,45_49,88.158630
pri,2005,50_54,72.598260
pri,2005,55_59,54.119130
pri,2005,60_64,25.442540
pri,2005,65,23.806630
pri,2005,total_15,844.446700
pri,2006,15_19,28.281780
pri,2006,20_24,100.262900
pri,2006,25_29,119.848400
pri,2006,30_34,110.118700
pri,2006,35_39,106.371000
pri,2006,40_44,98.652440
pri,2006,45_49,89.109940
pri,2006,50_54,71.905710
pri,2006,55_59,54.487370
pri,2006,60_64,25.241990
pri,2006,65,24.852000
pri,2006,total_15,829.132200
pri,2007,15_19,23.761200
pri,2007,20_24,95.446270
pri,2007,25_29,118.872600
pri,2007,30_34,110.684700
pri,2007,35_39,104.743900
pri,2007,40_44,97.656750
pri,2007,45_49,87.201930
pri,2007,50_54,69.211540
pri,2007,55_59,55.517260
pri,2007,60_64,26.299630
pri,2007,65,25.465020
pri,2007,total_15,814.860800
pri,2008,15_19,22.211800
pri,2008,20_24,85.230830
pri,2008,25_29,115.001600
pri,2008,30_34,109.183700
pri,2008,35_39,103.104900
pri,2008,40_44,98.893770
pri,2008,45_49,86.892840
pri,2008,50_54,69.497440
pri,2008,55_59,53.350480
pri,2008,60_64,25.479930
pri,2008,65,23.229190
pri,2008,total_15,792.076500
pri,2009,15_19,19.996230
pri,2009,20_24,78.110730
pri,2009,25_29,113.717400
pri,2009,30_34,109.997600
pri,2009,35_39,107.777600
pri,2009,40_44,103.755600
pri,2009,45_49,89.852420
pri,2009,50_54,74.059010
pri,2009,55_59,48.065680
pri,2009,60_64,22.102290
pri,2009,65,23.777460
pri,2009,total_15,791.211900
pri,2010,15_19,20.020720
pri,2010,20_24,75.858540
pri,2010,25_29,108.859000
pri,2010,30_34,106.641300
pri,2010,35_39,101.482900
pri,2010,40_44,97.450920
pri,2010,45_49,83.228100
pri,2010,50_54,69.553090
pri,2010,55_59,50.743680
pri,2010,60_64,25.821580
pri,2010,65,18.368240
pri,2010,total_15,758.028100
pri,2011,15_19,19.695200
pri,2011,20_24,75.602130
pri,2011,25_29,109.005200
pri,2011,30_34,107.164900
pri,2011,35_39,102.240300
pri,2011,40_44,97.555480
pri,2011,45_49,84.356290
pri,2011,50_54,69.595110
pri,2011,55_59,51.661080
pri,2011,60_64,25.813300
pri,2011,65,19.327270
pri,2011,total_15,762.016200
pri,2012,15_19,19.438410
pri,2012,20_24,75.359380
pri,2012,25_29,109.310600
pri,2012,30_34,107.361200
pri,2012,35_39,103.615700
pri,2012,40_44,97.552820
pri,2012,45_49,85.798220
pri,2012,50_54,69.516530
pri,2012,55_59,53.002720
pri,2012,60_64,25.663440
pri,2012,65,20.353280
pri,2012,total_15,766.972300
pri,2013,15_19,19.233800
pri,2013,20_24,75.126530
pri,2013,25_29,109.618100
pri,2013,30_34,107.311700
pri,2013,35_39,105.327700
pri,2013,40_44,97.704760
pri,2013,45_49,87.077220
pri,2013,50_54,69.830800
pri,2013,55_59,54.197370
pri,2013,60_64,25.583760
pri,2013,65,21.412140
pri,2013,total_15,772.423900
pri,2014,15_19,19.016410
pri,2014,20_24,74.907260
pri,2014,25_29,109.762600
pri,2014,30_34,107.207000
pri,2014,35_39,106.894500
pri,2014,40_44,98.228350
pri,2014,45_49,87.946690
pri,2014,50_54,70.708160
pri,2014,55_59,54.878830
pri,2014,60_64,25.762810
pri,2014,65,22.454280
pri,2014,total_15,777.766900
pri,2015,15_19,18.725290
pri,2015,20_24,74.760140
pri,2015,25_29,109.728400
pri,2015,30_34,107.165900
pri,2015,35_39,107.980900
pri,2015,40_44,99.183550
pri,2015,45_49,88.534180
pri,2015,50_54,71.872660
pri,2015,55_59,55.197800
pri,2015,60_64,26.188570
pri,2015,65,23.463150
pri,2015,total_15,782.800500
pri,2016,15_19,18.205190
pri,2016,20_24,74.806800
pri,2016,25_29,110.439800
pri,2016,30_34,107.609200
pri,2016,35_39,108.501800
pri,2016,40_44,100.404100
pri,2016,45_49,89.560260
pri,2016,50_54,72.081660
pri,2016,55_59,56.221900
pri,2016,60_64,26.470970
pri,2016,65,24.581680
pri,2016,total_15,788.883300
pri,2017,15_19,17.587320
pri,2017,20_24,74.843090
pri,2017,25_29,110.996200
pri,2017,30_34,108.195600
pri,2017,35_39,108.572900
pri,2017,40_44,101.993300
pri,2017,45_49,90.473530
pri,2017,50_54,72.357510
pri,2017,55_59,57.039330
pri,2017,60_64,26.993290
pri,2017,65,25.663750
pri,2017,total_15,794.715900
pri,2018,15_19,16.961700
pri,2018,20_24,74.738020
pri,2018,25_29,111.379500
pri,2018,30_34,108.866000
pri,2018,35_39,108.396300
pri,2018,40_44,103.810100
pri,2018,45_49,91.168700
pri,2018,50_54,72.984240
pri,2018,55_59,57.455410
pri,2018,60_64,27.740500
pri,2018,65,26.728420
pri,2018,total_15,800.228900
pri,2019,15_19,16.437390
pri,2019,20_24,74.303910
pri,2019,25_29,111.655700
pri,2019,30_34,109.547700
pri,2019,35_39,108.312700
pri,2019,40_44,105.491100
pri,2019,45_49,91.877990
pri,2019,50_54,73.945430
pri,2019,55_59,57.560930
pri,2019,60_64,28.587700
pri,2019,65,27.817730
pri,2019,total_15,805.538300
pri,2020,15_19,16.058760
pri,2020,20_24,73.475850
pri,2020,25_29,111.897300
pri,2020,30_34,110.167600
pri,2020,35_39,108.497600
pri,2020,40_44,106.753500
pri,2020,45_49,92.922400
pri,2020,50_54,74.955040
pri,2020,55_59,57.665920
pri,2020,60_64,29.364800
pri,2020,65,28.965480
pri,2020,total_15,810.724300
qat,1990,15_19,6.037456
qat,1990,20_24,21.607080
qat,1990,25_29,37.111370
qat,1990,30_34,50.052670
qat,1990,35_39,44.954270
qat,1990,40_44,31.464800
qat,1990,45_49,19.167870
qat,1990,50_54,11.846410
qat,1990,55_59,6.279192
qat,1990,60_64,3.211579
qat,1990,65,2.727752
qat,1990,total_15,234.460400
qat,1991,15_19,6.715505
qat,1991,20_24,23.787840
qat,1991,25_29,36.392510
qat,1991,30_34,49.081560
qat,1991,35_39,45.660360
qat,1991,40_44,32.524140
qat,1991,45_49,19.897820
qat,1991,50_54,12.155610
qat,1991,55_59,6.683694
qat,1991,60_64,3.390478
qat,1991,65,2.970839
qat,1991,total_15,239.260300
qat,1992,15_19,6.552681
qat,1992,20_24,25.922590
qat,1992,25_29,36.425820
qat,1992,30_34,47.482470
qat,1992,35_39,46.104780
qat,1992,40_44,33.205510
qat,1992,45_49,20.366500
qat,1992,50_54,12.173540
qat,1992,55_59,6.944690
qat,1992,60_64,3.483487
qat,1992,65,3.065747
qat,1992,total_15,241.727800
qat,1993,15_19,6.027512
qat,1993,20_24,27.613500
qat,1993,25_29,37.450050
qat,1993,30_34,45.807520
qat,1993,35_39,46.460770
qat,1993,40_44,33.679160
qat,1993,45_49,20.656880
qat,1993,50_54,12.076530
qat,1993,55_59,7.067127
qat,1993,60_64,3.577830
qat,1993,65,3.179929
qat,1993,total_15,243.596800
qat,1994,15_19,5.164308
qat,1994,20_24,28.423530
qat,1994,25_29,39.356870
qat,1994,30_34,44.868370
qat,1994,35_39,46.832630
qat,1994,40_44,34.199990
qat,1994,45_49,20.897920
qat,1994,50_54,11.989210
qat,1994,55_59,7.030224
qat,1994,60_64,3.647693
qat,1994,65,3.231647
qat,1994,total_15,245.642400
qat,1995,15_19,4.308861
qat,1995,20_24,28.131670
qat,1995,25_29,41.742050
qat,1995,30_34,45.285130
qat,1995,35_39,47.343030
qat,1995,40_44,35.041470
qat,1995,45_49,21.247010
qat,1995,50_54,11.966280
qat,1995,55_59,6.878631
qat,1995,60_64,3.676175
qat,1995,65,3.245544
qat,1995,total_15,248.865900
qat,1996,15_19,4.653655
qat,1996,20_24,26.054270
qat,1996,25_29,40.844420
qat,1996,30_34,44.824580
qat,1996,35_39,47.415600
qat,1996,40_44,37.150700
qat,1996,45_49,22.921680
qat,1996,50_54,12.742750
qat,1996,55_59,7.166849
qat,1996,60_64,3.913634
qat,1996,65,3.420596
qat,1996,total_15,251.108700
qat,1997,15_19,5.076680
qat,1997,20_24,23.915130
qat,1997,25_29,40.343610
qat,1997,30_34,45.336250
qat,1997,35_39,47.416680
qat,1997,40_44,39.814870
qat,1997,45_49,24.997680
qat,1997,50_54,13.743430
qat,1997,55_59,7.487989
qat,1997,60_64,4.052325
qat,1997,65,3.425638
qat,1997,total_15,255.610300
qat,1998,15_19,5.977714
qat,1998,20_24,22.189740
qat,1998,25_29,39.998590
qat,1998,30_34,46.432000
qat,1998,35_39,47.428440
qat,1998,40_44,42.736450
qat,1998,45_49,27.480910
qat,1998,50_54,15.075680
qat,1998,55_59,7.966739
qat,1998,60_64,4.268791
qat,1998,65,3.675525
qat,1998,total_15,263.230600
qat,1999,15_19,6.888904
qat,1999,20_24,21.246800
qat,1999,25_29,39.438480
qat,1999,30_34,47.482850
qat,1999,35_39,47.616810
qat,1999,40_44,45.318920
qat,1999,45_49,30.177840
qat,1999,50_54,16.674070
qat,1999,55_59,8.576283
qat,1999,60_64,4.483337
qat,1999,65,3.979006
qat,1999,total_15,271.883300
qat,2000,15_19,7.431878
qat,2000,20_24,21.323540
qat,2000,25_29,38.542280
qat,2000,30_34,48.196770
qat,2000,35_39,48.189800
qat,2000,40_44,47.259250
qat,2000,45_49,32.979880
qat,2000,50_54,18.486410
qat,2000,55_59,9.299453
qat,2000,60_64,4.634370
qat,2000,65,4.166571
qat,2000,total_15,280.510200
qat,2001,15_19,8.063237
qat,2001,20_24,27.591420
qat,2001,25_29,40.868870
qat,2001,30_34,48.500840
qat,2001,35_39,48.019380
qat,2001,40_44,47.024580
qat,2001,45_49,34.422540
qat,2001,50_54,19.965320
qat,2001,55_59,9.777924
qat,2001,60_64,4.487993
qat,2001,65,4.058276
qat,2001,total_15,292.780400
qat,2002,15_19,7.737702
qat,2002,20_24,32.452220
qat,2002,25_29,43.830960
qat,2002,30_34,49.558660
qat,2002,35_39,48.234680
qat,2002,40_44,46.445040
qat,2002,45_49,36.042140
qat,2002,50_54,21.374540
qat,2002,55_59,10.546390
qat,2002,60_64,4.388465
qat,2002,65,3.845309
qat,2002,total_15,304.456100
qat,2003,15_19,7.137153
qat,2003,20_24,36.171730
qat,2003,25_29,48.849210
qat,2003,30_34,52.985300
qat,2003,35_39,50.146100
qat,2003,40_44,47.217620
qat,2003,45_49,38.881900
qat,2003,50_54,23.395980
qat,2003,55_59,12.005780
qat,2003,60_64,4.591463
qat,2003,65,3.778161
qat,2003,total_15,325.160400
qat,2004,15_19,6.281478
qat,2004,20_24,39.663860
qat,2004,25_29,57.747550
qat,2004,30_34,60.983330
qat,2004,35_39,55.744860
qat,2004,40_44,51.395230
qat,2004,45_49,44.207830
qat,2004,50_54,27.042270
qat,2004,55_59,14.534500
qat,2004,60_64,5.184227
qat,2004,65,3.665799
qat,2004,total_15,366.450900
qat,2005,15_19,6.121683
qat,2005,20_24,43.657670
qat,2005,25_29,71.346050
qat,2005,30_34,75.281230
qat,2005,35_39,66.627430
qat,2005,40_44,60.177230
qat,2005,45_49,53.023850
qat,2005,50_54,33.533740
qat,2005,55_59,18.776330
qat,2005,60_64,6.725024
qat,2005,65,3.998545
qat,2005,total_15,439.268800
qat,2006,15_19,11.414980
qat,2006,20_24,69.782010
qat,2006,25_29,96.160620
qat,2006,30_34,99.514320
qat,2006,35_39,83.680980
qat,2006,40_44,67.677550
qat,2006,45_49,55.221160
qat,2006,50_54,35.185830
qat,2006,55_59,18.896410
qat,2006,60_64,7.152628
qat,2006,65,4.530152
qat,2006,total_15,549.216600
qat,2007,15_19,14.482110
qat,2007,20_24,95.835460
qat,2007,25_29,128.814100
qat,2007,30_34,130.116500
qat,2007,35_39,109.572300
qat,2007,40_44,82.244550
qat,2007,45_49,61.845190
qat,2007,50_54,39.588290
qat,2007,55_59,20.163230
qat,2007,60_64,7.655760
qat,2007,65,5.132652
qat,2007,total_15,695.450100
qat,2008,15_19,15.606710
qat,2008,20_24,118.844200
qat,2008,25_29,167.068700
qat,2008,30_34,163.555200
