country,year,age_group,flf0
aut,2010,55_59,132.647300
aut,2010,60_64,35.498150
aut,2010,65,30.905600
aut,2010,total_15,1990.833000
aut,2011,15_19,88.912220
aut,2011,20_24,181.525800
aut,2011,25_29,225.289300
aut,2011,30_34,216.643200
aut,2011,35_39,242.482500
aut,2011,40_44,293.870700
aut,2011,45_49,298.846500
aut,2011,50_54,242.442800
aut,2011,55_59,136.176900
aut,2011,60_64,35.446000
aut,2011,65,31.298320
aut,2011,total_15,1992.934000
aut,2012,15_19,86.900070
aut,2012,20_24,182.134300
aut,2012,25_29,224.132800
aut,2012,30_34,219.692000
aut,2012,35_39,235.556100
aut,2012,40_44,285.822500
aut,2012,45_49,300.778100
aut,2012,50_54,250.437900
aut,2012,55_59,140.616700
aut,2012,60_64,35.502010
aut,2012,65,31.639350
aut,2012,total_15,1993.212000
aut,2013,15_19,84.386070
aut,2013,20_24,182.745500
aut,2013,25_29,221.970500
aut,2013,30_34,224.019900
aut,2013,35_39,229.767900
aut,2013,40_44,276.439500
aut,2013,45_49,300.746800
aut,2013,50_54,257.802500
aut,2013,55_59,145.697900
aut,2013,60_64,35.712700
aut,2013,65,31.969000
aut,2013,total_15,1991.258000
aut,2014,15_19,81.914230
aut,2014,20_24,182.391500
aut,2014,25_29,220.070800
aut,2014,30_34,227.847300
aut,2014,35_39,225.836200
aut,2014,40_44,266.928100
aut,2014,45_49,298.612000
aut,2014,50_54,263.985100
aut,2014,55_59,151.050100
aut,2014,60_64,36.148460
aut,2014,65,32.317810
aut,2014,total_15,1987.102000
aut,2015,15_19,79.878990
aut,2015,20_24,180.531600
aut,2015,25_29,219.154200
aut,2015,30_34,230.123200
aut,2015,35_39,224.198500
aut,2015,40_44,258.212100
aut,2015,45_49,294.437300
aut,2015,50_54,268.659600
aut,2015,55_59,156.421100
aut,2015,60_64,36.858020
aut,2015,65,32.679290
aut,2015,total_15,1981.154000
aut,2016,15_19,78.731590
aut,2016,20_24,177.841300
aut,2016,25_29,218.673800
aut,2016,30_34,230.726000
aut,2016,35_39,224.881600
aut,2016,40_44,250.461100
aut,2016,45_49,288.513700
aut,2016,50_54,271.937600
aut,2016,55_59,161.837100
aut,2016,60_64,37.832950
aut,2016,65,32.980980
aut,2016,total_15,1974.418000
aut,2017,15_19,77.959950
aut,2017,20_24,173.778100
aut,2017,25_29,219.048600
aut,2017,30_34,229.532700
aut,2017,35_39,227.970100
aut,2017,40_44,243.315100
aut,2017,45_49,280.545200
aut,2017,50_54,273.606800
aut,2017,55_59,167.139600
aut,2017,60_64,39.062730
aut,2017,65,33.322570
aut,2017,total_15,1965.281000
aut,2018,15_19,77.414470
aut,2018,20_24,168.966400
aut,2018,25_29,219.717300
aut,2018,30_34,227.322200
aut,2018,35_39,232.373700
aut,2018,40_44,237.385800
aut,2018,45_49,271.390700
aut,2018,50_54,273.599800
aut,2018,55_59,172.072700
aut,2018,60_64,40.485270
aut,2018,65,33.698990
aut,2018,total_15,1954.427000
aut,2019,15_19,76.854340
aut,2019,20_24,164.436800
aut,2019,25_29,219.604300
aut,2019,30_34,225.418400
aut,2019,35_39,236.312900
aut,2019,40_44,233.428800
aut,2019,45_49,262.245500
aut,2019,50_54,271.814400
aut,2019,55_59,176.292300
aut,2019,60_64,42.002190
aut,2019,65,34.115060
aut,2019,total_15,1942.525000
aut,2020,15_19,76.145010
aut,2020,20_24,160.791800
aut,2020,25_29,217.962500
aut,2020,30_34,224.585000
aut,2020,35_39,238.648000
aut,2020,40_44,231.805400
aut,2020,45_49,253.896900
aut,2020,50_54,268.212700
aut,2020,55_59,179.528900
aut,2020,60_64,43.531410
aut,2020,65,34.592730
aut,2020,total_15,1929.700000
aze,2010,15_19,92.250040
aze,2010,20_24,241.655400
aze,2010,25_29,296.796800
aze,2010,30_34,303.667800
aze,2010,35_39,270.915100
aze,2010,40_44,295.819500
aze,2010,45_49,325.835600
aze,2010,50_54,250.126400
aze,2010,55_59,123.932700
aze,2010,60_64,56.820200
aze,2010,65,35.138770
aze,2010,total_15,2292.958000
aze,2011,15_19,85.644970
aze,2011,20_24,242.620300
aze,2011,25_29,311.294700
aze,2011,30_34,311.624600
aze,2011,35_39,270.136200
aze,2011,40_44,288.203200
aze,2011,45_49,322.424300
aze,2011,50_54,263.125000
aze,2011,55_59,136.823200
aze,2011,60_64,64.076070
aze,2011,65,34.816230
aze,2011,total_15,2330.789000
aze,2012,15_19,77.775910
aze,2012,20_24,240.598800
aze,2012,25_29,327.742700
aze,2012,30_34,321.506500
aze,2012,35_39,270.732300
aze,2012,40_44,283.304300
aze,2012,45_49,314.545100
aze,2012,50_54,275.284100
aze,2012,55_59,149.896300
aze,2012,60_64,73.114760
aze,2012,65,34.599590
aze,2012,total_15,2369.100000
aze,2013,15_19,69.451710
aze,2013,20_24,235.197700
aze,2013,25_29,343.750900
aze,2013,30_34,333.239300
aze,2013,35_39,272.713300
aze,2013,40_44,280.406800
aze,2013,45_49,303.740100
aze,2013,50_54,285.314600
aze,2013,55_59,162.732300
aze,2013,60_64,83.464360
aze,2013,65,34.540280
aze,2013,total_15,2404.551000
aze,2014,15_19,61.982990
aze,2014,20_24,226.202500
aze,2014,25_29,355.999800
aze,2014,30_34,347.008200
aze,2014,35_39,276.337400
aze,2014,40_44,278.358200
aze,2014,45_49,292.790000
aze,2014,50_54,291.497300
aze,2014,55_59,174.869400
aze,2014,60_64,94.482620
aze,2014,65,34.730110
aze,2014,total_15,2434.259000
aze,2015,15_19,56.280900
aze,2015,20_24,213.850200
aze,2015,25_29,362.469800
aze,2015,30_34,362.756100
aze,2015,35_39,281.849800
aze,2015,40_44,276.637200
aze,2015,45_49,283.686500
aze,2015,50_54,293.006300
aze,2015,55_59,185.968300
aze,2015,60_64,105.721000
aze,2015,65,35.252900
aze,2015,total_15,2457.479000
aze,2016,15_19,52.449800
aze,2016,20_24,198.904500
aze,2016,25_29,364.611400
aze,2016,30_34,381.178000
aze,2016,35_39,289.765700
aze,2016,40_44,276.342300
aze,2016,45_49,276.894700
aze,2016,50_54,290.403000
aze,2016,55_59,196.002900
aze,2016,60_64,116.914300
aze,2016,65,36.261830
aze,2016,total_15,2479.728000
aze,2017,15_19,50.364410
aze,2017,20_24,180.529800
aze,2017,25_29,361.405300
aze,2017,30_34,401.113000
aze,2017,35_39,298.804400
aze,2017,40_44,276.815600
aze,2017,45_49,272.064900
aze,2017,50_54,283.132800
aze,2017,55_59,205.023600
aze,2017,60_64,128.077400
aze,2017,65,37.568460
aze,2017,total_15,2494.900000
aze,2018,15_19,49.960930
aze,2018,20_24,161.007100
aze,2018,25_29,352.866700
aze,2018,30_34,420.202300
aze,2018,35_39,309.339200
aze,2018,40_44,278.519400
aze,2018,45_49,268.973100
aze,2018,50_54,273.118300
aze,2018,55_59,212.336800
aze,2018,60_64,138.996000
aze,2018,65,39.207360
aze,2018,total_15,2504.527000
aze,2019,15_19,50.975170
aze,2019,20_24,143.626900
aze,2019,25_29,339.208300
aze,2019,30_34,434.987100
aze,2019,35_39,321.988600
aze,2019,40_44,282.118400
aze,2019,45_49,266.915600
aze,2019,50_54,263.266800
aze,2019,55_59,216.946700
aze,2019,60_64,149.450400
aze,2019,65,41.223630
aze,2019,total_15,2510.708000
aze,2020,15_19,53.166400
aze,2020,20_24,130.491400
aze,2020,25_29,320.843800
aze,2020,30_34,443.148200
aze,2020,35_39,336.807700
aze,2020,40_44,287.939100
aze,2020,45_49,265.470500
aze,2020,50_54,255.386900
aze,2020,55_59,218.297500
aze,2020,60_64,159.201900
aze,2020,65,43.635440
aze,2020,total_15,2514.389000
bhs,2010,15_19,4.232447
bhs,2010,20_24,11.827380
bhs,2010,25_29,12.991160
bhs,2010,30_34,10.879510
bhs,2010,35_39,11.995190
bhs,2010,40_44,11.612060
bhs,2010,45_49,11.606840
bhs,2010,50_54,8.706873
bhs,2010,55_59,6.435140
bhs,2010,60_64,3.439311
bhs,2010,65,1.491300
bhs,2010,total_15,95.217220
bhs,2011,15_19,4.203017
bhs,2011,20_24,11.921410
bhs,2011,25_29,13.190320
bhs,2011,30_34,11.065900
bhs,2011,35_39,11.879710
bhs,2011,40_44,11.703660
bhs,2011,45_49,11.649910
bhs,2011,50_54,9.068576
bhs,2011,55_59,6.729807
bhs,2011,60_64,3.633761
bhs,2011,65,1.551086
bhs,2011,total_15,96.597150
bhs,2012,15_19,4.151583
bhs,2012,20_24,12.079980
bhs,2012,25_29,13.262330
bhs,2012,30_34,11.472510
bhs,2012,35_39,11.619870
bhs,2012,40_44,11.949430
bhs,2012,45_49,11.556750
bhs,2012,50_54,9.473620
bhs,2012,55_59,7.023743
bhs,2012,60_64,3.841839
bhs,2012,65,1.619289
bhs,2012,total_15,98.050950
bhs,2013,15_19,4.076769
bhs,2013,20_24,12.252100
bhs,2013,25_29,13.253440
bhs,2013,30_34,11.996150
bhs,2013,35_39,11.310170
bhs,2013,40_44,12.257780
bhs,2013,45_49,11.392410
bhs,2013,50_54,9.871572
bhs,2013,55_59,7.322797
bhs,2013,60_64,4.057779
bhs,2013,65,1.695478
bhs,2013,total_15,99.486450
bhs,2014,15_19,3.977477
bhs,2014,20_24,12.363650
bhs,2014,25_29,13.249000
bhs,2014,30_34,12.470380
bhs,2014,35_39,11.108080
bhs,2014,40_44,12.476340
bhs,2014,45_49,11.272880
bhs,2014,50_54,10.180480
bhs,2014,55_59,7.634280
bhs,2014,60_64,4.278435
bhs,2014,65,1.778034
bhs,2014,total_15,100.789000
bhs,2015,15_19,3.855906
bhs,2015,20_24,12.367640
bhs,2015,25_29,13.308560
bhs,2015,30_34,12.792030
bhs,2015,35_39,11.111580
bhs,2015,40_44,12.520780
bhs,2015,45_49,11.267610
bhs,2015,50_54,10.357780
bhs,2015,55_59,7.964044
bhs,2015,60_64,4.498044
bhs,2015,65,1.867282
bhs,2015,total_15,101.911300
bhs,2016,15_19,3.722507
bhs,2016,20_24,12.311060
bhs,2016,25_29,13.452590
bhs,2016,30_34,13.017440
bhs,2016,35_39,11.322420
bhs,2016,40_44,12.431900
bhs,2016,45_49,11.382740
bhs,2016,50_54,10.410580
bhs,2016,55_59,8.313549
bhs,2016,60_64,4.711887
bhs,2016,65,1.959766
bhs,2016,total_15,103.036400
bhs,2017,15_19,3.564904
bhs,2017,20_24,12.162050
bhs,2017,25_29,13.641970
bhs,2017,30_34,13.095460
bhs,2017,35_39,11.736230
bhs,2017,40_44,12.168900
bhs,2017,45_49,11.626180
bhs,2017,50_54,10.324690
bhs,2017,55_59,8.686453
bhs,2017,60_64,4.918392
bhs,2017,65,2.058510
bhs,2017,total_15,103.983700
bhs,2018,15_19,3.406201
bhs,2018,20_24,11.930180
bhs,2018,25_29,13.831340
bhs,2018,30_34,13.085930
bhs,2018,35_39,12.259400
bhs,2018,40_44,11.841510
bhs,2018,45_49,11.920590
bhs,2018,50_54,10.171020
bhs,2018,55_59,9.040345
bhs,2018,60_64,5.124374
bhs,2018,65,2.163944
bhs,2018,total_15,104.774800
bhs,2019,15_19,3.282154
bhs,2019,20_24,11.631360
bhs,2019,25_29,13.951370
bhs,2019,30_34,13.088530
bhs,2019,35_39,12.737940
bhs,2019,40_44,11.634730
bhs,2019,45_49,12.132390
bhs,2019,50_54,10.063060
bhs,2019,55_59,9.316001
bhs,2019,60_64,5.342410
bhs,2019,65,2.277365
bhs,2019,total_15,105.457300
bhs,2020,15_19,3.212842
bhs,2020,20_24,11.279960
bhs,2020,25_29,13.960260
bhs,2020,30_34,13.162220
bhs,2020,35_39,13.077390
bhs,2020,40_44,11.648330
bhs,2020,45_49,12.186880
bhs,2020,50_54,10.070150
bhs,2020,55_59,9.478324
bhs,2020,60_64,5.577218
bhs,2020,65,2.398663
bhs,2020,total_15,106.052200
bhr,2010,15_19,2.816242
bhr,2010,20_24,24.349460
bhr,2010,25_29,34.013320
bhr,2010,30_34,26.772780
bhr,2010,35_39,19.997940
bhr,2010,40_44,13.818660
bhr,2010,45_49,9.642950
bhr,2010,50_54,4.164606
bhr,2010,55_59,1.280348
bhr,2010,60_64,0.278811
bhr,2010,65,0.354249
bhr,2010,total_15,137.489400
bhr,2011,15_19,2.867457
bhr,2011,20_24,23.538450
bhr,2011,25_29,34.792910
bhr,2011,30_34,28.189520
bhr,2011,35_39,21.233440
bhr,2011,40_44,14.566600
bhr,2011,45_49,10.190330
bhr,2011,50_54,4.621058
bhr,2011,55_59,1.450365
bhr,2011,60_64,0.316684
bhr,2011,65,0.370889
bhr,2011,total_15,142.137700
bhr,2012,15_19,2.972988
bhr,2012,20_24,22.009120
bhr,2012,25_29,34.832740
bhr,2012,30_34,29.172450
bhr,2012,35_39,22.207650
bhr,2012,40_44,15.179590
bhr,2012,45_49,10.500530
bhr,2012,50_54,5.031411
bhr,2012,55_59,1.610334
bhr,2012,60_64,0.359013
bhr,2012,65,0.382915
bhr,2012,total_15,144.258700
bhr,2013,15_19,3.094446
bhr,2013,20_24,20.238710
bhr,2013,25_29,34.240700
bhr,2013,30_34,29.793690
bhr,2013,35_39,22.998090
bhr,2013,40_44,15.703940
bhr,2013,45_49,10.671980
bhr,2013,50_54,5.380891
bhr,2013,55_59,1.764036
bhr,2013,60_64,0.405509
bhr,2013,65,0.393121
bhr,2013,total_15,144.685100
bhr,2014,15_19,3.182207
bhr,2014,20_24,18.807000
bhr,2014,25_29,33.190210
bhr,2014,30_34,30.170640
bhr,2014,35_39,23.733240
bhr,2014,40_44,16.224720
bhr,2014,45_49,10.847560
bhr,2014,50_54,5.668316
bhr,2014,55_59,1.921916
bhr,2014,60_64,0.455966
bhr,2014,65,0.406043
bhr,2014,total_15,144.607800
bhr,2015,15_19,3.221184
bhr,2015,20_24,17.989090
bhr,2015,25_29,31.851060
bhr,2015,30_34,30.385440
bhr,2015,35_39,24.506660
bhr,2015,40_44,16.815160
bhr,2015,45_49,11.116170
bhr,2015,50_54,5.909051
bhr,2015,55_59,2.090042
bhr,2015,60_64,0.510960
bhr,2015,65,0.425180
bhr,2015,total_15,144.820000
bhr,2016,15_19,3.264688
bhr,2016,20_24,17.595170
bhr,2016,25_29,30.105560
bhr,2016,30_34,30.297000
bhr,2016,35_39,25.235200
bhr,2016,40_44,17.483950
bhr,2016,45_49,11.448600
bhr,2016,50_54,6.118660
bhr,2016,55_59,2.256975
bhr,2016,60_64,0.566904
bhr,2016,65,0.451050
bhr,2016,total_15,144.823700
bhr,2017,15_19,3.282374
bhr,2017,20_24,17.858930
bhr,2017,25_29,28.060970
bhr,2017,30_34,30.107990
bhr,2017,35_39,25.999640
bhr,2017,40_44,18.237830
bhr,2017,45_49,11.873420
bhr,2017,50_54,6.297735
bhr,2017,55_59,2.439626
bhr,2017,60_64,0.627633
bhr,2017,65,0.483842
bhr,2017,total_15,145.270000
bhr,2018,15_19,3.280865
bhr,2018,20_24,18.546190
bhr,2018,25_29,25.963060
bhr,2018,30_34,29.726300
bhr,2018,35_39,26.708810
bhr,2018,40_44,19.032860
bhr,2018,45_49,12.374130
bhr,2018,50_54,6.458881
bhr,2018,55_59,2.626455
bhr,2018,60_64,0.692983
bhr,2018,65,0.523393
bhr,2018,total_15,145.933900
bhr,2019,15_19,3.283799
bhr,2019,20_24,19.235420
bhr,2019,25_29,24.227370
bhr,2019,30_34,29.013450
bhr,2019,35_39,27.225690
bhr,2019,40_44,19.804140
bhr,2019,45_49,12.911670
bhr,2019,50_54,6.626530
bhr,2019,55_59,2.796472
bhr,2019,60_64,0.761799
bhr,2019,65,0.569160
bhr,2019,total_15,146.455500
bhr,2020,15_19,3.313221
bhr,2020,20_24,19.643150
bhr,2020,25_29,23.141950
bhr,2020,30_34,27.918910
bhr,2020,35_39,27.467590
bhr,2020,40_44,20.511320
bhr,2020,45_49,13.457780
bhr,2020,50_54,6.820182
bhr,2020,55_59,2.936445
bhr,2020,60_64,0.832636
bhr,2020,65,0.621062
bhr,2020,total_15,146.664200
bgd,2010,15_19,3240.629000
bgd,2010,20_24,4287.355000
bgd,2010,25_29,4423.404000
bgd,2010,30_34,4019.494000
bgd,2010,35_39,3377.364000
bgd,2010,40_44,3181.186000
bgd,2010,45_49,2630.018000
bgd,2010,50_54,1598.396000
bgd,2010,55_59,991.857100
bgd,2010,60_64,527.995500
bgd,2010,65,549.628800
bgd,2010,total_15,28827.330000
bgd,2011,15_19,3258.192000
bgd,2011,20_24,4316.460000
bgd,2011,25_29,4482.889000
bgd,2011,30_34,4141.097000
bgd,2011,35_39,3480.933000
bgd,2011,40_44,3233.523000
bgd,2011,45_49,2751.835000
bgd,2011,50_54,1713.368000
bgd,2011,55_59,1035.893000
bgd,2011,60_64,533.715200
bgd,2011,65,566.361600
bgd,2011,total_15,29514.270000
bgd,2012,15_19,3272.854000
bgd,2012,20_24,4342.926000
bgd,2012,25_29,4527.288000
bgd,2012,30_34,4250.143000
bgd,2012,35_39,3610.863000
bgd,2012,40_44,3267.048000
bgd,2012,45_49,2860.511000
bgd,2012,50_54,1840.442000
bgd,2012,55_59,1089.857000
bgd,2012,60_64,541.005900
bgd,2012,65,582.218600
bgd,2012,total_15,30185.160000
bgd,2013,15_19,3284.556000
bgd,2013,20_24,4367.695000
bgd,2013,25_29,4561.934000
bgd,2013,30_34,4346.920000
bgd,2013,35_39,3756.662000
bgd,2013,40_44,3296.478000
bgd,2013,45_49,2955.453000
bgd,2013,50_54,1972.615000
bgd,2013,55_59,1154.856000
bgd,2013,60_64,551.346200
bgd,2013,65,597.570700
bgd,2013,total_15,30846.090000
bgd,2014,15_19,3293.601000
bgd,2014,20_24,4391.980000
bgd,2014,25_29,4594.333000
bgd,2014,30_34,4433.139000
bgd,2014,35_39,3901.620000
bgd,2014,40_44,3343.871000
bgd,2014,45_49,3036.643000
bgd,2014,50_54,2100.187000
bgd,2014,55_59,1232.078000
bgd,2014,60_64,567.228100
bgd,2014,65,612.734700
bgd,2014,total_15,31507.420000
bgd,2015,15_19,3299.844000
bgd,2015,20_24,4415.760000
bgd,2015,25_29,4628.071000
bgd,2015,30_34,4509.431000
bgd,2015,35_39,4034.736000
bgd,2015,40_44,3421.622000
bgd,2015,45_49,3104.632000
bgd,2015,50_54,2216.749000
bgd,2015,55_59,1321.185000
bgd,2015,60_64,590.412900
bgd,2015,65,627.907500
bgd,2015,total_15,32170.350000
bgd,2016,15_19,3302.040000
bgd,2016,20_24,4436.381000
bgd,2016,25_29,4655.483000
bgd,2016,30_34,4569.633000
bgd,2016,35_39,4156.868000
bgd,2016,40_44,3523.520000
bgd,2016,45_49,3153.561000
bgd,2016,50_54,2317.975000
bgd,2016,55_59,1414.485000
bgd,2016,60_64,617.218200
bgd,2016,65,643.582300
bgd,2016,total_15,32790.750000
bgd,2017,15_19,3303.527000
bgd,2017,20_24,4458.129000
bgd,2017,25_29,4685.269000
bgd,2017,30_34,4618.606000
bgd,2017,35_39,4270.655000
bgd,2017,40_44,3656.600000
bgd,2017,45_49,3187.817000
bgd,2017,50_54,2411.229000
bgd,2017,55_59,1519.910000
bgd,2017,60_64,650.633500
bgd,2017,65,659.589700
bgd,2017,total_15,33421.960000
bgd,2018,15_19,3299.684000
bgd,2018,20_24,4478.255000
bgd,2018,25_29,4716.417000
bgd,2018,30_34,4658.884000
bgd,2018,35_39,4373.294000
bgd,2018,40_44,3808.810000
bgd,2018,45_49,3219.861000
bgd,2018,50_54,2494.337000
bgd,2018,55_59,1631.561000
bgd,2018,60_64,690.605000
bgd,2018,65,676.714500
bgd,2018,total_15,34048.420000
bgd,2019,15_19,3284.063000
bgd,2019,20_24,4493.288000
bgd,2019,25_29,4746.395000
bgd,2019,30_34,4694.361000
bgd,2019,35_39,4462.732000
bgd,2019,40_44,3959.993000
bgd,2019,45_49,3268.669000
bgd,2019,50_54,2565.056000
bgd,2019,55_59,1740.008000
bgd,2019,60_64,737.507800
bgd,2019,65,695.808500
bgd,2019,total_15,34647.880000
bgd,2020,15_19,3254.122000
bgd,2020,20_24,4501.335000
bgd,2020,25_29,4773.550000
bgd,2020,30_34,4728.253000
bgd,2020,35_39,4538.730000
bgd,2020,40_44,4097.031000
bgd,2020,45_49,3345.840000
bgd,2020,50_54,2623.278000
bgd,2020,55_59,1838.831000
bgd,2020,60_64,791.547700
bgd,2020,65,717.566600
bgd,2020,total_15,35210.090000
brb,2010,15_19,2.415697
brb,2010,20_24,7.422280
brb,2010,25_29,8.382464
brb,2010,30_34,8.202994
brb,2010,35_39,9.194308
brb,2010,40_44,9.296161
brb,2010,45_49,9.926959
brb,2010,50_54,8.815548
brb,2010,55_59,6.183281
brb,2010,60_64,3.379969
brb,2010,65,1.090574
brb,2010,total_15,74.310240
brb,2011,15_19,2.393185
brb,2011,20_24,7.434840
brb,2011,25_29,8.404624
brb,2011,30_34,8.149140
brb,2011,35_39,9.032972
brb,2011,40_44,9.209280
brb,2011,45_49,9.788623
brb,2011,50_54,8.997482
brb,2011,55_59,6.423047
brb,2011,60_64,3.539328
brb,2011,65,1.105039
brb,2011,total_15,74.477560
brb,2012,15_19,2.363589
brb,2012,20_24,7.467811
brb,2012,25_29,8.398419
brb,2012,30_34,8.194916
brb,2012,35_39,8.793659
brb,2012,40_44,9.228285
brb,2012,45_49,9.565358
brb,2012,50_54,9.157088
brb,2012,55_59,6.679688
brb,2012,60_64,3.687547
brb,2012,65,1.125804
brb,2012,total_15,74.662160
brb,2013,15_19,2.324128
brb,2013,20_24,7.503136
brb,2013,25_29,8.376260
brb,2013,30_34,8.302626
brb,2013,35_39,8.523871
brb,2013,40_44,9.293445
brb,2013,45_49,9.307072
brb,2013,50_54,9.272038
brb,2013,55_59,6.937734
brb,2013,60_64,3.833344
brb,2013,65,1.151469
brb,2013,total_15,74.825120
brb,2014,15_19,2.272020
brb,2014,20_24,7.514912
brb,2014,25_29,8.359419
brb,2014,30_34,8.406746
brb,2014,35_39,8.298898
brb,2014,40_44,9.316070
brb,2014,45_49,9.081180
brb,2014,50_54,9.316694
brb,2014,55_59,7.173985
brb,2014,60_64,3.985437
brb,2014,65,1.180283
brb,2014,total_15,74.905640
brb,2015,15_19,2.206505
brb,2015,20_24,7.485081
brb,2015,25_29,8.363851
brb,2015,30_34,8.467781
brb,2015,35_39,8.165348
brb,2015,40_44,9.242765
brb,2015,45_49,8.933212
brb,2015,50_54,9.277826
brb,2015,55_59,7.373672
brb,2015,60_64,4.150609
brb,2015,65,1.211372
brb,2015,total_15,74.878020
brb,2016,15_19,2.130620
brb,2016,20_24,7.426991
brb,2016,25_29,8.391329
brb,2016,30_34,8.501889
brb,2016,35_39,8.124119
brb,2016,40_44,9.093440
brb,2016,45_49,8.864044
brb,2016,50_54,9.162051
brb,2016,55_59,7.537500
brb,2016,60_64,4.317235
brb,2016,65,1.246078
brb,2016,total_15,74.795300
brb,2017,15_19,2.040316
brb,2017,20_24,7.336714
brb,2017,25_29,8.429442
brb,2017,30_34,8.498299
brb,2017,35_39,8.171622
brb,2017,40_44,8.853615
brb,2017,45_49,8.883307
brb,2017,50_54,8.956134
brb,2017,55_59,7.673203
brb,2017,60_64,4.491125
brb,2017,65,1.282942
brb,2017,total_15,74.616720
brb,2018,15_19,1.946976
brb,2018,20_24,7.209542
brb,2018,25_29,8.463125
brb,2018,30_34,8.470474
brb,2018,35_39,8.272009
brb,2018,40_44,8.576685
brb,2018,45_49,8.941092
brb,2018,50_54,8.708868
brb,2018,55_59,7.766016
brb,2018,60_64,4.663078
brb,2018,65,1.323072
brb,2018,total_15,74.340940
brb,2019,15_19,1.867549
brb,2019,20_24,7.043120
brb,2019,25_29,8.471103
brb,2019,30_34,8.448033
brb,2019,35_39,8.371499
brb,2019,40_44,8.344100
brb,2019,45_49,8.958604
brb,2019,50_54,8.493855
brb,2019,55_59,7.800468
brb,2019,60_64,4.821469
brb,2019,65,1.367344
brb,2019,total_15,73.987140
brb,2020,15_19,1.812405
brb,2020,20_24,6.838233
brb,2020,25_29,8.435647
brb,2020,30_34,8.450727
brb,2020,35_39,8.431551
brb,2020,40_44,8.211065
brb,2020,45_49,8.885933
brb,2020,50_54,8.355750
brb,2020,55_59,7.769531
brb,2020,60_64,4.958547
brb,2020,65,1.416165
brb,2020,total_15,73.565550
blr,2010,15_19,25.390510
blr,2010,20_24,202.671500
blr,2010,25_29,265.159000
blr,2010,30_34,270.122900
blr,2010,35_39,293.284400
blr,2010,40_44,291.311500
blr,2010,45_49,340.356000
blr,2010,50_54,331.522000
blr,2010,55_59,131.875000
blr,2010,60_64,45.933960
blr,2010,65,17.653250
blr,2010,total_15,2215.280000
blr,2011,15_19,23.846740
blr,2011,20_24,195.290900
blr,2011,25_29,267.351000
blr,2011,30_34,273.477400
blr,2011,35_39,294.246300
blr,2011,40_44,288.496900
blr,2011,45_49,329.265000
blr,2011,50_54,332.488200
blr,2011,55_59,136.354200
blr,2011,60_64,47.993430
blr,2011,65,17.532340
blr,2011,total_15,2206.342000
blr,2012,15_19,22.507150
blr,2012,20_24,185.583200
blr,2012,25_29,268.784900
blr,2012,30_34,278.532800
blr,2012,35_39,293.688400
blr,2012,40_44,290.528400
blr,2012,45_49,316.365100
blr,2012,50_54,331.013400
blr,2012,55_59,141.260200
blr,2012,60_64,49.750750
blr,2012,65,17.482110
blr,2012,total_15,2195.496000
blr,2013,15_19,21.376910
blr,2013,20_24,174.429400
blr,2013,25_29,268.630600
blr,2013,30_34,284.415300
blr,2013,35_39,292.556300
blr,2013,40_44,295.530800
blr,2013,45_49,303.348900
blr,2013,50_54,327.187700
blr,2013,55_59,146.034300
